,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(33),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(33) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,656.5217391304348,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,656.5217391304348,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289956827596958,0.0,0.0,0.019985958696726584,0.05002766091467797,9.294347545623737e-06,6.832797581375971e-11,0.0009813998366620088,3.376363956624836e-09,0.0,0.0,1.2480642183275286e-05,4.667671927742523e-10,5.506360026581331e-07,0.010529793950350528,0.9894421334920654,7.54649455150717e-11,3.650074465429674e-10,2.1647529603221967e-09,1.5037323841736547e-05,7.064087530248392e-16,0.0,8.835633192524263e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5217559875237e-13,1.9041160485676373e-12,6.344725318401443e-13,4.664364399672477e-18,-1.2694106985573307e-12,2.3048526856010677e-16,0.0,0.0,7.200974778347066e-22,-6.956320782184093e-22,4.669563520842627e-28,-3.18800779905157e-25,3.6098225719106924e-26,3.2675604105940004e-25,-2.405528347915861e-23,4.1730741886191525e-26,-3.352343302827212e-26,-2.3352802219058e-25,0.0,-2.290800859247562e-25,0.0,9.5217559875237e-13,1.2694106985573307e-12,1.2694042039432566e-12,1.1910673676444355e-12,-3.955291259575019e-13,4.172231055423354e-18,6.550216865410462e-14,1.8378187547411872e-12,7.908237143621562e-16,-1.9041160485676373e-12,6.344725318401443e-13,2.3514963272671813e-16,4.664364399672477e-18,2.3048526832657875e-16,2.3048526856010677e-16,2.3224070739320646e-18,1.2841162282804114e-14,-1.7287893020230748e-13,-1.6003557404349614e-13,1.285312958225033e-19,1.8600163337991262,99.96331881383699,0.0003674432872579006,0.03631374287574636,0.010529952334305637,5.506442850526735e-07,0.9894570161914984,1.2480829910925097e-05
999,659.2441471571906,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,659.2441471571906,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289994899774232,0.0,0.0,0.019998336507630957,0.050003273754273235,1.0972922677474594e-06,1.4222543262158975e-09,0.0009977986480929038,2.398057788818365e-09,0.0,0.0,4.2989429484825724e-06,1.5833838741536272e-10,3.3553393965025638e-06,0.0204479085357863,0.979537337284976,7.433916554960487e-11,1.2180856440890308e-10,1.2591248141405136e-09,7.098135961480213e-06,1.6407039598437328e-16,0.0,1.473204285252061e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1280720708580015e-13,2.253536323335742e-13,7.490562911498616e-14,9.708885973078185e-17,-1.50235749420007e-13,1.6370116982724307e-16,0.0,0.0,8.199881498993923e-21,-8.191031252754886e-21,-8.960966845244929e-29,-3.0923347484663663e-28,6.120303377447356e-27,-1.6938970268004575e-27,-8.353923801566392e-24,2.6416979563588637e-28,-5.7555291644925014e-27,-4.9860301106330405e-25,0.0,3.743425370048518e-27,0.0,1.1280720708580015e-13,1.50235749420007e-13,1.502354399592528e-13,1.4612703383335281e-13,-6.601057162464e-14,2.6040718626937986e-19,3.833925427526218e-15,2.2134040172201376e-13,1.790313867252909e-16,-2.253536323335742e-13,7.490562911498616e-14,2.607900290593323e-16,9.708885973078185e-17,1.6370116932864004e-16,1.6370116982724307e-16,4.9061921834928467e-20,2.747901674816428e-16,-5.09408066900734e-15,-4.819246638699019e-15,5.199091411669744e-21,0.22013519070961973,99.71744994051177,0.06462433881386803,0.21792572067438193,0.020448053714859332,3.3553632192354576e-06,0.9795442919484506,4.298973470750959e-06
999,659.5317725752509,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,659.5317725752509,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289466662227622,0.0,0.0,0.01982661228153355,0.050341603601358066,0.0001148197545848178,5.308466239681688e-12,0.0007702931932620259,4.941190626505284e-09,0.0,0.0,4.408472311682145e-05,1.632210181928298e-09,1.2595816143367306e-07,0.007655112069094848,0.9922692634099208,1.178359982780916e-10,9.58439088499957e-10,3.1121568509201784e-09,3.140164889861397e-05,3.4475780115353472e-15,0.0,6.370161810070127e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.175843819820256e-11,2.3516538713343546e-11,7.838508730227822e-12,3.6239808235904286e-19,-1.5677692472573483e-11,3.373249444949361e-16,0.0,0.0,4.445058585532565e-21,-4.269117865865434e-21,2.8679038209309888e-27,-2.2769681168299282e-23,5.53227758401043e-25,2.3761841870269178e-23,-1.4406723733031767e-22,5.836308521187134e-25,-5.492996255234949e-25,-1.287813810608446e-23,0.0,-2.0577618853277535e-23,0.0,1.175843819820256e-11,1.5677692472573483e-11,1.567745866738507e-11,1.3494246010051232e-11,-2.1066298194740213e-12,9.312396854940036e-17,1.4895755246798381e-12,2.2020019393879872e-11,6.845261171857696e-15,-2.3516538713343546e-11,7.838508730227822e-12,3.37687329702025e-16,3.6239808235904286e-19,3.3732493161679806e-16,3.373249444949361e-16,1.4068136392993631e-16,6.938709379858994e-13,-4.235697101688331e-12,-3.541690887692236e-12,5.405374311764792e-18,22.970680673797414,99.9956944410777,2.3115524366172463e-06,0.004303247369871686,0.007655352553112845,1.259621183874691e-07,0.9923004353767381,4.408610803075239e-05
999,660.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,660.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289942041250232,0.0,0.0,0.019981149267364644,0.05003713517791175,1.2477622401345292e-05,8.340819325708809e-11,0.0009750290148250238,4.709066019866727e-09,0.0,0.0,1.4486605466564655e-05,5.292729890179865e-10,6.007052893888193e-07,0.011524069249943649,0.98844566801566,8.966217752702753e-11,3.896800664326829e-10,2.337432059527997e-09,1.5171044534105505e-05,1.052623712420633e-15,0.0,1.0330582030640588e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2783171237230083e-12,2.556307093602423e-12,8.517780552216076e-13,5.6938146028728295e-18,-1.7042047275437882e-12,3.2146180642943166e-16,0.0,0.0,2.1137259616471488e-21,-1.7821591292667674e-21,1.633484415679834e-27,1.884683365881624e-25,-7.224807252369925e-26,-2.161937072520852e-25,-3.363483421640896e-22,-3.5085377620609715e-26,7.148973067474897e-26,4.7469999315399646e-24,0.0,9.664328420960103e-26,0.0,1.2783171237230083e-12,1.7042047275437882e-12,1.7041953807996623e-12,1.5997710207477241e-12,-5.305226175723841e-13,5.987473463420973e-18,8.662413383136317e-14,2.4684929814731235e-12,1.1837844560736827e-15,-2.556307093602423e-12,8.517780552216076e-13,3.27155625780938e-16,5.6938146028728295e-18,3.2146181117643164e-16,3.2146180642943166e-16,3.3596070113001766e-18,1.7809573301084308e-14,-2.337656360206392e-13,-2.159529076988803e-13,2.0458624007860694e-19,2.4970985174976237,99.96194016969591,0.00033410390839526546,0.03772572639568755,0.011524244135230536,6.007144054844094e-07,0.9884606683250537,1.4486825310275943e-05
999,663.7123745819398,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,663.7123745819398,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289294267781192,0.0,0.0,0.019770567323513084,0.05045202196447222,0.00015193373583194614,6.8325623207914875e-12,0.0006960438278281055,6.3634029080447135e-09,0.0,0.0,5.086409879431096e-05,1.845479632196964e-09,1.4582102976944904e-07,0.008901054724018939,0.9910173328949872,1.4313211467046715e-10,9.282186868139355e-10,3.152874639644914e-09,3.058924224173924e-05,4.73368484320561e-15,0.0,7.149218216449377e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5559464129524105e-11,3.1118493365153014e-11,1.0372396464965984e-11,4.664536469761791e-19,-2.074566224546745e-11,4.3442444149916034e-16,0.0,0.0,-3.0694410709855407e-21,2.9365863150834182e-21,-4.337551687357733e-27,-6.943793501470532e-24,9.020573175243429e-25,7.925366075392696e-24,7.289850608942434e-23,9.395648925544339e-25,-8.918040979087328e-25,6.249358181642253e-23,0.0,-4.4611890188683115e-24,0.0,1.5559464129524105e-11,2.074566224546745e-11,2.074534893720668e-11,1.7964667275696204e-11,-2.911643163288236e-12,1.2581435293130671e-16,1.887459673385414e-12,2.922013139647287e-11,1.0768020429155951e-14,-3.1118493365153014e-11,1.0372396464965984e-11,4.348909576353808e-16,4.664536469761791e-19,4.344245039927422e-16,4.3442444149916034e-16,1.8749383493530166e-16,8.935352963119892e-13,-5.5628259877901366e-12,-4.669111661087973e-12,8.463449222252037e-18,30.395617217189454,99.99580965251256,2.248439415726829e-06,0.0041880990480141255,0.008901327126536688,1.4582549238841742e-07,0.9910476613925624,5.086565540855548e-05
999,665.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,665.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928992250805718,0.0,0.0,0.01997479571949495,0.05004965118394065,1.6682821645293897e-05,1.0173440131839864e-10,0.000966612821394768,6.546071993380283e-09,0.0,0.0,1.6781128863465313e-05,5.991817487192311e-10,6.557697156580391e-07,0.012621104260129136,0.9873461597526664,1.0643462971917828e-10,4.147300697518783e-10,2.5160970917325584e-09,1.529424748212257e-05,1.5619415825890545e-15,0.0,1.2046983377272355e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.709171518426858e-12,3.4178892273184762e-12,1.1388460716273402e-12,6.944857756259477e-18,-2.2785928184353807e-12,4.468649635723379e-16,0.0,0.0,-1.2395996181574694e-22,-2.7922984962422196e-22,-3.6672171331461777e-28,6.753659090650543e-25,2.292407110821235e-25,-7.866801167744907e-25,4.093342681565679e-22,-5.142426468954731e-26,-2.1891205664245166e-25,-6.746872618890541e-24,0.0,7.554766886165486e-25,0.0,1.709171518426858e-12,2.2785928184353807e-12,2.278579450247781e-12,2.1399958653476103e-12,-7.091153405283505e-13,8.541688725829355e-18,1.1405509237218816e-13,3.30205899005568e-12,1.766279227720829e-15,-3.4178892273184762e-12,1.1388460716273402e-12,4.53809814581358e-16,6.944857756259477e-18,4.468649568254653e-16,4.468649635723379e-16,4.826089539322224e-18,2.4541860306299198e-14,-3.14350831501013e-13,-2.898044688008605e-13,3.2369493052868473e-19,3.3387178605232015,99.96047232406904,0.00030478713446637564,0.03922288879649891,0.012621297354475928,6.5577974849053e-07,0.9873612654801721,1.6781385603370914e-05
999,667.5986622073577,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,667.5986622073577,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289991128806112,0.0,0.0,0.01999710600677828,0.050005695402472634,1.9087893625424158e-06,2.0957148616545673e-09,0.0009961702794793086,4.545581067365881e-09,0.0,0.0,5.688281132659728e-06,2.0038826123503426e-10,3.985786840439073e-06,0.024419333602860974,0.9755636965154328,1.0502494553686168e-10,1.3906531843994148e-10,1.4399601248337804e-09,7.29372916763019e-06,3.5173839141003993e-16,0.0,2.0012637088424627e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9625208441296515e-13,3.920508073316566e-13,1.3030177126863796e-13,1.430620706024239e-16,-2.6136720452022713e-13,3.1029996095347763e-16,0.0,0.0,5.467124141898597e-22,-5.372039696481085e-22,-7.823528027529384e-28,-2.717468046305341e-26,8.079907821726212e-28,2.434262596229256e-26,-9.408483952039492e-24,-1.583638267231181e-28,-3.2816613657194087e-28,-7.458226263844165e-26,0.0,-2.2095051730126439e-26,0.0,1.9625208441296515e-13,2.6136720452022713e-13,2.6136658992128354e-13,2.543034917184286e-13,-1.1483499405908735e-13,5.171125273707743e-19,6.5600346159407255e-15,3.851021807159414e-13,3.880618128782596e-16,-3.920508073316566e-13,1.3030177126863796e-13,4.53362031480537e-16,1.430620706024239e-16,3.1029996087889527e-16,3.1029996095347763e-16,9.749582470515043e-20,5.036781952664422e-16,-8.899982127217977e-15,-8.39621897326958e-15,1.2537164844906191e-20,0.3829720520691403,99.70782026999782,0.054736044967768946,0.2374436850344137,0.02441951176307025,3.985815920209601e-06,0.9755708140983759,5.6883226336021156e-06
999,667.8929765886288,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,667.8929765886288,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289070508295272,0.0,0.0,0.01969782350897796,0.050595339888032616,0.00020010585223531065,9.082248796148196e-12,0.0005996715907702468,8.321374247367845e-09,0.0,0.0,5.8573539791352245e-05,2.084611260620003e-09,1.745638124142246e-07,0.010706652637198538,0.9892053115867112,1.7665002865310931e-10,8.561554175602684e-10,3.086247756399791e-09,2.927359596534865e-05,6.593952806340993e-15,0.0,7.87284987289485e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.049323396009816e-11,4.098589919357233e-11,1.366139798022205e-11,6.200529048891593e-19,-2.732393279510057e-11,5.681072575808928e-16,0.0,0.0,8.465999699024171e-22,-7.776990059731413e-22,7.877959429989633e-27,-6.609609302824842e-23,1.5648495726210796e-24,6.535584151014e-23,-9.577908818340038e-23,3.114044200578048e-25,-1.576813042679209e-24,9.193321683358028e-23,0.0,-6.463086616020165e-23,0.0,2.049323396009816e-11,2.732393279510057e-11,2.7323527408803447e-11,2.3868526111883344e-11,-4.1007851617047615e-12,1.6548266195529203e-16,2.3470904387624546e-12,3.8621154087429636e-11,1.747599233070999e-14,-4.098589919357233e-11,1.366139798022205e-11,5.687274024268768e-16,6.200529048891593e-19,5.681073495141096e-16,5.681072575808928e-16,2.3990373093855553e-16,1.1083162445502366e-12,-7.1964361305272614e-12,-6.0878931737913385e-12,1.3191609883273487e-17,40.03284092297532,99.99583941822506,2.269266688440789e-06,0.004158312508253554,0.010706966219318494,1.745689251317302e-07,0.9892342839564322,5.8575255324246e-05
999,669.5652173913043,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,669.5652173913043,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289896810649844,0.0,0.0,0.019966436922326698,0.050066117276668036,2.221508332367296e-05,1.2405499182001908e-10,0.0009555404555594483,9.073082769270983e-09,0.0,0.0,1.9400536984583285e-05,6.772592607177188e-10,7.167283366757506e-07,0.01383947408759861,0.9861250006115684,1.2626814373993006e-10,4.397189412350232e-10,2.6987241126602665e-09,1.540269264418225e-05,2.30888504626007e-15,0.0,1.4008948527403164e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.276011138224281e-12,4.551394477952315e-12,1.5165078722753577e-12,8.468587263862155e-18,-3.034262957228688e-12,6.193720859781023e-16,0.0,0.0,4.216463184285701e-20,-4.2129601373555735e-20,2.2334624379069893e-27,-1.3156937721638123e-24,6.614381753529247e-26,1.3169469281711204e-24,1.3493888372894545e-23,3.2501069295105686e-26,-4.604423331594001e-26,-4.739820202757947e-23,0.0,-1.1819372276283411e-24,0.0,2.276011138224281e-12,3.034262957228688e-12,3.0342439664389215e-12,2.8511901248329246e-12,-9.447354609362105e-13,1.2109584934150374e-17,1.494854802687038e-13,4.3992679958871834e-12,2.6283409621174725e-15,-4.551394477952315e-12,1.5165078722753577e-12,6.278406258459961e-16,8.468587263862155e-18,6.193720385799005e-16,6.193720859781023e-16,6.88119133878323e-18,3.358735211353316e-14,-4.2026957773576567e-13,-3.866758535494871e-13,5.091197752245295e-19,4.445954444055173,99.95889569306394,0.0002790986603010205,0.04082520827576622,0.013839687329992462,7.167393802215738e-07,0.9861401950947141,1.9400835913351996e-05
999,671.7759197324415,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,671.7759197324415,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289988367477988,0.0,0.0,0.019996204778101098,0.0500074689909208,2.503042215426718e-06,2.536456963945893e-09,0.0009949776820568463,6.2224500571570386e-09,0.0,0.0,6.524363328191555e-06,2.2488874702748415e-10,4.339510718326287e-06,0.02665890712701049,0.9733228334569513,1.2457332118489013e-10,1.4831979232694928e-10,1.5360275508001655e-09,7.3932755383760394e-06,5.11364947698871e-16,0.0,2.3264343781582187e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.573679058458181e-13,5.141378915491554e-13,1.7086795304635747e-13,1.731489811664652e-16,-3.427585951229739e-13,4.247700232384027e-16,0.0,0.0,-1.137344261692003e-21,1.1363968169275459e-21,5.859264373529065e-28,1.1208135741380136e-26,-1.4156306159417362e-26,-5.1419536675978586e-27,-7.31161100122707e-25,2.020469993497316e-27,1.3530542246350792e-26,1.672405037806402e-24,0.0,-1.7922530488031375e-27,0.0,2.573679058458181e-13,3.427585951229739e-13,3.42757735198122e-13,3.3354453336979875e-13,-1.5058996880421494e-13,7.235712889208176e-19,8.537034230536525e-15,5.050325735854405e-13,5.675419957290073e-16,-5.141378915491554e-13,1.7086795304635747e-13,5.979190060778589e-16,1.731489811664652e-16,4.247700249108076e-16,4.247700232384027e-16,1.363542940848994e-19,6.770275233677081e-16,-1.1684009657535996e-14,-1.100686508242978e-14,1.930255736678959e-20,0.5022317943153718,99.701629939496,0.050516306120832556,0.2478537543831667,0.0266591042855357,4.339542811597375e-06,0.973330031760073,6.524411579751365e-06
999,672.0735785953177,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,672.0735785953177,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.92887828993384,0.0,0.0,0.01960432133502724,0.05077955490277226,0.00026202381741544307,1.2789402982922064e-11,0.00047579865584306935,1.1342312368154066e-08,0.0,0.0,6.729144874360758e-05,2.3517350039899355e-09,2.2154190450204668e-07,0.013660394860321423,0.9862449190610304,2.24280197431258e-10,7.259662338634003e-10,2.847588913906105e-09,2.715854234856304e-05,9.56092226541696e-15,0.0,8.396071677362283e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835266436271643e-11,5.366975763663874e-11,1.788914439872629e-11,8.731704393566467e-19,-3.577983841472631e-11,7.74371003423866e-16,0.0,0.0,1.0901200035334678e-20,-1.0625472320862667e-20,7.154455650766182e-26,-1.6659934524700823e-23,2.185629856918913e-25,1.662216800607859e-23,-2.6161130358222728e-21,8.138520186984135e-26,-2.5849394142282115e-26,2.3561080016546092e-21,0.0,-1.603308888611797e-23,0.0,2.6835266436271643e-11,3.577983841472631e-11,3.577934310894979e-11,3.1659501480611556e-11,-5.964782968944098e-12,2.083582134689296e-16,2.829133565942285e-12,5.0810389509755935e-11,3.0005730609494675e-14,-5.366975763663874e-11,1.788914439872629e-11,7.752465300427687e-16,8.731704393566467e-19,7.743733595318675e-16,7.74371003423866e-16,2.8695017916778614e-16,1.2912033707885096e-12,-9.065768123469462e-12,-7.774298263977841e-12,2.0461492086987405e-17,52.42013441569307,99.99566902689885,2.440397939439625e-06,0.004328532703213785,0.013660766065519869,2.2154792464329924e-07,0.9862717191092457,6.729327730975373e-05
999,675.9531772575251,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,675.9531772575251,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289984804487942,0.0,0.0,0.01999504172701751,0.05000975778374623,3.2698375344422092e-06,3.0642454621594217e-09,0.000993438652323397,8.486338713833556e-09,0.0,0.0,7.469141710337747e-06,2.5198410632265216e-10,4.721574191117839e-06,0.02908613286862843,0.9708941804134734,1.4756004941111986e-10,1.5798316512437769e-10,1.6356826210623846e-09,7.4935388180867475e-06,7.400053706399706e-16,0.0,2.699678139870812e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.362390575729712e-13,6.716896072406241e-13,2.2321263986014823e-13,2.091780743079863e-16,-4.4779308280847736e-13,5.793125946164469e-16,0.0,0.0,-1.706038596763676e-20,1.7236071785986606e-20,1.0391664704476387e-26,-1.68122036120702e-26,-6.546756652429177e-27,1.94717828589792e-26,-1.7599014758198085e-22,2.0881148161200182e-27,6.310887241768094e-27,3.0891398618002207e-25,0.0,-1.9467180283635162e-26,0.0,3.362390575729712e-13,4.4779308280847736e-13,4.4779188558098186e-13,4.358155714212412e-13,-1.9672776792352685e-13,1.0077036410581951e-18,1.1071819160020792e-14,6.597903179306877e-13,8.264501304910606e-16,-6.716896072406241e-13,2.2321263986014823e-13,7.88490669243739e-16,2.091780743079863e-16,5.793125949253611e-16,5.793125946164469e-16,1.8969984463962546e-19,9.056924032033997e-16,-1.5269467022701926e-14,-1.4363614471489687e-14,2.955185526898198e-20,0.6561347676602982,99.69454569185693,0.046713109750187096,0.2587411983929,0.029086350899972857,4.721609584312711e-06,0.9709014582927434,7.4691976994586165e-06
999,676.2541806020067,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,676.2541806020067,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9288421436856692,0.0,0.0,0.01948680525675046,0.05101107946925716,0.0003398413554824632,2.027776705176404e-11,0.00032011307705206857,1.713551121392329e-08,0.0,0.0,7.698692864399505e-05,2.645317728369749e-09,3.162250512761337e-07,0.01961471474783255,0.9802843179785174,3.014951817671465e-10,5.197641332094551e-10,2.331502647291627e-09,2.364992492661543e-05,1.531692207562129e-14,0.0,8.396933137684553e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.480666431508198e-11,6.961215730767211e-11,2.32028818059488e-11,1.384477300483289e-18,-4.6408104872236354e-11,1.169938387494164e-15,0.0,0.0,-2.5151460500440495e-23,2.3480373668928243e-22,-3.417029897055335e-26,9.784480358993947e-23,3.545768841343783e-24,-9.922517902595077e-23,3.0058761277074067e-22,-1.2524839255502631e-24,-3.7223127564886245e-24,-6.063294064323542e-22,0.0,9.892314982332105e-23,0.0,3.480666431508198e-11,4.6408104872236354e-11,4.6407563112533825e-11,4.1877234984429574e-11,-9.194746017254297e-12,2.410321158998784e-16,3.2030355100622497e-12,6.635109039451767e-11,5.77588754820383e-14,-6.961215730767211e-11,2.32028818059488e-11,1.1713222584310709e-15,1.384477300483289e-18,1.1699377811647575e-15,1.169938387494164e-15,3.0072728603505764e-16,1.3278343774451864e-12,-1.0748239505322633e-11,-9.420135896419391e-12,3.149572905451825e-17,67.98869229479314,99.99495505955547,2.9832661865154062e-06,0.005041957178350757,0.01961517892377954,3.162325346407671e-07,0.9803075160931709,7.69887505150224e-05
