,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(33),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(33) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,721.7391304347825,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,721.7391304347825,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289746905386448,0.0,0.0,0.01991765446361808,0.05016220202168501,5.448591470276158e-05,3.246397057675385e-09,0.0008909299494760244,3.386547622204423e-08,0.0,0.0,3.1001653739358203e-05,8.437753553364897e-10,1.8042864434767788e-06,0.011455678153467552,0.9884954006437668,2.338155570925421e-10,2.871621636407097e-10,2.064456024068563e-09,1.610959472267656e-05,5.6611055084168384e-15,0.0,2.2386455076338043e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.584194591223642e-12,1.1165855708313844e-11,3.7195292366918134e-12,2.216181711063508e-16,-7.443903804447376e-12,2.311856731985257e-15,0.0,0.0,1.3493787639054733e-21,-7.737425303813746e-22,5.132171277186858e-26,-9.725834546033646e-25,4.6955683205832365e-25,1.001397435405344e-24,-5.794689276731803e-22,5.468699339354141e-26,-4.52364397489937e-25,4.008850703092053e-24,0.0,-3.2944088841690143e-25,0.0,5.584194591223642e-12,7.443903804447376e-12,7.443859800951436e-12,7.139338349893321e-12,-3.2787634305873207e-12,4.012633885508121e-17,2.923942875470835e-13,1.0872743297021401e-11,6.777387506001616e-16,-1.1165855708313844e-11,3.7195292366918134e-12,2.5334749071517807e-15,2.216181711063508e-16,2.3118567359941078e-15,2.311856731985257e-15,3.877736553315203e-18,1.2171167586387096e-14,-1.5007606140683786e-13,-1.3790127396573015e-13,2.5788216215815587e-19,10.90700505239756,99.93490872851136,0.0029771767195182603,0.06211409476910746,0.011455862767704165,1.8043155204951738e-06,0.9885113307634281,3.100215334720002e-05
999,726.0869565217392,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,726.0869565217392,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289677253495954,0.0,0.0,0.019894988025764563,0.050206847645423686,6.948060577007709e-05,3.9139904279028905e-09,0.0008609087857234022,4.5673732316506775e-08,0.0,0.0,3.5082076263123394e-05,9.376148209322942e-10,1.984200182905772e-06,0.012641279565784869,0.98730560845377,2.7301407727706525e-10,2.948043870633368e-10,2.1477031230868654e-09,1.6039530457270848e-05,8.071460221409274e-15,0.0,2.520397335556262e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.121355959016488e-12,1.4239326740401178e-11,4.743190669418776e-12,2.6719402739969705e-16,-9.492884495933988e-12,3.1179811825233243e-15,0.0,0.0,-3.1365525605274407e-21,2.427067993511849e-21,-6.03589033020805e-26,-1.2543014610758923e-24,6.638280294652919e-25,1.5917163843232451e-24,7.148917251390437e-22,7.491654244702905e-26,-6.365413307536971e-25,-5.472421185104974e-24,0.0,-3.1397434746441406e-25,0.0,7.121355959016488e-12,9.492884495933988e-12,9.492826172842684e-12,9.113049053239036e-12,-4.191762403074188e-12,5.318426480812002e-17,3.642524591634722e-13,1.3874051071498408e-11,9.69648409031049e-16,-1.4239326740401178e-11,4.743190669418776e-12,3.385175204390241e-15,2.6719402739969705e-16,3.1179811770509035e-15,3.1179811825233243e-15,5.138111600827881e-18,1.5582982816511835e-14,-1.894041732045649e-13,-1.7381643176866354e-13,3.7949252535293133e-19,13.90912142765978,99.93149441146457,0.0028146769038847694,0.06569091163154998,0.012641482407269684,1.9842320213054515e-06,0.9873214507215202,3.5082639188767325e-05
999,726.4147157190636,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,726.4147157190636,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289673582397472,0.0,0.0,0.019893767524824267,0.0502092386870234,7.027037480208195e-05,5.042657427030462e-09,0.0008593011906008257,5.8940344758860206e-08,0.0,0.0,3.5290457503302165e-05,9.418825771305106e-10,2.530375383239072e-06,0.016126956725858562,0.9838135816237566,4.703087793600811e-10,2.9460729703931084e-10,1.7629000042542074e-09,2.1633937019322425e-05,1.0424543682753112e-14,0.0,3.4107697362323465e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.204138476476602e-12,1.4403909064288865e-11,4.797107252011162e-12,3.4424419367395507e-16,-9.602606041385208e-12,4.023646612722356e-15,0.0,0.0,2.1911368191676142e-21,-2.138218349890892e-21,-4.106809872580588e-27,-2.6152316729886983e-25,-3.4903466295865756e-25,2.462686943444189e-25,-4.862272769959471e-23,5.980827839023622e-26,3.166550782429559e-25,-3.818978194092597e-24,0.0,-4.847213748695795e-25,0.0,7.204138476476602e-12,9.602606041385208e-12,9.602586434965188e-12,9.53815329485444e-12,-4.572317214574351e-12,1.5508377732536104e-17,5.161342170720957e-14,1.4340710338151675e-11,1.1566188409492491e-14,-1.4403909064288865e-11,4.797107252011162e-12,4.367890802573226e-15,3.4424419367395507e-16,4.023646608903377e-15,4.023646612722356e-15,4.098090908733958e-18,1.2839324872120036e-14,-1.6578708214387079e-13,-1.5294726468489306e-13,3.605504535765975e-18,14.069880939917429,99.91261187449633,0.003584903849937394,0.08380322165374117,0.01612730573393869,2.5304301438160067e-06,0.9838348726146834,3.529122123418019e-05
999,730.4347826086956,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,730.4347826086956,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289589823211278,0.0,0.0,0.01986653333425058,0.05026289299783746,8.830264003382273e-05,4.747368815295869e-09,0.0008232220987061947,6.186067524281076e-08,0.0,0.0,3.963815265340536e-05,1.0407799280713034e-09,2.197591729047912e-06,0.01405094732002973,0.9858913049502224,3.196285228982052e-10,2.9926267948365195e-10,2.213813831749272e-09,1.5905289455016346e-05,1.154883632216892e-14,0.0,2.822413550214887e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.051091023350898e-12,1.8097634910699726e-11,6.028159881276762e-12,3.2408881806714984e-16,-1.2065089942384994e-11,4.223045212207428e-15,0.0,0.0,-2.572790198981339e-21,1.9783831488865743e-21,-7.695417016521491e-26,1.120005780571067e-24,6.185560909755632e-25,-2.0586841255868266e-24,6.00207900743065e-22,1.4843206792638558e-26,-6.139231108792001e-25,-5.579620282376364e-24,0.0,7.719791497304879e-25,0.0,9.051091023350898e-12,1.2065089942384994e-11,1.2065013350878114e-11,1.1594711848006099e-11,-5.343925991667766e-12,6.986625589866584e-17,4.50660347824656e-13,1.7645511543967786e-11,1.3925989443301251e-15,-1.8097634910699726e-11,6.028159881276762e-12,4.547134024618003e-15,3.2408881806714984e-16,4.2230452066278065e-15,4.223045212207428e-15,6.7246507734708236e-18,1.9717745954017742e-14,-2.364956105146324e-13,-2.1677169559605923e-13,5.556854460380043e-19,17.677790129380536,99.92730945824033,0.00268616993019205,0.07000437182946996,0.014051170902055491,2.1976266976517636e-06,0.9859069926878617,3.963878338514649e-05
999,730.7658862876252,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,730.7658862876252,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289585575973256,0.0,0.0,0.019865115329022832,0.050265668156186015,8.921630736703998e-05,6.148127475512749e-09,0.0008213562964947673,8.016547648099965e-08,0.0,0.0,3.9854144288874876e-05,1.0450200388074237e-09,2.8157824122828382e-06,0.018010560867727968,0.9819250544123366,5.599099083371888e-10,2.9880066338082286e-10,1.8055477179497185e-09,2.1707220282045525e-05,1.4971421540978728e-14,0.0,3.863655700905264e-09,3.020562733301553e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.147274013703477e-12,1.8288655650041385e-11,6.0905360305053944e-12,4.1971465773732986e-16,-1.2192437100326476e-11,5.472662316283811e-15,0.0,0.0,-4.2683165842589785e-22,3.962571876756263e-22,-1.502622252264983e-26,2.4500378885481767e-24,-1.7921720698045452e-24,-2.4906277811799064e-24,3.480509647805373e-23,-5.0900461048480566e-26,1.748065278871828e-24,-4.656443975127896e-24,0.0,5.7353516663920635e-25,0.0,9.147274013703477e-12,1.2192437100326476e-11,1.2192411381895113e-11,1.2111787789370508e-11,-5.809861316621934e-12,2.038778582761928e-17,6.451963431115207e-14,1.8207361603866946e-11,1.674873435094448e-14,-1.8288655650041385e-11,6.0905360305053944e-12,5.8923769693496704e-15,4.1971465773732986e-16,5.472662311627366e-15,5.472662316283811e-15,5.330610733619965e-18,1.6129676610063948e-14,-2.0506318695503392e-13,-1.8893346985758665e-13,5.290122776713426e-18,17.86437035052327,99.90678615606699,0.003442418068549765,0.08977142586445926,0.01801095197182599,2.815843557743475e-06,0.9819463771748841,3.9855009732170565e-05
999,734.7826086956521,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,734.7826086956521,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289480539169276,0.0,0.0,0.01983096165620854,0.05033295406056437,0.00011182935159337822,5.809504102026926e-09,0.0007761108392231544,8.436597890733144e-08,0.0,0.0,4.471526254260726e-05,1.1540828381240258e-09,2.45806785560962e-06,0.01577552270286644,0.9841616115700184,3.757196760247168e-10,2.9926701915142514e-10,2.2544455023171426e-09,1.568517403537169e-05,1.662666903944784e-14,0.0,3.1391503534503357e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1463537706446467e-11,2.292091932660108e-11,7.634348657790156e-12,3.9660231590612405e-16,-1.5280612884015248e-11,5.759483420088618e-15,0.0,0.0,1.916150964282017e-22,5.427859076045346e-22,1.4342516776094782e-25,-5.553580772755923e-25,4.55637381385699e-25,4.932592857802645e-25,-7.472809083460022e-22,3.408194654916859e-26,-4.814449659000044e-25,1.2992913817920046e-23,0.0,-2.072523534996149e-25,0.0,1.1463537706446467e-11,1.5280612884015248e-11,1.528051342294536e-11,1.4703117245929954e-11,-6.7939189710470545e-12,9.079445414458564e-17,5.529100704683448e-13,2.2365904537135505e-11,2.01311553743716e-15,-2.292091932660108e-11,7.634348657790156e-12,6.156085749131081e-15,3.9660231590612405e-16,5.7594834330815325e-15,5.759483420088618e-15,8.667363027136503e-18,2.4585568364197903e-14,-2.9137268132547087e-13,-2.667792551464688e-13,8.095484301642798e-19,22.388916077684563,99.92202165419697,0.002595460790072661,0.07538288501296556,0.015775770262511916,2.4581064291908795e-06,0.9841770556668157,4.471596424325775e-05
999,735.1170568561873,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,735.1170568561873,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289475794388894,0.0,0.0,0.019829367663190732,0.050336068990074964,0.0001128499583715757,7.558437367685484e-09,0.0007740166841213928,1.0970691464656384e-07,0.0,0.0,4.493256766117312e-05,1.158118520932647e-09,3.1623424863507288e-06,0.020303769433354917,0.9796264664170125,6.689454283375996e-10,2.985040717919142e-10,1.8275475837580529e-09,2.166093919588946e-05,2.161596640175388e-14,0.0,4.347147670558014e-09,4.2595415933865715e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1571664739338766e-11,2.3135324012296863e-11,7.704027216437452e-12,5.15998481822062e-16,-1.542354934799704e-11,7.489458299805956e-15,0.0,0.0,-9.65865843300639e-21,9.608758656959858e-21,2.850154450563516e-26,-3.6330515673410566e-24,3.1231586994769714e-24,3.548051060624162e-24,5.979473024036796e-23,2.380592885339761e-25,-3.1633196081617734e-24,-9.66103593355698e-24,0.0,-3.762100876010415e-25,0.0,1.1571664739338766e-11,1.542354934799704e-11,1.5423516060755967e-11,1.5323611019255613e-11,-7.357174428851425e-12,2.645607896099801e-17,7.996605962523301e-14,2.3030928834860034e-11,2.4394950055175342e-14,-2.3135324012296863e-11,7.704027216437452e-12,8.005456771995482e-15,5.15998481822062e-16,7.489458290144918e-15,7.489458299805956e-15,6.831102315969957e-18,1.9972269056155462e-14,-2.5020505806843563e-13,-2.302336791958111e-13,7.721286223144388e-18,22.598331587860724,99.89953729370671,0.0033455235898112723,0.09711718270345249,0.020304209410131183,3.1624110133923287e-06,0.9796476946375187,4.493354133684127e-05
999,739.1304347826087,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,739.1304347826087,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289344617822144,0.0,0.0,0.01978671165209956,0.050420103943378716,0.00014109051646981198,7.202950676210111e-09,0.0007175085887227964,1.1631416396558418e-07,0.0,0.0,5.03588351116328e-05,1.2783387451501716e-09,2.788057234076071e-06,0.017964700330463382,0.9819667964852036,4.443489465464734e-10,2.931913958188912e-10,2.25831143162095e-09,1.5348557646751817e-05,2.4177867528412517e-14,0.0,3.460125676417844e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4464625256626105e-11,2.8920818144975383e-11,9.632086212415647e-12,4.917371034710252e-16,-1.9280545428479766e-11,7.94063329775692e-15,0.0,0.0,2.2024297732335237e-21,-2.1386188931996934e-21,6.323509016251631e-27,-6.3492574361980435e-25,3.9164104044964436e-25,9.345332411077229e-25,-7.846685230146248e-23,2.2591083059357248e-25,-4.9436966297114545e-25,1.3917614204437402e-23,0.0,3.0778325190962893e-25,0.0,1.4464625256626105e-11,1.9280545428479766e-11,1.9280418084441378e-11,1.857932327155374e-11,-8.613296606429243e-12,1.1639158018220275e-16,6.711472616608601e-13,2.824661262176035e-11,2.940694756520307e-15,-2.8920818144975383e-11,9.632086212415647e-12,8.432370415151883e-15,4.917371034710252e-16,7.940633311674534e-15,7.94063329775692e-15,1.0952536675234712e-17,3.007489534341588e-14,-3.527705867726008e-13,-3.2268591197166355e-13,1.1730788462267479e-18,28.249141127720364,99.9150801840141,0.0025504314973547374,0.08236938448854059,0.017964976205883547,2.7881000489545127e-06,0.981981876085619,5.0359608448484504e-05
999,739.4682274247491,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,739.4682274247491,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289339615499536,0.0,0.0,0.01978501380927001,0.05042341367231472,0.00014216634077625714,9.406914992188666e-09,0.0007152836155308428,1.5160523976708445e-07,0.0,0.0,5.056688737144645e-05,1.2818900047316394e-09,3.5979931251061722e-06,0.023193451729063813,0.9767309257721756,8.035096507742015e-10,2.921173429200553e-10,1.8205153369001687e-09,2.1448572492000812e-05,3.148420990416776e-14,0.0,4.84770818114797e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45798076670628e-11,2.9148623210487e-11,9.705536718727917e-12,6.421995415237789e-16,-1.9432415476556444e-11,1.0349919770088588e-14,0.0,0.0,-4.3411924886946066e-21,4.3250428264891105e-21,-2.0251637158833812e-26,4.83060553033897e-25,-1.1907445156640458e-24,-4.134885524642041e-25,1.5098021585407042e-23,5.95179775771149e-26,1.1632227364026952e-24,1.896756093175126e-24,0.0,-9.244684706556831e-25,0.0,1.45798076670628e-11,1.9432415476556444e-11,1.9432373120946405e-11,1.931010874820082e-11,-9.282349706197252e-12,3.376820677645188e-17,9.80356937839442e-14,2.901467198543761e-11,3.587055975941613e-14,-2.9148623210487e-11,9.705536718727917e-12,1.0992119313488872e-14,6.421995415237789e-16,1.0349919771985344e-14,1.0349919770088588e-14,8.587388161589474e-18,2.4271034556521404e-14,-2.9990680270024326e-13,-2.7563838837892716e-13,1.1207624291325307e-17,28.47163844691572,99.89017299929867,0.0033047849470857747,0.10652221575423762,0.023193949415976415,3.5980703311258246e-06,0.9767518845412527,5.0567972439695444e-05
999,743.4782608695652,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,743.4782608695652,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9289176656740868,0.0,0.0,0.01973201623316113,0.05052781891927697,0.00017724910790206094,9.10782739277952e-09,0.0006450778659541978,1.6309179169015225e-07,0.0,0.0,5.660937256289109e-05,1.414256852129904e-09,3.227110892619124e-06,0.02088239712972372,0.9790429073065076,5.303583561998377e-10,2.790027874016731e-10,2.210168946007292e-09,1.4850879899915963e-05,3.5719641052148174e-14,0.0,3.7665904491682e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8174261091864185e-11,3.633676621212303e-11,1.2100810182355089e-11,6.217920743030048e-16,-2.4224510734947674e-11,1.1134290015652764e-14,0.0,0.0,1.105613484147498e-19,-1.0958906522771788e-19,-8.491298783798972e-26,-1.8312680162672982e-24,-1.592299959970508e-25,2.5785546637212163e-24,-7.550788524033506e-23,9.07694911983505e-26,-3.2311742677852644e-27,-8.962226340566207e-22,0.0,-1.1484155275518331e-24,0.0,1.8174261091864185e-11,2.4224510734947674e-11,2.4224350737586252e-11,2.3385628215168673e-11,-1.0887722646210262e-11,1.465235802311626e-16,8.030395670410849e-13,3.55292113693714e-11,4.366952699780458e-15,-3.633676621212303e-11,1.2100810182355089e-11,1.1756081193648222e-14,6.217920743030048e-16,1.113428911943013e-14,1.1134290015652764e-14,1.3473856695242767e-17,3.584295281333857e-14,-4.1697798813804323e-13,-3.8112325130833816e-13,1.6898414771988128e-18,35.49221340458023,99.90550739144209,0.002566788989294307,0.09192581956861699,0.02088270742755054,3.227158845231589e-06,0.9790574551998656,5.661021373860357e-05
999,747.8260869565217,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,747.8260869565217,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9288971098147286,0.0,0.0,0.019665048161346232,0.050659689104276304,0.00022150145923035557,1.187280484675896e-08,0.0005564047201907686,2.3486742292865352e-07,0.0,0.0,6.348946451672927e-05,1.5621389783919391e-09,3.851417001480166e-06,0.025036947677848663,0.974881577957272,6.420359148151436e-10,2.542810305930308e-10,2.0896161399366667e-09,1.4124909652022607e-05,5.4116682995883886e-14,0.0,4.0255827697323126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.271646711847079e-11,4.5416088891447473e-11,1.512225623722384e-11,8.1057523434111795e-16,-3.027739259398068e-11,1.6034771845372062e-14,0.0,0.0,8.783042518179261e-22,-1.5365822515169824e-21,-3.582154261736197e-25,9.25731427720478e-25,-2.2896845546220907e-25,-5.154405830246017e-25,7.066078279467446e-22,1.582770520235438e-26,4.52364397489937e-26,-4.90835976323426e-23,0.0,8.670917959167764e-25,0.0,2.271646711847079e-11,3.027739259398068e-11,3.0277196857566396e-11,2.929507274594108e-11,-1.3714821331524848e-11,1.7978854629951786e-16,9.411862768232048e-13,4.446806352026179e-11,6.65688708162628e-15,-4.5416088891447473e-11,1.512225623722384e-11,1.6845347030271367e-14,8.1057523434111795e-16,1.603477179628846e-14,1.6034771845372062e-14,1.5947161379631373e-17,4.1133570509773654e-14,-4.758495954629301e-13,-4.3470249499062247e-13,2.4171979785525198e-18,44.35952798092314,99.89140373027935,0.0026771632723702234,0.10591910644829976,0.025037301542133416,3.851471436187625e-06,0.9748953566245737,6.349036185670216e-05
999,748.1705685618729,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,748.1705685618729,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928896784408797,0.0,0.0,0.019663846903534142,0.05066198562481642,0.00022220017196276817,1.5549306164480978e-08,0.0005548616803721472,3.0566121142229833e-07,0.0,0.0,6.361257748083512e-05,1.5630417798426362e-09,4.973713362207556e-06,0.032347873270885105,0.967563305408342,1.1930221552097745e-09,2.5288600859809575e-10,1.6711796731741232e-09,2.022457194654624e-05,7.021074027787169e-14,0.0,5.7777832438694585e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.279800860539247e-11,4.557408765535252e-11,1.516996377887046e-11,1.0615761869570222e-15,-3.0382725100683686e-11,2.0867983422706538e-14,0.0,0.0,4.274177934380741e-21,-4.1811563890493955e-21,2.121404746320345e-26,1.3199346883902803e-24,-1.2534842011780832e-24,-1.2239979795364335e-24,-9.754759066663305e-23,3.381752037373851e-25,1.286007358578535e-24,3.7818780657200534e-24,0.0,2.561575141478553e-25,0.0,2.279800860539247e-11,3.0382725100683686e-11,3.0382661638957196e-11,3.0209733141222703e-11,-1.45730506796751e-11,5.104596348098385e-17,1.4015125452989888e-13,4.5352022377911184e-11,8.183981572749233e-14,-4.557408765535252e-11,1.516996377887046e-11,2.1929559613466652e-14,1.0615761869570222e-15,2.086798342648842e-14,2.0867983422706538e-14,1.2415860562949082e-17,3.2840705028301396e-14,-3.962465974564629e-13,-3.6341663360715976e-13,2.315703930499197e-17,44.513831962785275,99.85913856347507,0.0034940124147389384,0.13736742411019223,0.032348527844314225,4.973814007482863e-06,0.967582884476969,6.361386470929148e-05
999,752.1739130434783,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,752.1739130434783,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9288723872663566,0.0,0.0,0.019584440837376337,0.05081838583662214,0.0002747232639129727,1.6265041954232627e-08,0.00044969321994645664,3.5331074371338663e-07,0.0,0.0,7.096667519874645e-05,1.7209897579929474e-09,4.825819109606523e-06,0.03152833111339537,0.9683828019136396,7.95039102717176e-10,2.1651295567605463e-10,1.870441411999274e-09,1.306569647773163e-05,8.542308104463246e-14,0.0,4.179110002008205e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818407033080689e-11,5.634290846002191e-11,1.8756292525948637e-11,1.1104697883344686e-15,-3.756193897585485e-11,2.4121727229960076e-14,0.0,0.0,-4.09542937388686e-21,4.479590993396971e-21,3.9402340038341186e-25,-5.1472606085819254e-24,6.381389318589507e-24,4.780917109389787e-24,-4.797002463866913e-22,7.064659613924876e-25,-6.3977250502148234e-24,9.396918991601744e-23,0.0,8.56289929704561e-25,0.0,2.818407033080689e-11,3.756193897585485e-11,3.756170906805325e-11,3.644944677651685e-11,-1.7188544328852384e-11,2.1213388237752957e-16,1.0679916382292931e-12,5.526410911533698e-11,1.0592152187333582e-14,-5.634290846002191e-11,1.8756292525948637e-11,2.5232197112657758e-14,1.1104697883344686e-15,2.4121727323929263e-14,2.4121727229960076e-14,1.777439891567331e-17,4.450056158769828e-14,-5.136258101443678e-13,-4.691108990241077e-13,3.4248654975542166e-18,55.03067800535434,99.86860655867739,0.0029563697152047846,0.12843707160740062,0.03152874333527718,4.825882205500418e-06,0.968395463179454,7.096760306315802e-05
