,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
999,500,101325.0,0.00030538555088334185,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999405547374,0.0,0.0,0.0199980675231586,0.05000380734883637,1.279767305245312e-06,3.0695079296989246e-12,0.0009974397980773346,1.2179123399219072e-11,5.688386855065785e-22,0.03741632253757487,0.009982414484049662,0.9479642383107986,1.3247300323092215e-09,3.2330278349741804e-06,0.002614980932568071,3.9369609840116724e-08,0.0020183267870184226,3.0980389329146184e-07,4.8807398637532996e-18,1.328390217604939e-07,5.828337815891526e-10,6.678866564677318e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396364287845605e-09,4.7927095406769585e-09,1.5975527276264545e-09,3.831712800810507e-15,-3.195139693627311e-09,1.5203382463955857e-14,7.100898654584056e-25,-1.1322034634319565e-23,-1.2424846789047706e-20,1.0076288818881822e-20,8.98963595585777e-21,-1.0327847568943984e-19,1.8777165341076236e-19,9.938575059824628e-22,-1.454805853022884e-20,-8.100835796036923e-20,8.649070964843173e-27,-2.134998397439113e-24,2.271919407036514e-27,3.439550498304239e-21,0.0,2.396364287845605e-09,3.195139693627311e-09,3.195139243698868e-09,4.9447373432130174e-20,6.39027123445239e-09,3.949090794103888e-18,5.785794046461441e-20,1.2622774116987847e-16,6.553688650388169e-22,-1.3032110113275763e-16,1.5975527276264545e-09,-3.537920070822448e-10,3.2839780091690033e-23,1.520338246395269e-14,1.5203382463955857e-14,4.460826309117825e-16,1.1202240486174754e-21,8.025678059522747e-15,-4.4385477313470506e-09,4.7475014852535706e-21,-7.100898654584056e-25,3.8317127679707275e-15,-3.383333580976724e-13,-3.5381104117381636e-10,-3.4216507086635546e-13,1.0071221742853631e-18,-3.376620369484494e-21,7.634263634998098e-29,3.1951396936211703e-09,1.1812932884545314e-26,1.0070592323436103e-18,-4.792709410355857e-09,0.25602019226654127,99.99892842000631,0.000119923169817236,0.0009516568238808002,0.010002640260121187,0.03749213327076714,0.9498849472172984,0.0026202792518131737,-2.4848484848484853
999,500,101325.0,0.0007564633275546306,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289997600076524,0.0,0.0,0.019999219820624282,0.05000153710243774,5.166674657988144e-07,1.3330788023021177e-12,0.0009989663955719042,4.914676517529657e-12,4.631658948254096e-22,0.03739982472712301,0.00997672599133968,0.9479853379072124,1.3246661788812834e-09,3.237956276433903e-06,0.0026149639899303158,3.9411512764369664e-08,0.002019425470997848,3.097878205898654e-07,4.3053948591306464e-18,1.3285083237830874e-07,5.822217773918596e-10,6.678737470324176e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3964713113429947e-09,4.792923290997433e-09,1.5976238431166967e-09,4.122106811181595e-15,-3.1952821953315817e-09,1.5197017240186248e-14,1.4321878695119112e-24,2.0162527430980046e-24,7.28457638967902e-21,-4.350350817866259e-20,-5.3871786210658496e-21,-7.043121252081895e-18,-5.523520047018769e-18,-3.8349747559183463e-20,8.39990952734365e-20,1.2564732454029845e-17,8.165940992049616e-25,-3.670412019812323e-24,5.987769814989567e-26,-2.1338117243129666e-21,0.0,2.3964713113429947e-09,3.1952821953315817e-09,3.195281751625727e-09,4.9445607464922625e-20,6.3905562465650415e-09,3.954932318083104e-18,5.791694368100712e-20,1.2629083610282922e-16,6.553081304895188e-22,-1.1774435593192578e-16,1.5976238431166967e-09,-3.5381554584476506e-10,3.787922337808399e-23,1.5197017240991032e-14,1.5197017240186248e-14,4.467940435835348e-16,1.1215172887091693e-21,8.030776127251792e-15,-4.438737752473352e-09,4.747713231801331e-21,-1.4321878695119112e-24,4.122106773302372e-15,-3.3795613420560725e-13,-3.5383486396507046e-10,-3.420782409804017e-13,1.0016164601282102e-18,-3.3767225890275534e-21,7.633556150120758e-29,3.195282202304569e-09,1.1812967487988657e-26,1.0071269826285831e-18,-4.792923173253078e-09,0.10336044280957919,99.99891977800065,0.00012900603296066022,0.0009512159663952097,0.009996951297208546,0.03747564347720242,0.9499071400530285,0.0026202651725606018,-2.87878787878788
999,500,101325.0,0.001023531021899027,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998226269188,0.0,0.0,0.019999423386526348,0.05000113603870277,3.8185758697320463e-07,9.986136438750836e-13,0.0009992360856343314,3.6320326377960112e-12,4.1738159248587415e-22,0.03739691416020202,0.009975722398935809,0.9479890602213762,1.3246549183356075e-09,3.2388269192960593e-06,0.0026149609860930565,3.9418913034435204e-08,0.0020196194428321033,3.097849799193061e-07,4.203810320116234e-18,1.3285291574649658e-07,5.821108991824827e-10,6.678714753687508e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396490200664637e-09,4.792961028031662e-09,1.597636390872649e-09,4.178053683646704e-15,-3.1953073511614883e-09,1.5195894262497314e-14,1.7462636432693254e-24,2.755545415567273e-23,-2.324839633884329e-21,6.934656852364601e-21,2.1272253031710102e-21,-4.2624509315044566e-19,1.0765772215989906e-18,5.195935017751843e-21,-1.2115551505465996e-20,-6.503516187621597e-19,7.197566899236513e-27,-6.248485188721492e-24,4.594325912007172e-27,1.8358631933036e-22,0.0,2.396490200664637e-09,3.1953073511614883e-09,3.195306900712047e-09,4.944529754117754e-20,6.390606544086605e-09,3.955964267367708e-18,5.792736412401197e-20,1.2630197613797408e-16,6.552974212191402e-22,-1.3097162243624894e-16,1.597636390872649e-09,-3.5381969668852664e-10,3.8850194606983935e-23,1.5195894262492698e-14,1.5195894262497314e-14,4.46919722110435e-16,1.121745684428018e-21,8.03167617007027e-15,-4.438771284046569e-09,4.7477505997730195e-21,-1.7462636432693254e-24,4.178053644796507e-15,-3.378857276730377e-13,-3.538390696327398e-10,-3.4206378131958497e-13,1.0039458007331595e-18,-3.37674063334288e-21,7.633431399926218e-29,3.1953073514740435e-09,1.1812973705882033e-26,1.0071389432341983e-18,-4.79296089706004e-09,0.0763914365668663,99.99891810588451,0.00013075592498389694,0.0009511381905060009,0.009995947621922026,0.03747273432616486,0.9499110553776886,0.0026202626742243976,-3.0101010101010104
999,500,101325.0,0.0018738174228603867,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999031129178,0.0,0.0,0.019999685034519283,0.05000062054216057,2.085833222160753e-07,5.551556563743041e-13,0.0009995827245411547,1.98372872470324e-12,3.1752131750438953e-22,0.037393174873928965,0.009974433048867986,0.9479938423332096,1.3246404536504841e-09,3.2399459682199376e-06,0.002614957120638198,3.9428423745436096e-08,0.0020198687053684565,3.097813282084018e-07,4.073266188505463e-18,1.328555921906474e-07,5.819670271160638e-10,6.678685594446996e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965144682585452e-09,4.79300948970383e-09,1.5976525093724174e-09,4.2522375139419264e-15,-3.1953396597526478e-09,1.519445150868724e-14,2.4320675512632403e-24,6.255553382432272e-24,6.636401292267852e-21,-3.312042985644047e-21,-7.246491082211507e-21,-1.3247804831937887e-19,9.105604182983727e-21,3.430318000257406e-21,-9.587968275967957e-22,1.2424524169185936e-19,1.5341766884738238e-26,-1.8295413575179505e-23,3.988480736797436e-27,5.917579307435876e-22,0.0,2.3965144682585452e-09,3.1953396597526478e-09,3.1953392088465767e-09,4.9444900017359434e-20,6.390671159502437e-09,3.9572906410746116e-18,5.794075629758713e-20,1.2631629167755948e-16,6.5528366416662e-22,-1.3021268091550908e-16,1.5976525093724174e-09,-3.538250277618575e-10,4.01377083438175e-23,1.519445150869077e-14,1.519445150868724e-14,4.470812588598059e-16,1.1220392145626593e-21,8.032832745488791e-15,-4.438814359502171e-09,4.747798605075235e-21,-2.4320675512632403e-24,4.252237473804218e-15,-3.377933868397613e-13,-3.538444734471112e-10,-3.4204562431600154e-13,1.0043693172067864e-18,-3.37676381230606e-21,7.633271146714048e-29,3.1953396597731883e-09,1.1812981724387773e-26,1.0071543112753674e-18,-4.79300935949115e-09,0.041727545884535575,99.99891588550145,0.00013307622871286482,0.0009510382698553145,0.009994658165404454,0.037468996859578524,0.9499160855166675,0.0026202594583493903,-3.2727272727272734
999,500,101325.0,0.003430469286314926,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999470772952,0.0,0.0,0.019999827956163525,0.0500003389592182,1.139346259340164e-07,3.062114278490889e-13,0.0009997720713075084,1.0835114945660546e-12,2.2082845567437317e-22,0.037391133161360585,0.009973729039350971,0.9479964534224008,1.3246325566733166e-09,3.240557229365761e-06,0.002614955007059634,3.943361835346991e-08,0.002020004836006513,3.0977933326327147e-07,4.001970034364829e-18,1.3285705351929892e-07,5.818877659655965e-10,6.678669685049641e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396527721324795e-09,4.7930359561609125e-09,1.5976613110942432e-09,4.293884736251639e-15,-3.195357304129953e-09,1.5193663741926167e-14,3.09659225265054e-24,1.3441684953986698e-24,3.954321102507064e-21,-1.9670473096372284e-21,-2.613097187320925e-21,7.29248693235789e-19,3.292327730471309e-19,5.868846446063731e-22,2.6955523307327707e-21,-1.059826929824017e-18,-8.296607912390424e-26,8.603809281545213e-24,-5.957477556229081e-27,-1.3224467241377282e-21,0.0,2.396527721324795e-09,3.195357304129953e-09,3.195356852273193e-09,4.944468332130243e-20,6.390706445898062e-09,3.958015151829282e-18,5.794807095575934e-20,1.2632411005165942e-16,6.552761539697186e-22,-1.3140530330524314e-16,1.5976613110942432e-09,-3.538279381698893e-10,4.086054298983911e-23,1.519366374183139e-14,1.5193663741926167e-14,4.4716949621167045e-16,1.1221995373053206e-21,8.033464389148181e-15,-4.4388378824852915e-09,4.747824820702258e-21,-3.09659225265054e-24,4.293884695391095e-15,-3.377420336206936e-13,-3.538474247145858e-10,-3.420359183191753e-13,1.0024634930754643e-18,-3.376776470044312e-21,7.633183661900294e-29,3.195357303291603e-09,1.1812986129294242e-26,1.00716270445666e-18,-4.793035824755609e-09,0.022792869249161143,99.99891463742777,0.000134378860595083,0.0009509837116341315,0.00999395409777936,0.03746695614090098,0.949918832061797,0.002620257699522676,-3.5353535353535364
999,500,101325.0,0.006280291441834273,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999710920638,0.0,0.0,0.019999906024600955,0.05000018514948456,6.223443997170557e-08,1.6816084170170021e-13,0.0009998754986509793,5.918272720327223e-13,1.4178873675642068e-22,0.03739001815641285,0.009973344570120486,0.9479978793639916,1.3246282443294067e-09,3.2408911188305725e-06,0.002614953851928872,3.943645567137605e-08,0.002020079187337397,3.097782434866318e-07,3.963029278737407e-18,1.3285785155331808e-07,5.818442631958308e-10,6.678661000303551e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965349576878527e-09,4.793050406758696e-09,1.5976661166632543e-09,4.316980743433639e-15,-3.195366936741096e-09,1.519323351947627e-14,3.6399630259882495e-24,-1.0132962503774588e-23,8.471563811523202e-21,-8.354535999774113e-21,-5.019006426638648e-21,-3.322814262091728e-20,1.6269898186366755e-18,-3.2934196088798797e-21,1.5131864731927283e-20,-1.597258109389326e-18,-2.5559093329160787e-28,1.5869205596856248e-23,8.582806648804607e-28,-3.4446055206040236e-21,0.0,2.3965349576878527e-09,3.195366936741096e-09,3.1953664855982194e-09,4.94445650451328e-20,6.390725712293487e-09,3.9584108988543945e-18,5.795206622010961e-20,1.263283802058352e-16,6.552720524023492e-22,-1.3194740439148591e-16,1.5976661166632543e-09,-3.5382952712908624e-10,4.1261405473626296e-23,1.5193233519464197e-14,1.519323351947627e-14,4.472176939620893e-16,1.1222871056177588e-21,8.033809370713165e-15,-4.438850725759565e-09,4.747839134455699e-21,-3.6399630259882495e-24,4.316980702172233e-15,-3.3771370087732647e-13,-3.538490363395521e-10,-3.420306815831395e-13,1.0003459107073287e-18,-3.376783380040566e-21,7.633135883544798e-29,3.195366936669098e-09,1.1812988532549415e-26,1.0071672877949848e-18,-4.793050274811291e-09,0.012450134902067603,99.99891394483109,0.000135101252183313,0.0009509539167238034,0.0099935695968199,0.03746584167882184,0.949920331986211,0.002620256738147347,-3.7979797979797993
999,500,101325.0,0.008497534359086473,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999786349272,0.0,0.0,0.019999930545328327,0.050000136838968194,4.5995788503796015e-08,1.2449333203798128e-13,0.0009999079844257757,4.373991996473117e-13,1.1090522804881115e-22,0.03738966797712618,0.009973223823322984,0.94799832719523,1.3246268900345844e-09,3.2409959909045694e-06,0.002614953489020191,3.9437346831052574e-08,0.002020102539435237,3.0977790118518075e-07,3.950798784110948e-18,1.3285810218217226e-07,5.818305684659908e-10,6.67865827328603e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396537230666824e-09,4.793054944785609e-09,1.5976676260746046e-09,4.3242864777730336e-15,-3.195369962891661e-09,1.5193098404860324e-14,3.852302529901663e-24,4.446095792472523e-24,-3.8616486349932065e-21,1.50793844369488e-21,7.380245811209465e-22,2.5913411079834063e-19,5.808098301877836e-19,8.044331457078193e-22,-5.4099556161337265e-21,-8.368498500797823e-19,3.041847650532221e-27,5.0416415997036946e-24,3.029225876048685e-28,3.118462371261085e-21,0.0,2.396537230666824e-09,3.195369962891661e-09,3.1953695114411587e-09,4.944452791912609e-20,6.390731763905979e-09,3.958535200336073e-18,5.795332108101228e-20,1.2632972138485434e-16,6.552707643782297e-22,-1.3118846287074604e-16,1.5976676260746046e-09,-3.538300261674866e-10,4.1388207136944887e-23,1.5193098404851548e-14,1.5193098404860324e-14,4.472328325682744e-16,1.1223146096724153e-21,8.03391772239937e-15,-4.438854759848e-09,4.747843630428799e-21,-3.852302529901663e-24,4.3242864363848246e-15,-3.3770476002771753e-13,-3.5384954254858575e-10,-3.420290464679549e-13,1.0069104160485495e-18,-3.376785550537078e-21,7.633120879603934e-29,3.1953699625232013e-09,1.1812989289492878e-26,1.0071687274148362e-18,-4.793054813597146e-09,0.009201557422434947,99.99891372568143,0.00013532975925612328,0.0009509445593175403,0.009993448840058244,0.037465491670042275,0.9499208030538068,0.002620256436092699,-3.929292929292931
999,500,101325.0,0.011497569953977405,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999842096576,0.0,0.0,0.019999948667946486,0.050000101133949135,3.3994232694795134e-08,9.21247876209344e-14,0.0009999319937988118,3.232674675128625e-13,8.566029909162777e-23,0.037389409179862686,0.009973134586315772,0.9479986581610834,1.3246258891668566e-09,3.24107349901524e-06,0.002614953220776325,3.9438005456983576e-08,0.0020201197980084158,3.097776481960439e-07,3.941759708097453e-18,1.3285828740676234e-07,5.81820437502544e-10,6.678656258064756e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965389106648973e-09,4.7930582975135495e-09,1.5976687416936082e-09,4.3297018890775e-15,-3.195372198536869e-09,1.5192998550335118e-14,4.025882375127506e-24,1.0339757656912844e-23,-9.986543085341115e-21,1.564941819590088e-20,7.281440388431857e-21,-5.494293224370967e-19,-5.637434397895895e-19,8.49804002306353e-21,-2.676323428071729e-20,1.1157980779670149e-18,-9.687211916114023e-28,-9.351068818068488e-24,-3.534096855390133e-28,2.69388347871543e-21,0.0,2.3965389106648973e-09,3.195372198536869e-09,3.1953717478836498e-09,4.94445004890211e-20,6.390736236738842e-09,3.9586270684470416e-18,5.795424851019229e-20,1.263307126045159e-16,6.552698125297412e-22,-1.292368989602721e-16,1.5976687416936082e-09,-3.538303949910708e-10,4.1482199720024424e-23,1.5192998550322342e-14,1.5192998550335118e-14,4.47244021136906e-16,1.1223349370643347e-21,8.033997801108338e-15,-4.43885774150253e-09,4.7478469534648054e-21,-4.025882375127506e-24,4.329701847595301e-15,-3.3769813916197443e-13,-3.538499166877316e-10,-3.420278410135953e-13,1.0064868995749224e-18,-3.3767871548292407e-21,7.633109791707193e-29,3.1953721989692798e-09,1.1812989849928158e-26,1.0071697914380464e-18,-4.793058168276651e-09,0.006800620118820391,99.99891356321497,0.00013549914123668234,0.0009509376438012401,0.009993359595687307,0.03746523299879485,0.9499211511926944,0.0026202562128234685,-4.060606060606062
999,500,101325.0,0.015556761439304725,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999883297908,0.0,0.0,0.019999962061886284,0.0500000747453296,2.512420553539223e-08,6.814994713339247e-14,0.0009999497384808255,2.389168400339757e-13,6.549014127607047e-23,0.03738921791574178,0.009973068635687856,0.9479989027612262,1.3246251494828009e-09,3.241130783146545e-06,0.002614953022509377,3.9438492226141866e-08,0.002020132553168964,3.097774612168143e-07,3.935079256020816e-18,1.3285842429661287e-07,5.818129447409597e-10,6.678654768802636e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965401521942745e-09,4.793060776634171e-09,1.5976695661356575e-09,4.33371301294211e-15,-3.1953738513268476e-09,1.5192924752262275e-14,4.1645736996978184e-24,2.3781442610899542e-24,2.051488539531449e-21,-5.529714207907253e-21,-2.200973189594103e-21,-5.071032152274563e-19,-6.094584035229453e-19,-3.1238475833065086e-21,8.613392512127688e-21,1.1165992317197758e-18,-2.7136815139602806e-28,-3.5064299257222216e-24,2.4233807008389483e-27,1.5199948052733358e-22,0.0,2.3965401521942745e-09,3.1953738513268476e-09,3.195373400622966e-09,4.944448021760695e-20,6.3907395421646405e-09,3.958694965525165e-18,5.795493394130644e-20,1.263314451740072e-16,6.552691090509865e-22,-1.292368989602721e-16,1.5976695661356575e-09,-3.5383066755272504e-10,4.155181891596302e-23,1.519292475225019e-14,1.5192924752262275e-14,4.472522902907758e-16,1.1223499603472785e-21,8.034056983945799e-15,-4.4388599449460225e-09,4.747849409200761e-21,-4.1645736996978184e-24,4.33371297139029e-15,-3.37693238748882e-13,-3.53850193186703e-10,-3.420269517244393e-13,1.0039458007331595e-18,-3.3767883403578964e-21,7.63310159702087e-29,3.195373851728553e-09,1.1812990263855364e-26,1.0071705777799998e-18,-4.793060647397273e-09,0.00502615191745083,99.99891344286688,0.00013562460024685319,0.0009509325328892593,0.00999329363961734,0.03746504182780835,0.9499214084847788,0.0026202560477955376,-4.191919191919192
999,500,101325.0,0.02104904144512022,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999913748692,0.0,0.0,0.01999997196098388,0.050000055242216734,1.856860908530468e-08,5.0402241861086036e-14,0.0009999628530939575,1.7657616207283528e-13,4.966652951371498e-23,0.03738907656088259,0.009973019894484576,0.947999083534286,1.3246246028189707e-09,3.241173120278115e-06,0.002614952875967419,3.943885198207909e-08,0.002020141980060091,3.0977732302457914e-07,3.93014196223011e-18,1.3285852546564224e-07,5.818074041740686e-10,6.678653668202428e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396541069929628e-09,4.79306261135791e-09,1.5976701755575247e-09,4.3366823131717364e-15,-3.195375073603861e-09,1.5192870212422032e-14,4.273380551055328e-24,1.5716431638507526e-23,-6.401688276770753e-21,4.686793537734884e-21,4.777269463560847e-21,6.607913110938754e-20,9.86766913771658e-19,-1.1291015361348828e-22,-6.233318331232103e-21,-1.0512129984184431e-18,-3.0102932143233807e-27,2.8398992587956425e-25,3.736045247126712e-27,1.6337267866731124e-21,0.0,2.396541069929628e-09,3.195375073603861e-09,3.1953746223206347e-09,4.944446524070363e-20,6.390741985535363e-09,3.958745146676071e-18,5.795544052632409e-20,1.2633198659980865e-16,6.552685891916843e-22,-1.3140530330524314e-16,1.5976701755575247e-09,-3.538308690133081e-10,4.160335573549369e-23,1.5192870212407208e-14,1.5192870212422032e-14,4.4725840182943045e-16,1.1223610636695859e-21,8.034100724452937e-15,-4.438861573732477e-09,4.747851224470253e-21,-4.273380551055328e-24,4.336682271568381e-15,-3.376896131225668e-13,-3.5385039756205926e-10,-3.4202629539841227e-13,1.0054281083908543e-18,-3.3767892167659225e-21,7.633095541281609e-29,3.1953750734293725e-09,1.1812990570691055e-26,1.007171159007957e-18,-4.793062479952607e-09,0.003714690604249282,99.99891335377103,0.0001357174733284234,0.00095092875564064,0.00999324489439214,0.03746490054178189,0.9499215986380065,0.0026202559258193476,-4.3232323232323235
999,500,101325.0,0.03853528593710536,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999952887121,0.0,0.0,0.01999998468430449,0.05000003017484514,1.014269405147831e-08,2.7555368303488547e-14,0.0009999797093200866,9.645035011010737e-14,2.807193165635084e-23,0.03738889488140626,0.009972957248758043,0.9479993158767605,1.3246239002120828e-09,3.2412275362186217e-06,0.0026149526876065986,3.943931437434325e-08,0.00202015409632594,3.097771454047532e-07,3.923796111697091e-18,1.3285865549512597e-07,5.81800279285317e-10,6.67865225369097e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39654224917245e-09,4.793064966307342e-09,1.5976709586275176e-09,4.3405047484411345e-15,-3.195376643338872e-09,1.519280011191095e-14,4.421873491594015e-24,1.7680985593320967e-23,8.325279289497717e-22,1.0724278511840366e-21,-2.079246313841321e-21,-2.1276284736913407e-20,1.2896870715334774e-18,3.3860638374858188e-21,-5.549035985731042e-21,-1.2672924104038069e-18,-4.133631143358102e-28,-8.214957653256428e-24,-1.868022623563356e-27,1.2094645233456613e-21,0.0,2.39654224917245e-09,3.195376643338872e-09,3.195376192135081e-09,4.944444598664581e-20,6.39074512511592e-09,3.958809644037237e-18,5.795609162993932e-20,1.263326824721913e-16,6.552679209531094e-22,-1.3162214373974024e-16,1.5976709586275176e-09,-3.5383112789662604e-10,4.1669700127807846e-23,1.5192800111898727e-14,1.519280011191095e-14,4.472662569393309e-16,1.1223753345664547e-21,8.034156942538625e-15,-4.438863666607827e-09,4.747853556991488e-21,-4.421873491594015e-24,4.340504706771435e-15,-3.3768494819252803e-13,-3.538506601977133e-10,-3.420254529037194e-13,1.0050045919172274e-18,-3.3767903427563243e-21,7.633087757101244e-29,3.195376643248239e-09,1.1812990963661658e-26,1.007171905923647e-18,-4.793064834685198e-09,0.002029067991339735,99.99891323906857,0.00013583703058794972,0.0009509239008479072,0.009993182243496433,0.03746471895077593,0.949921843036695,0.0026202557690325787,-4.5858585858585865
