,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage
9999,500.0,101325.0,0.0008026433522257191,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289997738151979,0.0,0.0,0.019999264706896617,0.050001448667901294,4.869418929029888e-07,1.2601007884736688e-12,0.0009990258622191606,4.63183556176649e-12,4.545414986120801e-22,0.03739918284568795,0.00997650466468401,0.9479861588100232,1.3246636954190787e-09,3.2381482536522293e-06,0.002614963327853716,3.941314458379484e-08,0.002019468244938652,3.097871942535548e-07,4.282994020027991e-18,1.3285129184052948e-07,5.821974059006873e-10,6.678732459019334e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396475478630459e-09,4.7929316235848e-09,1.5976266114660606e-09,4.134313728467729e-15,-3.1952877508038423e-09,1.5196769596669728e-14,1.4913228965965884e-24,-7.237830359838992e-25,9.32997421691149e-21,-5.423835089479068e-21,-6.738592385744993e-21,1.8855990187238115e-20,-2.6141670139921598e-18,1.1948623948328485e-21,6.731388042149548e-21,2.592758952797979e-18,1.8932661725304283e-29,1.8881821217684602e-23,-4.998222695480331e-27,-2.5599624762170833e-21,0.0,2.396475478630459e-09,3.1952877508038423e-09,3.1952873000080704e-09,4.944553910958285e-20,6.3905673431832726e-09,3.955159866239186e-18,5.791924151086553e-20,1.2629329273659539e-16,6.553057690556488e-22,-1.2771901591879242e-16,1.5976266114660606e-09,-3.538164615677276e-10,3.809107527346453e-23,1.519676959665793e-14,1.5196769596669728e-14,4.468217560245345e-16,1.1215676525556874e-21,8.030974607617098e-15,-4.438745150390184e-09,4.7477214759097856e-21,-1.4913228965965884e-24,4.1343136903766535e-15,-3.3794071475888175e-13,-3.538357916473005e-10,-3.4207502845074483e-13,1.001192943654583e-18,-3.3767265707215275e-21,7.633528642239803e-29,3.195287750675305e-09,1.1812968864999494e-26,1.0071296208885527e-18,-4.7929314958657835e-09,0.09741377808394121,99.9989194133482,0.00012938783768228632,0.0009511988141247102,0.009996729952272508,0.03747500190798003,0.9499080035177915,0.002620264621955892
9999,500.0,101325.0,0.0009329304026284695,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998054019312,0.0,0.0,0.019999367390658492,0.050001246361264164,4.1894039866515494e-07,1.0915178376768647e-12,0.00099916190067101,3.984834836056232e-12,4.318605597322283e-22,0.03739771466628717,0.00997599842189507,0.9479880364601398,1.3246580152345096e-09,3.2385874278951288e-06,0.002614961812684937,3.941687747581862e-08,0.0020195660897172705,3.0978576135279515e-07,4.231751989358013e-18,1.3285234275655323e-07,5.821414891360428e-10,6.678720999811852e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3964850058812317e-09,4.7929506541337436e-09,1.597632940222498e-09,4.1625129919895294e-15,-3.195300434985008e-09,1.519620312510816e-14,1.6469040894826447e-24,-1.9645539548134407e-24,1.970114798829308e-20,-1.4126602314152604e-20,-1.439824794538681e-20,-3.792804336822481e-19,1.4613204311933302e-18,3.730584562614155e-22,1.9123100732674718e-20,-1.087383340392277e-18,5.99534287967969e-29,-7.831558631544533e-24,-5.250658185151055e-27,-5.318843269548733e-21,0.0,2.3964850058812317e-09,3.195300434985008e-09,3.195299984523457e-09,4.9445382745866726e-20,6.390592711874252e-09,3.9556804057358465e-18,5.792449783151638e-20,1.2629891202059355e-16,6.553003666552502e-22,-1.3140530330524314e-16,1.597632940222498e-09,-3.5381855523370535e-10,3.8580479839706646e-23,1.5196203125096404e-14,1.519620312510816e-14,4.468851512367664e-16,1.1216828608871776e-21,8.031428610693349e-15,-4.438762062734714e-09,4.747740323298806e-21,-1.6469040894826447e-24,4.162512953409049e-15,-3.379052174286611e-13,-3.5383791294606335e-10,-3.4206773038371176e-13,9.984400865760063e-19,-3.3767356713073938e-21,7.63346571073496e-29,3.1953004352554237e-09,1.1812971995775335e-26,1.0071356537038908e-18,-4.79295052272844e-09,0.08380993289900956,99.99891857057133,0.0001302698471142366,0.0009511595815481381,0.00999622366767471,0.03747353444278817,0.949909978527761,0.002620263361775988
9999,500.0,101325.0,0.001084365968689613,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998325776674,0.0,0.0,0.019999455734926862,0.05000107230617176,3.6043511998040537e-07,9.446269717723144e-13,0.0009992789417411587,3.428228640558369e-12,4.081935185528431e-22,0.03739645175443557,0.009975562956372608,0.9479896515875068,1.3246531294854869e-09,3.2389652715121713e-06,0.002614960508469847,3.9420088937510015e-08,0.0020196502632662035,3.0978452847843685e-07,4.187669206915401e-18,1.328532467266786e-07,5.820931959035837e-10,6.678711146263193e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3964932014927587e-09,4.792967020725137e-09,1.5976383841369444e-09,4.187084512953429e-15,-3.1953113463075805e-09,1.51957158504736e-14,1.8093287730434422e-24,-9.926167350636332e-24,-3.3443071669869507e-20,2.15546605889321e-20,2.2057221672340707e-20,-4.826307811774786e-19,1.0339195174096308e-18,-2.539444480537795e-22,-3.258909410097878e-20,-5.399957038692077e-19,7.888609052210118e-29,-1.3460870051201675e-23,2.675816190509672e-27,1.1404875477263467e-20,0.0,2.3964932014927587e-09,3.1953113463075805e-09,3.1953108958943896e-09,4.9445248340773376e-20,6.390614534366931e-09,3.9561282519699765e-18,5.792901992824357e-20,1.2630374619097703e-16,6.552957198748967e-22,-1.3086320221900039e-16,1.5976383841369444e-09,-3.5382035601816044e-10,3.9006928999670793e-23,1.519571585046187e-14,1.51957158504736e-14,4.469396934506952e-16,1.1217819764181472e-21,8.031819177299233e-15,-4.4387766107747934e-09,4.747756536046945e-21,-1.8093287730434422e-24,4.1870844739465e-15,-3.37874425515026e-13,-3.538397378147517e-10,-3.420615099907845e-13,1.015168987284279e-18,-3.3767434997021684e-21,7.633411581300124e-29,3.1953113466819687e-09,1.181297469494155e-26,1.007140843493743e-18,-4.792966889861934e-09,0.07210582588412957,99.99891783577682,0.00013103838901832297,0.000951125834153137,0.009995788166193141,0.0374722721453834,0.9499116774115034,0.0026202622769201604
9999,500.0,101325.0,0.0012603829296797275,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998559583651,0.0,0.0,0.01999953174209167,0.05000092255753251,3.1009998967665033e-07,8.168551136646903e-13,0.0009993796382548263,2.949383027962875e-12,3.8375474655368674e-22,0.03739536538359655,0.009975188363366085,0.9479910409330532,1.3246489269203664e-09,3.239290349125756e-06,0.002614959385918879,3.942285181934247e-08,0.002019722676604864,3.0978346771811235e-07,4.149745048021493e-18,1.3285402431985678e-07,5.82051507160849e-10,6.678702672743222e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396500251731389e-09,4.792981100134723e-09,1.5976430670433357e-09,4.208458408805972e-15,-3.195320733822963e-09,1.519529668992801e-14,1.9771142556819678e-24,-1.845646741758943e-23,-7.373174451654942e-21,1.446737710057543e-20,6.348078423058138e-21,6.845250163250002e-19,-2.5643757042001427e-19,8.056325575960212e-21,-2.35531871011022e-20,-4.270274873795661e-19,-3.7865323450608567e-29,-9.166487988021256e-24,1.9185097214975007e-27,1.0242639752482724e-21,0.0,2.396500251731389e-09,3.195320733822963e-09,3.1953202821953056e-09,4.944513279572801e-20,6.390633306707943e-09,3.956513556317578e-18,5.793291037967875e-20,1.2630790498546936e-16,6.55291722889355e-22,-1.3075478200175183e-16,1.5976430670433357e-09,-3.5382190494749164e-10,3.93778856529832e-23,1.5195296689916157e-14,1.519529668992801e-14,4.469866189241955e-16,1.121867247489424e-21,8.032155175238969e-15,-4.438789125333484e-09,4.747770482757859e-21,-1.9771142556819678e-24,4.208458369428086e-15,-3.3784774395780144e-13,-3.538413076988054e-10,-3.4205620232920857e-13,1.0047928336804138e-18,-3.3767502338589932e-21,7.633365021197871e-29,3.1953207330218813e-09,1.1812977021305202e-26,1.0071453081260476e-18,-4.792980969379941e-09,0.062036174517375066,99.99891719627924,0.0001317069164657034,0.0009510968042950175,0.009995413542257468,0.037471186303166294,0.9499131388114965,0.002620261343079722
9999,500.0,101325.0,0.0017027691722259048,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998933804524,0.0,0.0,0.01999965339572369,0.05000068287663267,2.2953585774364676e-07,6.096138022149556e-13,0.0009995408085407673,2.1830252380749066e-12,3.3357301214634016e-22,0.03739362692954498,0.009974588923364766,0.9479932642096472,1.324642202214406e-09,3.2398106519656778e-06,0.0026149575883227067,3.942727376005744e-08,0.0020198385674625877,3.09781769809112e-07,4.089050260080198e-18,1.32855268632686e-07,5.819845079606834e-10,6.678689118094444e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39651153435927e-09,4.793003631493616e-09,1.597650560798979e-09,4.2431271634572505e-15,-3.195335753977002e-09,1.5194625929617937e-14,2.3217858645780717e-24,4.0842042744805734e-24,-8.292373028261758e-21,-1.9773870672887645e-21,2.3962501618029563e-21,-1.621732398801273e-22,5.340526188826113e-19,-3.947305883103048e-21,2.134127747435239e-22,-5.281689495474731e-19,6.310887241768095e-30,-4.9268339390014494e-24,5.048709793414476e-29,5.887569103733276e-21,0.0,2.39651153435927e-09,3.195335753977002e-09,3.195335302958308e-09,4.944494803488824e-20,6.390663347836372e-09,3.957130255050768e-18,5.793913698459165e-20,1.2631456079928888e-16,6.552853271909217e-22,-1.3086320221900039e-16,1.597650560798979e-09,-3.5382438335595337e-10,3.9979589524042895e-23,1.5194625929606123e-14,1.5194625929617937e-14,4.470617256655107e-16,1.122003722414568e-21,8.03269290679209e-15,-4.438809151973438e-09,4.747792801479052e-21,-2.3217858645780717e-24,4.2431271234776615e-15,-3.378046664087815e-13,-3.538438201052772e-10,-3.4204779353458097e-13,1.0096632731271258e-18,-3.3767610102002273e-21,7.633290518958638e-29,3.195335753872605e-09,1.1812980752706704e-26,1.0071524532206123e-18,-4.793003500630414e-09,0.045919145923276235,99.99891615837304,0.00013279127735406728,0.0009510503496045065,0.009994814052768407,0.037469448695166815,0.9499154774045697,0.0026202598474950093
9999,500.0,101325.0,0.0019791668678535573,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999082700786,0.0,0.0,0.01999970179968092,0.050000587511589145,1.9748073009795075e-07,5.262038524886699e-13,0.0009996049355168537,1.8781250425060173e-12,3.083819733302222e-22,0.037392935344557565,0.009974350456069831,0.9479941486615,1.3246395271578885e-09,3.2400176712362787e-06,0.002614956872785906,3.9429033107256655e-08,0.002019884674860305,3.097810942040122e-07,4.064902492394511e-18,1.3285576363258482e-07,5.819577546342436e-10,6.678683727551119e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965160229631044e-09,4.793012594144082e-09,1.5976535419291697e-09,4.2570809227224576e-15,-3.1953417296656957e-09,1.5194359089402222e-14,2.4948639379304656e-24,1.1425432210888695e-23,4.952249418488463e-21,-6.497101934279996e-21,-3.626391646318979e-21,8.215658279477756e-21,-3.516675656207942e-19,-2.7979384219606157e-21,1.0635874891371943e-20,3.4208869007776395e-19,1.5777218104420233e-29,2.7513448890191522e-24,-1.06022905661704e-27,-1.315049304065171e-21,0.0,2.3965160229631044e-09,3.1953417296656957e-09,3.195341278608495e-09,4.94448745815025e-20,6.3906752989748964e-09,3.9573756285446494e-18,5.794161435278811e-20,1.2631720884372884e-16,6.552827830294427e-22,-1.2999584048101198e-16,1.5976535419291697e-09,-3.538253692185117e-10,4.022177055950036e-23,1.5194359089390427e-14,1.5194359089402222e-14,4.470916093723728e-16,1.1220580214324775e-21,8.032906843596938e-15,-4.4388171190136295e-09,4.7478016804472006e-21,-2.4948639379304656e-24,4.2570808825006875e-15,-3.377873969867041e-13,-3.538448196547592e-10,-3.4204447787169864e-13,1.0024634930754643e-18,-3.376765297201077e-21,7.633260882519531e-29,3.1953417295517693e-09,1.1812982240077259e-26,1.0071552958637485e-18,-4.793012464148241e-09,0.03950644831462926,99.9989157404111,0.00013322771968990124,0.000951031869197361,0.009994575565788625,0.03746875744679693,0.9499164077353012,0.002620259252113256
9999,500.0,101325.0,0.0023004301197729216,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999210803604,0.0,0.0,0.01999974344399965,0.05000050546432535,1.6990211851009329e-07,4.5400214279855636e-13,0.0009996601071261774,1.6158138075941276e-12,2.8349899408433846e-22,0.03739234039303093,0.00997414530903894,0.9479949095295512,1.3246372259442174e-09,3.2401957798930056e-06,0.0026149562570369073,3.9430546729038086e-08,0.0020199243416741137,3.0978051293152296e-07,4.044127738183626e-18,1.3285618946386069e-07,5.819346932826836e-10,6.678679090994605e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396519884474549e-09,4.793020305531986e-09,1.5976561065104628e-09,4.269159809021788e-15,-3.1953468707203106e-09,1.519412953366623e-14,2.6658519803065706e-24,1.6698708615914243e-23,1.2680806850089388e-20,-1.3995907777380745e-20,-8.178295454948141e-21,2.8060192636664503e-19,-4.1275816258028544e-19,-6.0413136037810376e-21,2.441934984326658e-20,1.2773965467202664e-19,1.5777218104420233e-29,1.2499646193633491e-23,2.5243548967072382e-28,-4.4938647114836355e-21,0.0,2.396519884474549e-09,3.1953468707203106e-09,3.195346419364802e-09,4.9444811413286786e-20,6.3906855803489024e-09,3.957586735191837e-18,5.79437457122247e-20,1.2631948699936374e-16,6.552805944259578e-22,-1.3021268091550908e-16,1.5976561065104628e-09,-3.538262172877183e-10,4.043141246093995e-23,1.5194129533654438e-14,1.519412953366623e-14,4.471173197963047e-16,1.1221047366141327e-21,8.033090895981682e-15,-4.438823972895144e-09,4.7478093188815265e-21,-2.6658519803065706e-24,4.269159768590376e-15,-3.3777247935531666e-13,-3.5384567957329936e-10,-3.4204163912657314e-13,9.992871195232606e-19,-3.376768985178865e-21,7.633235387905907e-29,3.19534687033724e-09,1.1812983520966623e-26,1.0071577414069398e-18,-4.7930201753193055e-09,0.03398928738226458,99.99891537850877,0.00013360552021803468,0.000951015971018817,0.009994370401824392,0.037468162784873256,0.9499172080735674,0.0026202587397349025
9999,500.0,101325.0,0.002673841615839955,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999321016742,0.0,0.0,0.019999779272649426,0.050000434875040745,1.461748866843383e-07,3.915549749130927e-13,0.000999707573967252,1.390141607884147e-12,2.5919162171780466e-22,0.03739182856644888,0.009973968824440784,0.947995564090134,1.3246352462969136e-09,3.2403490153121085e-06,0.002614955727176587,3.943184894867612e-08,0.002019958467750098,3.0978001282249033e-07,4.026254764324568e-18,1.328565557966087e-07,5.819148195049413e-10,6.678675102820994e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396523206533033e-09,4.793026938204572e-09,1.5976583127734964e-09,4.279606947317903e-15,-3.195351292525369e-09,1.5193932050479514e-14,2.8329055587566064e-24,1.1787323728880643e-23,1.261557887471406e-20,-2.017908285621573e-20,-1.2170449697997514e-20,-4.926671318252513e-19,-8.302626875154003e-19,-8.021583990232986e-21,2.865385948735428e-20,1.3225054518628423e-18,2.8398992587956425e-29,-1.4453395909489026e-23,2.675816190509672e-27,-4.725589688925029e-22,0.0,2.396523206533033e-09,3.195351292525369e-09,3.195350841920828e-09,4.9444757086792047e-20,6.390694425340952e-09,3.957768360367298e-18,5.794557939348316e-20,1.2632144694327526e-16,6.552787116587963e-22,-1.2902005852577503e-16,1.5976583127734964e-09,-3.538269468361285e-10,4.0612734463293595e-23,1.519393205046773e-14,1.5193932050479514e-14,4.471394397296863e-16,1.1221449272735896e-21,8.033249239332491e-15,-4.438829869213751e-09,4.747815890171842e-21,-2.8329055587566064e-24,4.279606906705169e-15,-3.3775960026744625e-13,-3.538464193713578e-10,-3.420392071769869e-13,1.0033105260227188e-18,-3.3767721578699773e-21,7.633213455919751e-29,3.1953512929175453e-09,1.1812984623888257e-26,1.0071598453364966e-18,-4.793026809184514e-09,0.02924260327479694,99.99891506542257,0.00013393228333513752,0.0009510022940938486,0.009994193902659506,0.03746765120744655,0.9499178965910879,0.002620258298805951
9999,500.0,101325.0,0.0031078661877820143,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999415838468,0.0,0.0,0.019999810097780943,0.0500003741436432,1.2576119430870656e-07,3.3758367834326457e-13,0.0009997484120011374,1.1959900246614649e-12,2.3570282017623413e-22,0.037391388246274616,0.0099738169961074,0.947996127202344,1.324633543257784e-09,3.24048085105934e-06,0.002614955271237269,3.943296929429135e-08,0.0020199878271646193,3.097795825456402e-07,4.0108781938083186e-18,1.328568709477334e-07,5.81897696536891e-10,6.678671672254516e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965260645221683e-09,4.7930326455384475e-09,1.597660210801732e-09,4.2886362018890924e-15,-3.1953550978225787e-09,1.519376215708479e-14,2.9943498822454927e-24,-1.2200914035157158e-23,4.157416846384369e-21,9.313935567491355e-22,-9.02010407474257e-22,5.878126439638366e-20,-1.169370342715189e-18,1.4761038031008779e-21,6.457562327131936e-22,1.1075090467651007e-18,-6.310887241768095e-30,1.0931567418896891e-23,-2.6253290925755276e-27,-3.227223363680411e-21,0.0,2.3965260645221683e-09,3.1953550978225787e-09,3.1953546466474014e-09,4.94447103620075e-20,6.3907020347063256e-09,3.957924621179557e-18,5.794715697520172e-20,1.2632313313024706e-16,6.5527709196748315e-22,-1.292368989602721e-16,1.597660210801732e-09,-3.538275744373992e-10,4.076944808494052e-23,1.519376215707297e-14,1.519376215708479e-14,4.471584705813059e-16,1.1221795047346069e-21,8.033385465428042e-15,-4.438834941799546e-09,4.747821543455671e-21,-2.9943498822454927e-24,4.2886361611196446e-15,-3.3774848641324955e-13,-3.53847055831964e-10,-3.420371225773609e-13,1.0005576689441423e-18,-3.3767748872973502e-21,7.633194588452664e-29,3.195355097653807e-09,1.181298557345852e-26,1.0071616553821344e-18,-4.793032516301549e-09,0.025158799886264814,99.99891479477382,0.00013421469823150984,0.0009509905279520864,0.009994042061795032,0.03746721110162958,0.9499184889171993,0.002620257919376055
9999,500.0,101325.0,0.0036123426997094377,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999497418188,0.0,0.0,0.019999836618132517,0.05000032189348468,1.0819830755640346e-07,2.9096708324998666e-13,0.000999783546936782,1.0289558726870276e-12,2.132419520092939e-22,0.0373910094390986,0.009973686378217965,0.9479966116468072,1.3246320781602545e-09,3.240594275623817e-06,0.002614954878915493,3.943393316898978e-08,0.002020013085815636,3.0977921235123054e-07,3.997649296549501e-18,1.3285714207064686e-07,5.818829464970326e-10,6.678668721255498e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965285232854673e-09,4.7930375563864885e-09,1.5976618436730545e-09,4.2964351030259625e-15,-3.195358370507165e-09,1.51936159977214e-14,3.1487417676842663e-24,-1.0236360080343717e-23,5.829004093063841e-21,-5.0267883954711396e-21,1.2462395662190739e-21,-5.060081133696376e-19,3.656584985015161e-19,-6.329999637562043e-21,1.836957016531805e-20,1.3331356341352204e-19,-1.262177448353619e-29,-1.5913028397863086e-24,7.573064690121712e-28,-7.040426498178579e-21,0.0,2.3965285232854673e-09,3.195358370507165e-09,3.19535791988027e-09,4.9444670173604237e-20,6.390708581088127e-09,3.958059059790935e-18,5.79485142276482e-20,1.2632458380279842e-16,6.552756985759689e-22,-1.3021268091550908e-16,1.5976618436730545e-09,-3.538281143449896e-10,4.0904807887712956e-23,1.5193615997709572e-14,1.51936159977214e-14,4.471748437406806e-16,1.1222092530122292e-21,8.033502664073246e-15,-4.438839305765616e-09,4.747826407014849e-21,-3.1487417676842663e-24,4.296435062121155e-15,-3.3773889978354096e-13,-3.5384760339229673e-10,-3.4203533484881163e-13,9.96746020681498e-19,-3.3767772354105327e-21,7.633178357107637e-29,3.195358370910988e-09,1.1812986390917243e-26,1.0071632126021007e-18,-4.7930374261738076e-09,0.02164530632179501,99.99891456096401,0.00013445863043097783,0.0009509804055501728,0.009993911433125512,0.03746683247887314,0.9499189984951243,0.002620257592877136
9999,500.0,101325.0,0.004198707084443923,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999567605138,0.0,0.0,0.019999859434866544,0.050000276940160286,9.308811145302744e-08,2.5072476929031216e-13,0.0009998137752117485,8.852512040155687e-13,1.9197859519564718e-22,0.03739068354902589,0.009973574006819865,0.9479970284168036,1.3246308177473785e-09,3.240691860153864e-06,0.002614954541341476,3.9434762427260365e-08,0.0020200348165495896,3.097788938504282e-07,3.9862680694533744e-18,1.3285737531826744e-07,5.818702426885745e-10,6.67866618272664e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39653063860162e-09,4.793041780735933e-09,1.5976632484410347e-09,4.303167645324039e-15,-3.195361186713837e-09,1.5193490255815565e-14,3.294912113306662e-24,1.8611563782443123e-24,-1.7782750968804292e-21,1.8444946361223056e-22,3.2968108906684286e-22,-3.164658806968562e-19,5.084331809506189e-19,2.481541837659083e-24,-1.544686743845234e-21,-1.9058219676425064e-19,-2.8398992587956425e-29,-9.358086524681335e-24,-9.087677628146056e-28,1.428565280122696e-21,0.0,2.39653063860162e-09,3.195361186713837e-09,3.1953607358831978e-09,4.94446356056824e-20,6.390714213019087e-09,3.958174723702866e-18,5.794968192431874e-20,1.2632583185977223e-16,6.552744998536147e-22,-1.305379415672547e-16,1.5976632484410347e-09,-3.538285788177059e-10,4.1021660017460615e-23,1.5193490255803723e-14,1.5193490255815565e-14,4.471889303551351e-16,1.1222348466016182e-21,8.033603493296247e-15,-4.438843060129133e-09,4.7478305911953114e-21,-3.294912113306662e-24,4.3031676043023785e-15,-3.3773063345365e-13,-3.5384807447182427e-10,-3.420338010612463e-13,1.005216350154041e-18,-3.3767792554966888e-21,7.633164393425558e-29,3.195361186921784e-09,1.1812987094583854e-26,1.0071645523164278e-18,-4.793041650197991e-09,0.018622478825149058,99.9989143590935,0.00013466920931475075,0.0009509716971893508,0.009993799052453537,0.0374665067474637,0.9499194368881505,0.002620257311932284
