,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1017.9431438127092,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1017.9431438127092,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683977391552,0.0,0.0,0.019246953813958512,0.05148338114247752,0.0004984734791869885,2.6406786709578444e-07,2.5198437064348853e-06,9.913647965929023e-09,0.0,4.18346378016708e-39,0.00032869753342572885,3.797543359325768e-09,4.682994893981073e-05,0.9172102225372216,0.08241404917336552,5.0947765897944215e-08,3.324145905761185e-13,1.1439206474018213e-10,1.4128950849390378e-07,2.900935280382512e-15,0.0,4.65750224745211e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.107833028306132e-10,1.021379592260066e-09,3.403629194108921e-10,1.8030833462739486e-13,-6.809201287315592e-10,7.013436117157936e-15,0.0,0.0,-1.669223764402079e-16,-6.409474208026386e-17,-5.723634334803059e-23,4.6313251289146745e-15,-4.59929237299669e-15,-4.631307556055637e-15,4.432992791375374e-16,-1.1305907881414372e-20,4.599292085822464e-15,-2.4429235775757156e-16,0.0,3.2004274243276046e-17,0.0,0.0,0.0,0.0,5.107833028306132e-10,6.809201287315592e-10,6.809196540268571e-10,6.808125036034927e-10,-3.4038747168119166e-10,1.1002313372785895e-17,2.4561178719772358e-14,1.0213548723802593e-09,8.728175684865409e-19,-1.021379592260066e-09,3.403629194108921e-10,1.8707747832955886e-13,1.8030833462739486e-13,6.769143759400364e-15,7.013436117157936e-15,2.0403109539085558e-17,8.262066137345082e-14,-5.231454756765845e-14,3.02117814272862e-14,8.273121380198026e-17,99.7480156293565,99.97145991347094,0.026480098769963805,0.0020599877591122406,0.9172104067195352,4.68299583435964e-05,0.08241406572269072,0.0003286975994305233
999,1018.494983277592,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1018.494983277592,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.92876799974891,0.0,0.0,0.019245656969803692,0.05148593054397267,0.000499327491564132,2.696717274249936e-07,8.055340640433702e-07,1.0039958276817222e-08,0.0,0.0,0.00032903657237516294,3.79753654657743e-09,4.70042038242108e-05,0.917586182927912,0.08203757619301465,5.111170765353727e-08,3.3014060250713114e-14,1.1388267257042065e-11,1.4052567226767125e-07,2.92626324109228e-15,0.0,4.65653335524366e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.116631702265589e-10,1.0231353496757762e-09,3.40946193995615e-10,1.8413475997464815e-13,-6.820902291737133e-10,6.8310489068158756e-15,0.0,0.0,-2.152250479545068e-17,6.259597827308054e-19,7.418309113179075e-24,1.35274806647881e-15,-1.3518333007878099e-15,-1.3527483134774293e-15,-4.360581657366016e-18,-2.0080382556058483e-22,1.3518332911617004e-15,2.4342739777560368e-17,0.0,9.148366847701032e-19,0.0,0.0,0.0,0.0,5.116631702265589e-10,6.820902291737133e-10,6.820902303842675e-10,6.820795026972222e-10,-3.410386695268386e-10,1.1015251758670792e-18,2.462055380090312e-15,1.0231328028975376e-09,8.822995111189854e-19,-1.0231353496757762e-09,3.40946193995615e-10,1.9099015162865992e-13,1.8413475997464815e-13,6.8553916465934376e-15,6.8310489068158756e-15,2.0485021602532273e-18,8.268781893504591e-15,-5.2516694945136e-15,2.9348810708096362e-15,8.336499365683575e-17,99.91944659359567,99.97100136284296,0.02699566187356979,0.0020029752834892175,0.917586366539581,4.700421322988895e-05,0.0820375926089727,0.00032903663821633986
999,1021.7391304347825,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1021.7391304347825,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679604875234,0.0,0.0,0.019245510137047908,0.05148618418231436,0.00049939426699646,3.0516881333110185e-07,6.349908413391341e-07,1.0766463354120211e-08,0.0,0.0,0.0003293032881490736,3.7766389221919e-09,4.806595917778084e-05,0.920157105275848,0.0794653300771663,5.19521149176508e-08,3.1688768980683823e-15,1.11209580618982e-12,1.3505658136026448e-07,3.050027121995341e-15,0.0,4.613204978692068e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.117628763042753e-10,1.0233101148006334e-09,3.409918013097286e-10,2.0837683082391715e-13,-6.822073096290152e-10,4.5267906349038807e-14,0.0,0.0,3.7402867922792787e-14,-9.081538463755643e-17,-9.15822471737072e-21,-3.2265325879886593e-13,3.2263053323970366e-13,3.226534527037716e-13,6.269635427510137e-16,8.665236809356094e-21,-3.226305330182148e-13,-3.791629861768564e-14,0.0,-2.291109660571564e-17,0.0,0.0,0.0,0.0,5.117628763042753e-10,6.822073096290152e-10,6.822066823484758e-10,6.822056182110958e-10,-3.4077984878422285e-10,1.1051093165528127e-19,2.4708059061700806e-16,1.023309689567154e-09,9.356501790024057e-19,-1.0233101148006334e-09,3.409918013097286e-10,2.1572842939704561e-13,2.0837683082391715e-13,7.351607731353159e-15,4.5267906349038807e-14,2.0648563672103003e-19,8.173651207060361e-16,-5.275931059221807e-16,2.2659825404947043e-16,8.629134297682166e-17,99.93650091586609,99.95618931500731,0.03054113599021372,0.013269549002465858,0.9201572850742675,4.80659685698547e-05,0.07946534560466771,0.0003293033524948363
999,1022.2943143812707,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1022.2943143812707,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683687301472,0.0,0.0,0.019246833762227532,0.05148356985428187,0.0004985121267737808,3.116769271638248e-07,2.392963742181313e-06,1.088590023731107e-08,0.0,0.0,0.00032907586233448595,3.769769553998908e-09,4.825383340879085e-05,0.92065040490377,0.07897207087147885,5.207582815258234e-08,3.014412283516983e-13,1.0603057804828228e-10,1.3397715264411168e-07,3.066331903486287e-15,0.0,4.5999222754703145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.108648647843598e-10,1.0215095005529156e-09,3.403893189349615e-10,2.128162914592492e-13,-6.810064604848107e-10,7.523179726527153e-15,0.0,0.0,-3.06911897719477e-17,-2.0288578544899347e-17,-1.558916628639003e-23,1.0821189698115779e-16,-1.0736819292093847e-16,-1.0820639510505587e-16,1.4030880724896412e-16,-2.2541745805078553e-22,1.0736818102815983e-16,-9.017228940255622e-17,0.0,8.380015830799459e-19,0.0,0.0,0.0,0.0,5.108648647843598e-10,6.810064604848107e-10,6.810062889304788e-10,6.809005371077464e-10,-3.4042587845894983e-10,1.0624248925315899e-17,2.4438540387920686e-14,1.0214849435153157e-09,9.441562233290324e-19,-1.0215095005529156e-09,3.403893189349615e-10,2.2024929888078464e-13,2.128162914592492e-13,7.433007437124597e-15,7.523179726527153e-15,2.0621275890620407e-17,8.13445280947499e-14,-5.285224831774021e-14,2.842542282284477e-14,8.66402284724534e-17,99.76070362578187,99.96654031191508,0.031250258447824926,0.002209429637095507,0.9206505839970147,4.825384279556302e-05,0.07897208623384044,0.0003290759263492994
999,1022.8494983277592,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1022.8494983277592,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679974084104,0.0,0.0,0.019245623094826098,0.051485948484872264,0.0004993082309280366,3.182705000259346e-07,7.934869657732615e-07,1.1023497519342964e-08,0.0,0.0,0.00032939554665873365,3.769543468932406e-09,4.843229100676794e-05,0.9210142128288,0.07860776546885105,5.2241313158070266e-08,2.993766017288125e-14,1.0555836943801927e-11,1.3324461241956998e-07,3.0926534597590657e-15,0.0,4.598625773635619e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.116862672191917e-10,1.0231476734816924e-09,3.409330434945272e-10,2.173184483284549e-13,-6.820983516240682e-10,6.825665985139115e-15,0.0,0.0,-6.2371384705007055e-16,1.5554951830741113e-17,1.699947745547568e-22,1.8475551894693538e-14,-1.8460949385005657e-14,-1.8475558827265143e-14,-1.0772939449547622e-16,-4.322858337315816e-21,1.846094927115901e-14,7.012941880936957e-16,0.0,1.4605300827924768e-17,0.0,0.0,0.0,0.0,5.116862672191917e-10,6.820983516240682e-10,6.820984562197577e-10,6.82087870126595e-10,-3.410598470310333e-10,1.063638940359436e-18,2.449453348346797e-15,1.0231451502726417e-09,9.543229866140163e-19,-1.0231476734816924e-09,3.409330434945272e-10,2.2484540867168249e-13,2.173184483284549e-13,7.526960173232809e-15,6.825665985139115e-15,2.070065771348146e-18,8.139777842112713e-15,-5.304833093931543e-15,2.735116820529182e-15,8.729269259541119e-17,99.92065130342267,99.96613828222735,0.031860341013308285,0.00200137675933329,0.9210143913809633,4.8432300396080514e-05,0.07860778070812356,0.00032939561051690934
999,1026.086956521739,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1026.086956521739,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679608388018,0.0,0.0,0.019245481967246826,0.05148618506264432,0.0004993662857897593,3.596187244717805e-07,6.344169370073093e-07,1.1809855713181937e-08,0.0,0.0,0.0003296908693289571,3.749422672334111e-09,4.950757243163349e-05,0.9234454863127504,0.0761751257051188,5.3091573899829447e-08,2.8793312806082807e-15,1.032551298597651e-12,1.2814095120337366e-07,3.2216008382109786e-15,0.0,4.5573837945493684e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.117821129537252e-10,1.0233106003953047e-09,3.409726977096751e-10,2.4555091897982315e-13,-6.822070003818151e-10,2.881709475863893e-15,0.0,0.0,-5.1190961509720666e-15,1.0743451983005582e-17,1.3976740559906726e-21,-4.0919882229225056e-16,4.0909390228344367e-16,4.091707499261927e-16,-7.371068788849713e-17,-4.168315385208407e-25,-4.090939040475228e-16,5.182166912858803e-15,0.0,-7.684932818353947e-20,0.0,0.0,0.0,0.0,5.117821129537252e-10,6.822070003818151e-10,6.822070737769622e-10,6.822060233278001e-10,-3.41102257550574e-10,1.0685365846096787e-19,2.4587907844429543e-16,1.0233102738167433e-09,1.0111760120148859e-18,-1.0233106003953047e-09,3.409726977096751e-10,2.536147967662199e-13,2.4555091897982315e-13,8.063876388722696e-15,2.881709475863893e-15,2.0868701721184304e-19,8.048856248307596e-16,-5.330797618380204e-16,1.817664942171948e-16,9.032490512093971e-17,99.93655830629928,99.96316101582768,0.03599415175531813,0.0008448324169986614,0.9234456613429829,4.9507581815318876e-05,0.07617514014338307,0.00032969093181869837
999,1026.6454849498327,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1026.6454849498327,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683420986422,0.0,0.0,0.019246717272129087,0.051483743589632085,0.0004985416559923644,3.672858958518342e-07,2.2761559468016625e-06,1.1941761573824576e-08,0.0,0.0,0.00032945204951138375,3.742508011169076e-09,4.969935698399547e-05,0.923920176387276,0.07570048349043765,5.321648237210481e-08,2.73682624199892e-13,9.835888249722805e-11,1.271140348215143e-07,3.2390766506098486e-15,0.0,4.5441301902841145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.109440285325604e-10,1.0216291131043872e-09,3.4040949151270744e-10,2.507866744346109e-13,-6.810860542731143e-10,8.136493898472255e-15,0.0,0.0,2.682416031972685e-18,3.3267842646441368e-18,1.9349169239208304e-23,1.4027571088196145e-17,-1.4155562766193846e-17,-1.4028534940473365e-17,-2.334755245998994e-17,-1.0630150608987906e-22,1.4155548440064863e-17,1.7466560790271087e-17,0.0,-1.2714342699255586e-19,0.0,0.0,0.0,0.0,5.109440285325604e-10,6.810860542731143e-10,6.810860465078052e-10,6.809816459371145e-10,-3.404652254568319e-10,1.0269640056951704e-17,2.4320233680478087e-14,1.0216046942075027e-09,1.0204796581162631e-18,-1.0216291131043872e-09,3.4040949151270744e-10,2.5894063491322247e-13,2.507866744346109e-13,8.153960459262527e-15,8.136493898472255e-15,2.084322136384157e-17,8.011144997806149e-14,-5.3405285446364965e-14,2.6636435028135067e-14,9.069986835228716e-17,99.77238440531983,99.96078914476391,0.036821584750874777,0.0023892704852281755,0.9239203507456358,4.969936636305071e-05,0.07570049777631696,0.0003294521116841996
999,1027.2040133779262,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1027.2040133779262,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679953393894,0.0,0.0,0.019245585852337297,0.051485964940540384,0.000499284304814392,3.7503132122999906e-07,7.82440054923661e-07,1.2091542412404248e-08,0.0,0.0,0.00032975399174671086,3.742085595991339e-09,4.988203358691363e-05,0.9242719607860072,0.0753482150984991,5.338360500464089e-08,2.7180939817434058e-14,9.792184703273684e-12,1.2641209927654765e-07,3.2664356262005748e-15,0.0,4.542547561410796e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.117116675920824e-10,1.0231590005077066e-09,3.409167072398947e-10,2.5607541050159155e-13,-6.821059815299588e-10,8.098400055779177e-15,0.0,0.0,-1.42073334826078e-16,3.0325121694388447e-18,-5.017044916678904e-25,1.4710855205259107e-15,-1.469049009151337e-15,-1.471086987867687e-15,-2.0829823492183384e-17,-3.698520017389562e-22,1.469049046835751e-15,1.5783485613547727e-16,0.0,2.0375897679842435e-18,0.0,0.0,0.0,0.0,5.117116675920824e-10,6.821059815299588e-10,6.821059992396322e-10,6.820955498100952e-10,-3.4104657986588904e-10,1.0281195571251349e-18,2.4373167990196136e-15,1.023156472791944e-09,1.0313757487838458e-18,-1.0231590005077066e-09,3.409167072398947e-10,2.643316454130045e-13,2.5607541050159155e-13,8.256234911914654e-15,8.098400055779177e-15,2.092030477323024e-18,8.015233257692503e-15,-5.359614949795215e-15,2.564300768254091e-15,9.137198035253572e-17,99.92175599450763,99.96008357415488,0.03754189643896347,0.0023745294061607546,0.9242721346325009,4.988204296923508e-05,0.0753482292707596,0.00032975405377020365
999,1030.9966555183946,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1030.9966555183946,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683176365475,0.0,0.0,0.019246603031145885,0.051483903699904215,0.0004985618911859461,4.3214207339780903e-07,2.16851171237419e-06,1.3087430612504987e-08,0.0,0.0,0.000329826683641769,3.715752961954125e-09,5.1166618629689173e-05,0.9270291336416806,0.07258968972036914,5.43699283495558e-08,2.4877351777782016e-13,9.131364053750923e-11,1.2066837955402003e-07,3.419414760039318e-15,0.0,4.490052291429933e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.110216871214486e-10,1.0217393035620502e-09,3.4042331717956894e-10,2.950711141792737e-13,-6.811591397544588e-10,8.555302105547687e-15,0.0,0.0,-8.744735060228895e-18,6.335036237086934e-17,1.285772372692088e-22,4.1006255188016924e-16,-4.074123782353564e-16,-4.100804777105542e-16,-4.381863677422862e-16,-7.867028215980422e-22,4.074123403675875e-16,3.8093199707333876e-16,0.0,2.667365136965613e-18,0.0,0.0,0.0,0.0,5.110216871214486e-10,6.811591397544588e-10,6.811595469349335e-10,6.810564526875021e-10,-3.405019113889018e-10,9.937049700016636e-18,2.42060679748679e-14,1.0217150548906081e-09,1.1020819892225577e-18,-1.0217393035620502e-09,3.4042331717956894e-10,3.0400734841047195e-13,2.950711141792737e-13,8.936234102621027e-15,8.555302105547687e-15,2.1068843224620783e-17,7.891918613630396e-14,-5.397297243332896e-14,2.4869700483015625e-14,9.491469804703232e-17,99.78314882876259,99.95416902622094,0.04331898923050704,0.0025119845485708104,0.9270293035992272,5.116662801035765e-05,0.07258970302865161,0.000329826744110779
999,1031.5585284280935,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1031.5585284280935,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679935235816,0.0,0.0,0.019245544534349162,0.051485980046765766,0.0004992551164705724,4.412263406537993e-07,7.723021306387042e-07,1.3250361370815831e-08,0.0,0.0,0.00033011236327625817,3.715154986368916e-09,5.135353139613167e-05,0.9273690759243658,0.07224927543345015,5.4538780880869034e-08,2.4707490872664875e-14,9.09097444374786e-12,1.1999623637723366e-07,3.4478560638628502e-15,0.0,4.488220489591152e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.11739854274382e-10,1.0231693850892885e-09,3.4089677779057614e-10,3.012740885163942e-13,-6.821129117866055e-10,8.934251259058226e-15,0.0,0.0,-1.0270216148545691e-16,1.8828230383571783e-18,4.4512393233467464e-23,7.773124850824621e-16,-7.768695549740074e-16,-7.773135779468664e-16,-1.2861382884954998e-17,-7.913250384762145e-23,7.768695401008003e-16,1.132379254661322e-16,0.0,4.439378772419074e-19,0.0,0.0,0.0,0.0,5.11739854274382e-10,6.821129117866055e-10,6.821129215387843e-10,6.82102604117864e-10,-3.410492999122994e-10,9.948199905367978e-19,2.4256234786667536e-15,1.0231668636326203e-09,1.113754384524071e-18,-1.0231693850892885e-09,3.4089677779057614e-10,3.1032157774543097e-13,3.012740885163942e-13,9.04748918452436e-15,8.934251259058226e-15,2.1143839900432347e-18,7.89490672476422e-15,-5.415941793754679e-15,2.3850279390336127e-15,9.560743808873188e-17,99.92276978693613,99.95321263012846,0.04416778771656045,0.002619582154971974,0.9273692453987877,5.135354078086346e-05,0.07224928863682786,0.0003301124236034821
999,1034.782608695652,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1034.782608695652,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287679617291766,0.0,0.0,0.01924541136732618,0.051486186445174664,0.0004992955980174698,4.971605783819133e-07,6.335281559560723e-07,1.4171570784647395e-08,0.0,0.0,0.00033039896110970666,3.695800193456512e-09,5.245671649958721e-05,0.929559726273446,0.07005723899031037,5.54042055470391e-08,2.3844559998907404e-15,8.918896307394138e-13,1.1550820698288315e-07,3.587704748802442e-15,0.0,4.4495237561914276e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.118303330867132e-10,1.0233115361414006e-09,3.409244300091035e-10,3.3946797397325733e-13,-6.822077810533629e-10,1.9126275745662136e-14,0.0,0.0,9.364261780229587e-15,-1.453696062346933e-17,-3.1596475553112786e-21,-2.5080194713406956e-16,2.5083200347220028e-16,2.50859818774477e-16,9.998374175564016e-17,-3.5884402998594506e-24,-2.508320010872655e-16,-9.44973544480989e-15,0.0,-2.782733550930673e-20,0.0,0.0,0.0,0.0,5.118303330867132e-10,6.822077810533629e-10,6.822076807562757e-10,6.822066564801672e-10,-3.411027016397838e-10,1.0018483939824717e-19,2.4358224016574736e-16,1.0233111778833217e-09,1.1784418390330919e-18,-1.0233115361414006e-09,3.409244300091035e-10,3.4914451111446197e-13,3.3946797397325733e-13,9.676540300852244e-15,1.9126275745662136e-14,2.1316052371598124e-19,7.810072174678111e-16,-5.443419119047136e-16,1.3804604161171683e-16,9.886025181060601e-17,99.93664718440438,99.94463415289924,0.04975883139920065,0.005607015701563624,0.9295598927191709,5.245672589241691e-05,0.07005725153466616,0.000330399020270504
999,1039.1304347826083,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1039.1304347826083,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928767962270744,0.0,0.0,0.01924536743516664,0.051486186968985236,0.0004992514010164472,5.832227506234263e-07,6.331989637878554e-07,1.5502373249534168e-08,0.0,0.0,0.00033075607040275733,3.6697871526366853e-09,5.396394568978148e-05,0.9323947811219666,0.06722032445676424,5.658035449148827e-08,2.1737264475652413e-15,8.298975109570942e-13,1.097560877554039e-07,3.7827059700627675e-15,0.0,4.398111056209668e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.118603377183269e-10,1.0233118646707523e-09,3.408942519545007e-10,3.98231489145489e-13,-6.822079464829722e-10,1.5029433961292928e-14,0.0,0.0,3.7426926787719065e-15,-5.966364274325771e-18,-1.6800749856597374e-21,7.451019890202428e-12,-7.45035291681093e-12,-7.451019851739089e-12,4.083144299902814e-17,-1.5234400712446365e-19,7.450352911543738e-12,-4.4442276244801214e-15,0.0,6.667906947125763e-16,0.0,0.0,0.0,0.0,5.118603377183269e-10,6.822079464829722e-10,6.822079053389157e-10,6.822068936461259e-10,-3.4855340835804327e-10,9.715880583545126e-20,2.4249734831815435e-16,1.0233115114677288e-09,1.2706961380707776e-18,-1.0233118646707523e-09,3.408942519545007e-10,4.088166938022269e-13,3.98231489145489e-13,1.0585206336812808e-14,1.5029433961292928e-14,2.154548179453419e-19,7.696603990808817e-16,-5.502173559433429e-16,-5.505036530795149e-16,1.0337145632242288e-16,99.93668010362121,99.93722078367642,0.05837315828231807,0.004406058041259928,0.9323949437364715,5.39639551013746e-05,0.06722033618033885,0.00033075612808833825
999,1039.6989966555184,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1039.6989966555184,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682744927782,0.0,0.0,0.019246375921942244,0.05148418778686376,0.0004985730912330557,5.955063249480762e-07,1.9775259287109e-06,1.5674929016052714e-08,0.0,0.0,0.0003305723888724978,3.6637260408892467e-09,5.416666431609948e-05,0.9328003320074786,0.0668147551796811,5.6715890192895046e-08,2.0626010587573564e-13,7.887995653465721e-11,1.0891420162985232e-07,3.8038715305155795e-15,0.0,4.386743834489121e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.111761494418271e-10,1.021934974419734e-09,3.4043098060726814e-10,4.066180135801467e-13,-6.812899614378416e-10,1.0675203734265442e-14,0.0,0.0,-7.349330584098384e-18,3.4441523155066024e-18,-7.174513228142331e-24,2.396267922727841e-17,-2.4056172637152283e-17,-2.3963711310696828e-17,-2.380469332904041e-17,-4.7407952940013685e-23,2.4056191892129953e-17,2.780349271791961e-17,0.0,-9.255356778659203e-20,0.0,0.0,0.0,0.0,5.111761494418271e-10,6.812899614378416e-10,6.812899543791606e-10,6.811893471605929e-10,-3.405657630906056e-10,9.332705653067186e-18,2.3989415661507193e-14,1.021910874004351e-09,1.282377008777317e-18,-1.021934974419734e-09,3.4043098060726814e-10,4.1732102079995567e-13,4.066180135801467e-13,1.0703007226983362e-14,1.0675203734265442e-14,2.153066870631156e-17,7.664866632785811e-14,-5.51497273548621e-14,2.1416733404083784e-14,1.038287911863136e-16,99.8022474071289,99.93718262924016,0.059683549674313045,0.003133821085532704,0.9328004940905676,5.4166673728081844e-05,0.06681476678939172,0.00033057244631265096
