,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2(20),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),H2X(38),N2X2(45),N2X(46),NOX2(52),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],H2(20) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],H2(20) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],H2X(38) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,0.1492495545051826,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999886,0.05000000000000023,7.569151272555746e-17,1.981287806619948e-32,0.0009999999999998489,1.1993622249824093e-29,0.0,0.0,9.940759892736444e-08,1.1776192214308747e-11,7.191571077861435e-10,0.009847747264407677,0.99014682816006,1.7358289915881884e-12,1.2324930523674886e-10,6.338971806092568e-10,5.323665808193477e-06,1.03477827411809e-32,0.0,1.2309735343201171e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555177296e-17,1.3853421755305635e-16,4.6178057034505935e-17,1.2087487492498511e-32,-9.235611508453956e-17,7.317097417656705e-30,0.0,0.0,4.5435227150431156e-23,-4.6449515734853255e-23,-5.85017835689729e-35,1.093259102608628e-18,-1.093260857029277e-18,-1.0932591026106531e-18,-7.376836546095022e-25,1.7531954747228684e-24,1.0932608570304818e-18,-8.407790785948902e-45,0.0,-1.2224073359847706e-27,0.0,0.0,0.0,0.0,6.926708555177296e-17,9.235611508453956e-17,9.235610919087768e-17,9.235600684449787e-17,-4.727121472036799e-17,6.631313546131232e-24,3.0638030379007243e-23,1.3853413383398196e-16,4.6841903529656834e-32,-1.3853421755305635e-16,4.6178057034505935e-17,7.329126403365626e-30,1.2087487492498511e-32,7.317097417656697e-30,7.317097417656705e-30,3.1972918592422475e-29,7.65864994852774e-23,-6.59016167270061e-23,1.068592244389831e-23,2.146946275808372e-28,1.5113778284447932e-11,99.99999999998414,1.3087912602585662e-14,1.5845399065161927e-11,0.009847799698512731,7.191609369217141e-10,0.9901521001741982,9.94081282208511e-08,-7.17391304347826
999,500,101325.0,0.16496480740980207,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999903,0.05000000000000022,6.848081558426629e-17,1.792541858641051e-32,0.0009999999999998632,1.0851058512406006e-29,0.0,0.0,9.940759892736453e-08,1.1776192214308563e-11,7.19157107786124e-10,0.009847747264407384,0.9901468281600604,1.7358289915881527e-12,1.232493052367508e-10,6.338971806092623e-10,5.3236658081935115e-06,1.034582656532682e-32,0.0,1.2309735343201278e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181301e-17,1.3853417578043542e-16,4.617805703453245e-17,1.2087487492501652e-32,-9.235611394716619e-17,7.317097417660657e-30,0.0,0.0,4.800886526937546e-24,-4.676817221385709e-24,-2.5622107152772905e-33,2.5027301988516317e-18,-2.5027236823466044e-18,-2.5027301988511653e-18,6.3967491286573374e-24,-6.518661704961007e-24,2.502723682345853e-18,4.2038953929744517e-44,0.0,-2.1564186038383453e-27,0.0,0.0,0.0,0.0,6.926708555181301e-17,9.235611394716619e-17,9.235610091907155e-17,9.235600684454891e-17,-4.868067754459915e-17,6.631313546135008e-24,3.0638030379024446e-23,1.3853413383405954e-16,4.684190352968182e-32,-1.3853417578043542e-16,4.617805703453245e-17,7.326622694437923e-30,1.2087487492501652e-32,7.317097417660698e-30,7.317097417660657e-30,3.197291784010609e-29,7.658649948532209e-23,-6.590272744316065e-23,1.0685745739055538e-23,2.146946275809578e-28,1.3682631416767066e-11,99.99999999998414,1.3087912602581549e-14,1.5845399065161388e-11,0.009847799698512436,7.191609369216945e-10,0.9901521001741984,9.940812822085118e-08,-7.217391304347826
999,500,101325.0,0.24620924014946205,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999928,0.050000000000000135,4.5883430480752116e-17,1.2010366560779957e-32,0.000999999999999908,7.270412664462002e-30,0.0,0.0,9.94075989273724e-08,1.177619221430754e-11,7.191571077860615e-10,0.009847747264407354,0.9901468281600602,1.7358289915881155e-12,1.232493052367449e-10,6.338971806092473e-10,5.323665808193421e-06,1.0339696165123928e-32,0.0,1.2309735343202136e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555173326e-17,1.3853385359358683e-16,4.6178057034473105e-17,1.2087487492492843e-32,-9.235618218956675e-17,7.317097417650636e-30,0.0,0.0,-3.856222886156404e-22,3.1750984928906086e-22,1.2896491835444912e-33,1.8522403272008075e-18,-1.852202383967396e-18,-1.852240327177726e-18,1.0607201294133128e-22,-3.7951403805410506e-23,1.8522023839641503e-18,2.382207389352189e-44,0.0,-8.189626926363342e-27,0.0,0.0,0.0,0.0,6.926708555173326e-17,9.235618218956675e-17,9.235606948620828e-17,9.235600684442776e-17,-4.8030156241107846e-17,6.631313546126078e-24,3.0638030378983704e-23,1.3853413383387746e-16,4.6841903529620045e-32,-1.3853385359358683e-16,4.6178057034473105e-17,7.330474554326697e-30,1.2087487492492843e-32,7.31709741765066e-30,7.317097417650636e-30,3.1972892637507203e-29,7.658649948522791e-23,-6.590777615295406e-23,1.0686730237465256e-23,2.1469462758069454e-28,9.194034422677078e-12,99.99999999998414,1.308791260258883e-14,1.584539906516005e-11,0.00984779969851241,7.191609369216321e-10,0.9901521001741984,9.940812822085908e-08,-7.391304347826086
999,500,101325.0,0.2721338768375309,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999938,0.050000000000000135,4.151237870641445e-17,1.0866207688697902e-32,0.000999999999999917,6.577802067473289e-30,0.0,0.0,9.940759892736494e-08,1.1776192214308555e-11,7.191571077860867e-10,0.009847747264406943,0.9901468281600608,1.7358289915881185e-12,1.2324930523676147e-10,6.338971806092988e-10,5.3236658081936826e-06,1.0338510351085152e-32,-2.108307040812096e-30,1.230973534320168e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181207e-17,1.3853416916299052e-16,4.6178057034531406e-17,1.2087487492500892e-32,-9.235610029868612e-17,7.317097417660147e-30,0.0,0.0,1.1829801004354111e-23,1.940626495747154e-24,3.266842018514709e-34,-1.183577040338522e-18,1.1835637066293736e-18,1.1835770403383454e-18,-2.7104065679742086e-23,1.3333673982384426e-23,-1.1835637066290198e-18,2.8025969286496335e-45,0.0,-3.5960486184405146e-29,0.0,0.0,0.0,0.0,6.926708555181207e-17,9.235610029868612e-17,9.235612077140628e-17,9.235600684454794e-17,-4.499439015814843e-17,6.631313546135305e-24,3.0638030379024893e-23,1.3853413383405836e-16,4.684190352967893e-32,-1.3853416916299052e-16,4.6178057034531406e-17,7.329511589354502e-30,1.2087487492500892e-32,7.317097417660151e-30,7.317097417660147e-30,3.197291934473886e-29,7.658649948532499e-23,-6.590020308826394e-23,1.0686149635839012e-23,2.14694627580956e-28,8.304988641238964e-12,99.99999999998414,1.3087912602581022e-14,1.584539906516064e-11,0.009847799698511996,7.191609369216573e-10,0.9901521001741989,9.940812822085159e-08,-7.434782608695652
999,500,101325.0,0.3324597932270945,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999952,0.050000000000000114,3.397982187400375e-17,8.894498778765976e-33,0.000999999999999932,5.384238377567536e-30,0.0,0.0,9.940759892736474e-08,1.1776192214309116e-11,7.191571077860986e-10,0.009847747264407096,0.9901468281600608,1.735828991588134e-12,1.2324930523675808e-10,6.338971806092868e-10,5.323665808193647e-06,1.0336466858545796e-32,0.0,1.230973534320159e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181486e-17,1.3853428496827628e-16,4.617805703453341e-17,1.208748749250136e-32,-9.235611953063536e-17,7.317097417660597e-30,0.0,0.0,1.0840439814429854e-22,-1.1386465408477705e-22,1.0007596819469958e-33,-9.667266798236835e-19,9.667232710227272e-19,9.66726679823876e-19,2.054050912758049e-24,3.407502933959862e-24,-9.667232710226819e-19,-5.605193857299267e-45,0.0,-1.2981379388285865e-27,0.0,0.0,0.0,0.0,6.926708555181486e-17,9.235611953063536e-17,9.235611084523892e-17,9.235600684455164e-17,-4.5211230592645535e-17,6.631313546135414e-24,3.063803037902591e-23,1.385341338340635e-16,4.6841903529681423e-32,-1.3853428496827628e-16,4.617805703453341e-17,7.330185664835038e-30,1.208748749250136e-32,7.317097417660591e-30,7.317097417660597e-30,3.197291332620778e-29,7.658649948532673e-23,-6.590131380441848e-23,1.0686301097132816e-23,2.146946275809639e-28,6.808789643208968e-12,99.99999999998415,1.308791260258096e-14,1.584539906516093e-11,0.009847799698512148,7.19160936921669e-10,0.9901521001741987,9.940812822085139e-08,-7.521739130434783
999,500,101325.0,0.4061585988376971,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.01999999999999996,0.050000000000000086,2.7814072104968105e-17,7.280562896635334e-33,0.0009999999999999443,4.407250721304433e-30,0.0,0.0,9.940759892736424e-08,1.1776192214308536e-11,7.191571077861043e-10,0.009847747264407129,0.9901468281600604,1.7358289915881268e-12,1.2324930523675715e-10,6.33897180609285e-10,5.323665808193618e-06,1.0334794164408045e-32,0.0,1.2309735343201475e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181191e-17,1.3853418281147063e-16,4.6178057034531856e-17,1.2087487492501256e-32,-9.235612676846572e-17,7.317097417660399e-30,0.0,0.0,-9.893263124114852e-25,-1.1707853364858767e-23,7.118701904752831e-34,-1.942520215894983e-18,1.942505225652012e-18,1.9425202158942262e-18,-2.2886473031443438e-24,1.4988034554216663e-23,-1.9425052256519168e-18,4.203895392974451e-45,0.0,-2.2069057055340694e-27,0.0,0.0,0.0,0.0,6.926708555181191e-17,9.235612676846572e-17,9.235612242576748e-17,9.235600684454859e-17,-4.4235448637408575e-17,6.631313546135166e-24,3.063803037902468e-23,1.385341338340586e-16,4.68419035296798e-32,-1.3853418281147063e-16,4.6178057034531856e-17,7.32989677534338e-30,1.2087487492501256e-32,7.317097417660405e-30,7.317097417660399e-30,3.19729125738914e-29,7.658649948532358e-23,-6.59019196495937e-23,1.0686604019720419e-23,2.1469462758095547e-28,5.572799166575493e-12,99.99999999998414,1.3087912602581288e-14,1.5845399065161032e-11,0.009847799698512185,7.191609369216749e-10,0.9901521001741986,9.940812822085091e-08,-7.608695652173912
999,500,101325.0,0.4489251258218608,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.01999999999999997,0.050000000000000114,2.5164384669810914e-17,6.586985345125278e-33,0.00099999999999995,3.9873971732242595e-30,0.0,0.0,9.940759892736457e-08,1.1776192214308547e-11,7.191571077860663e-10,0.009847747264406608,0.9901468281600608,1.735828991588088e-12,1.232493052367668e-10,6.338971806093185e-10,5.323665808193763e-06,1.0334075335910483e-32,0.0,1.2309735343201822e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181244e-17,1.3853417660761603e-16,4.6178057034531936e-17,1.2087487492500618e-32,-9.235609357784363e-17,7.317097417660011e-30,0.0,0.0,2.5995370313647227e-23,-5.5039979078944466e-24,-1.4066527479709244e-33,-9.935170659392832e-20,9.936153384099793e-20,9.935170659334658e-20,-1.0663851005244881e-23,-9.827383896335199e-24,-9.936153384098724e-20,1.401298464324817e-44,0.0,-1.3693468512073595e-28,0.0,0.0,0.0,0.0,6.926708555181244e-17,9.235609357784363e-17,9.235609761034912e-17,9.235600684454868e-17,-4.607859233063394e-17,6.631313546135545e-24,3.0638030379025645e-23,1.3853413383405947e-16,4.68419035296778e-32,-1.3853417660761603e-16,4.6178057034531936e-17,7.327778252404555e-30,1.2087487492500618e-32,7.317097417660025e-30,7.317097417660011e-30,3.197291332620778e-29,7.658649948532794e-23,-6.590050601085153e-23,1.0685947687447275e-23,2.14694627580957e-28,5.0090140368830305e-12,99.99999999998414,1.3087912602580573e-14,1.5845399065160166e-11,0.009847799698511664,7.19160936921637e-10,0.9901521001741992,9.940812822085125e-08,-7.6521739130434785
999,500,101325.0,0.6061898993497572,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999976,0.05000000000000007,1.8635949833942753e-17,4.87811365385517e-33,0.0009999999999999632,2.9529406207718078e-30,0.0,0.0,9.940759892736477e-08,1.1776192214308511e-11,7.191571077860763e-10,0.009847747264406787,0.9901468281600608,1.7358289915881046e-12,1.232493052367632e-10,6.338971806093072e-10,5.323665808193701e-06,1.0332304249654104e-32,0.0,1.2309735343201653e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181446e-17,1.3853416585426807e-16,4.6178057034533077e-17,1.2087487492500943e-32,-9.235611498114198e-17,7.317097417660304e-30,0.0,0.0,-6.165013819535889e-24,5.2493533093461465e-24,5.192771961304464e-34,1.418547879307509e-18,-1.4185215047094972e-18,-1.4185478793072668e-18,2.728305959561807e-23,-2.6370998526305642e-23,1.4185215047096043e-18,5.605193857299267e-45,0.0,3.599110569858274e-27,0.0,0.0,0.0,0.0,6.926708555181446e-17,9.235611498114198e-17,9.235608106673685e-17,9.235600684455103e-17,-4.7596475372113645e-17,6.63131354613558e-24,3.0638030379026157e-23,1.3853413383406272e-16,4.684190352967992e-32,-1.3853416585426807e-16,4.6178057034533077e-17,7.329704182348942e-30,1.2087487492500943e-32,7.317097417660312e-30,7.317097417660304e-30,3.1972920473213436e-29,7.658649948532865e-23,-6.589757775917136e-23,1.068513989388033e-23,2.146946275809613e-28,3.686287386450715e-12,99.99999999998415,1.3087912602580603e-14,1.5845399065160405e-11,0.009847799698511843,7.191609369216469e-10,0.9901521001741991,9.940812822085144e-08,-7.782608695652174
999,500,101325.0,0.6700187503509577,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.01999999999999998,0.050000000000000065,1.686060956981743e-17,4.413403689520871e-33,0.0009999999999999664,2.6716308711566256e-30,0.0,0.0,9.940759892736494e-08,1.177619221430851e-11,7.191571077860772e-10,0.009847747264406782,0.9901468281600608,1.7358289915881022e-12,1.232493052367637e-10,6.338971806093065e-10,5.3236658081937054e-06,1.0331822621082656e-32,0.0,1.2309735343201714e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181213e-17,1.3853416337272623e-16,4.6178057034531376e-17,1.2087487492500736e-32,-9.235611539473227e-17,7.317097417660049e-30,0.0,0.0,-9.057872762165481e-24,7.730889896149829e-24,-2.5622107146270877e-33,7.679967968587137e-19,-7.680002030375634e-19,-7.679967968579015e-19,-2.0818521500171865e-24,3.407507149437158e-24,7.680002030374396e-19,-1.4012984643248168e-45,0.0,1.327191163033356e-27,0.0,0.0,0.0,0.0,6.926708555181213e-17,9.235611539473227e-17,9.235611084523892e-17,9.235600684454742e-17,-4.6945954068622336e-17,6.631313546135357e-24,3.063803037902494e-23,1.3853413383405747e-16,4.6841903529678034e-32,-1.3853416337272623e-16,4.6178057034531376e-17,7.326622694437923e-30,1.2087487492500736e-32,7.317097417660049e-30,7.317097417660049e-30,3.197292348247897e-29,7.658649948532586e-23,-6.589939529469698e-23,1.0685594277761738e-23,2.1469462758095426e-28,3.3610267347050637e-12,99.99999999998414,1.3087912602580862e-14,1.5845399065160438e-11,0.009847799698511838,7.191609369216478e-10,0.9901521001741991,9.940812822085161e-08,-7.826086956521738
999,500,101325.0,0.7405684692262442,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999983,0.05000000000000005,1.5254395810191672e-17,3.992963983379831e-33,0.0009999999999999694,2.4171198911043622e-30,0.0,0.0,9.940759892736437e-08,1.177619221430852e-11,7.191571077860723e-10,0.009847747264406684,0.9901468281600608,1.7358289915880913e-12,1.2324930523676493e-10,6.338971806093104e-10,5.3236658081937164e-06,1.0331386874508576e-32,0.0,1.230973534320168e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181413e-17,1.3853417908915787e-16,4.617805703453322e-17,1.2087487492500892e-32,-9.235610929427528e-17,7.317097417660314e-30,0.0,0.0,1.2759545687974193e-23,-7.985536959888457e-24,-3.4739127882138883e-34,1.5269358361330862e-18,-1.5269417243821671e-18,-1.5269358361330774e-18,-1.0663851005257392e-23,5.8890456221071154e-24,1.5269417243817326e-18,-2.6624670822171524e-44,0.0,7.970766400850839e-28,0.0,0.0,0.0,0.0,6.926708555181413e-17,9.235610929427528e-17,9.235611332678075e-17,9.23560068445508e-17,-4.7704895589362195e-17,6.631313546135642e-24,3.0638030379026157e-23,1.3853413383406223e-16,4.6841903529679266e-32,-1.3853417908915787e-16,4.617805703453322e-17,7.328837513873967e-30,1.2087487492500892e-32,7.317097417660287e-30,7.317097417660314e-30,3.1972925739428134e-29,7.658649948532897e-23,-6.59000011398722e-23,1.0685518547114835e-23,2.1469462758096063e-28,3.0574501264091225e-12,99.99999999998415,1.3087912602580509e-14,1.584539906516038e-11,0.00984779969851174,7.191609369216429e-10,0.9901521001741991,9.940812822085104e-08,-7.869565217391305
999,500,101325.0,0.8185467307069021,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.01999999999999998,0.05000000000000005,1.3801196841099612e-17,3.612577161347085e-33,0.0009999999999999725,2.1868547152408902e-30,0.0,0.0,9.940759892736428e-08,1.177619221430852e-11,7.191571077860909e-10,0.009847747264406972,0.9901468281600604,1.7358289915881177e-12,1.232493052367603e-10,6.338971806092957e-10,5.323665808193659e-06,1.0330992639016185e-32,0.0,1.2309735343201548e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181159e-17,1.385341811571094e-16,4.61780570345316e-17,1.2087487492500999e-32,-9.235612821603178e-17,7.317097417660221e-30,0.0,0.0,-4.093146752398353e-24,-1.0053492534183166e-23,3.2155791183594565e-33,-2.0778846753163607e-19,2.0778175098799023e-19,2.0778846753064287e-19,7.430724894347981e-24,6.716228860093651e-24,-2.0778175098782393e-19,1.4012984643248168e-45,0.0,-3.1363952650315684e-28,0.0,0.0,0.0,0.0,6.926708555181159e-17,9.235612821603178e-17,9.235611415396135e-17,9.235600684454816e-17,-4.597017211338539e-17,6.631313546135271e-24,3.0638030379024864e-23,1.3853413383405818e-16,4.684190352967911e-32,-1.385341811571094e-16,4.61780570345316e-17,7.332400484271083e-30,1.2087487492500999e-32,7.317097417660224e-30,7.317097417660221e-30,3.197291821626428e-29,7.658649948532444e-23,-6.59006069850474e-23,1.0686023418094176e-23,2.146946275809545e-28,2.7538735181131813e-12,99.99999999998414,1.3087912602581083e-14,1.5845399065160735e-11,0.00984779969851203,7.191609369216617e-10,0.9901521001741989,9.940812822085098e-08,-7.913043478260869
999,500,101325.0,0.9047357242349274,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999983,0.05000000000000005,1.2486435819341255e-17,3.2684276144259384e-33,0.000999999999999975,1.9785255845900585e-30,0.0,0.0,9.940759892736457e-08,1.1776192214308494e-11,7.19157107786073e-10,0.009847747264406731,0.9901468281600608,1.7358289915880935e-12,1.232493052367646e-10,6.338971806093112e-10,5.323665808193718e-06,1.0330635960082308e-32,0.0,1.2309735343201724e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181409e-17,1.385341699901711e-16,4.617805703453303e-17,1.2087487492500878e-32,-9.235611405056379e-17,7.317097417660255e-30,0.0,0.0,-1.0944172035655738e-24,1.1134495563277167e-24,1.2896491739287813e-33,-5.330482921954531e-19,5.330424026336307e-19,5.330482921956207e-19,-5.9075624830684195e-24,5.8890454618698975e-24,-5.330424026335118e-19,1.2611686178923354e-44,0.0,-5.155879153362711e-28,0.0,0.0,0.0,0.0,6.926708555181409e-17,9.235611405056379e-17,9.235611332678075e-17,9.235600684455096e-17,-4.5644911461639737e-17,6.631313546135608e-24,3.0638030379026104e-23,1.3853413383406203e-16,4.6841903529679206e-32,-1.385341699901711e-16,4.617805703453303e-17,7.330474554326697e-30,1.2087487492500878e-32,7.317097417660267e-30,7.317097417660255e-30,3.197291671163151e-29,7.658649948532885e-23,-6.590070795924327e-23,1.0686124392290048e-23,2.1469462758096103e-28,2.49366499671666e-12,99.99999999998414,1.3087912602580547e-14,1.5845399065160318e-11,0.009847799698511787,7.191609369216436e-10,0.9901521001741991,9.940812822085124e-08,-7.956521739130434
999,500,101325.0,100.0,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,1.1296924554124685e-19,2.9570632248470466e-35,0.0009999999999999998,1.7900427776913982e-32,0.0,0.0,9.94075989273643e-08,1.1776192214308484e-11,7.191571077860622e-10,0.00984774726440656,0.9901468281600608,1.73582899158808e-12,1.232493052367671e-10,6.33897180609318e-10,5.323665808193751e-06,1.0327279186652143e-32,0.0,1.2309735343201775e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.926708555181282e-17,1.3853417578043542e-16,4.6178057034532386e-17,1.2087487492500623e-32,-9.235611467094924e-17,7.317097417660049e-30,0.0,0.0,4.0756900740786205e-24,-4.6768168269552565e-24,1.6748351630136205e-33,9.84833922380629e-19,-9.848406393517728e-19,-9.848339223809055e-19,-6.114357636210812e-24,6.716227923316411e-24,9.84840639351287e-19,1.1210387714598534e-44,0.0,-7.4277985231360195e-28,0.0,0.0,0.0,0.0,6.926708555181282e-17,9.235611467094924e-17,9.235611415396135e-17,9.235600684454908e-17,-4.7162794503119437e-17,6.631313546135605e-24,3.063803037902578e-23,1.385341338340599e-16,4.684190352967787e-32,-1.3853417578043542e-16,4.6178057034532386e-17,7.330859740315575e-30,1.2087487492500623e-32,7.31709741766006e-30,7.317097417660049e-30,3.197292084937163e-29,7.658649948532845e-23,-6.590121283022261e-23,1.0685846713251408e-23,2.146946275809573e-28,2.168404344971009e-14,99.99999999998414,1.3087912602580452e-14,1.5845399065160092e-11,0.009847799698511617,7.191609369216331e-10,0.9901521001741993,9.9408128220851e-08,-10.0
