,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1352.1739130434785,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1352.1739130434785,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678208323288,0.0,0.0,0.018750449440725802,0.05148710095438574,5.103098095520238e-06,0.0009894888206920876,1.8648181258716404e-08,1.8205590696161102e-08,0.0,0.1312580351603631,9.623948406243194e-07,3.4000175690802435e-05,0.8686849360609616,7.68321616416087e-06,1.2663817132869648e-05,1.1294306569307354e-14,5.639559585235714e-13,1.664732297396577e-10,3.696668373135078e-15,0.0,1.7190077944455127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.497937414500269e-10,1.0239412878785407e-09,3.4844510662336804e-12,6.756337504100638e-10,-6.826275281427129e-10,1.2431047553950572e-14,0.0,-2.8895279642662767e-15,3.6686855000034695e-18,-2.8623158377131012e-15,2.872280974594366e-15,2.8755211347499362e-15,1.6344054928282134e-21,4.445533002846288e-19,1.0848206909320376e-23,-1.6638915736088878e-21,-7.15616487600507e-20,0.0,3.381100753810501e-23,0.0,0.0,0.0,0.0,8.497937414500269e-10,6.826275281427129e-10,6.826259054373887e-10,6.826013200654777e-10,6.696958675199982e-10,3.396813237369969e-16,4.230961494196889e-15,7.824195546171043e-12,2.1847728646593812e-10,-1.0239412878785407e-09,3.4844510662336804e-12,6.756433190702182e-10,6.756337504100638e-10,1.2430975992301809e-14,1.2431047553950572e-14,1.2825794471201125e-15,2.1976671176751418e-14,5.107464633643387e-12,-7.925045150080658e-10,7.976352388922991e-10,99.99813518187413,1.0208938232099656,98.9754640594457,0.00364211734434683,0.8686982665718923,3.4000697444656884e-05,7.683334067894212e-06,0.13126004939659516
999,1356.5217391304348,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1356.5217391304348,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678211513254,0.0,0.0,0.018750838711510873,0.0514871019877199,5.492696080387934e-06,0.0009887082512174262,1.7971081079832817e-08,1.9231064936789918e-08,0.0,0.1361897824063864,9.946029056399288e-07,3.338335979547113e-05,0.8637538935260006,7.836318275422521e-06,1.2365524608655695e-05,1.0722075331407558e-14,5.505604177014064e-13,1.6475243469328486e-10,4.0175927508581814e-15,0.0,1.744096710023972e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.495273773191269e-10,1.0239421875495036e-09,3.7504741018283485e-12,6.750962416834097e-10,-6.826281249700868e-10,1.3155094831811798e-14,0.0,-4.9164939978655384e-15,-2.0250172324720323e-16,2.9265287144932126e-15,4.701938401863227e-16,1.6112446643255427e-15,-9.065899513581183e-22,1.3493852122087866e-16,-2.601621266464303e-22,5.492301552767376e-22,-2.3909416096281708e-17,0.0,1.4475660719677984e-23,0.0,0.0,0.0,0.0,8.495273773191269e-10,6.826281249700868e-10,6.826263271691743e-10,6.826006216590326e-10,6.697736107919004e-10,3.1957534443115556e-16,4.1183266308402605e-15,7.596937480019145e-12,2.11087638165068e-10,-1.0239421875495036e-09,3.7504741018283485e-12,6.751122993975401e-10,6.750962416834097e-10,1.3131185415715516e-14,1.3155094831811798e-14,1.3432870470357434e-15,2.32500461625489e-14,5.2574417593570554e-12,-7.999709364081656e-10,8.052529715007178e-10,99.998202891892,1.0988411917863297,98.89730453280993,0.0038542754037425033,0.8637669401983389,3.338386403835798e-05,7.836436640014153e-06,0.13619183950098268
999,1360.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1360.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678214965056,-6.277968234303597e-27,-2.23061362074253e-27,0.018751251912652662,0.05148710297056972,5.906161792360262e-06,0.0009878798352644061,1.732831919535349e-08,2.0294896170273945e-08,0.0,0.14124267104479793,1.027459309833025e-06,3.277321788875677e-05,0.8587016899874858,7.989368883924369e-06,1.2079000898335272e-05,1.0192707093854135e-14,5.376794493195151e-13,1.6309078194191615e-10,4.360501563135418e-15,0.0,1.7697570923669662e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.492457719619773e-10,1.023941461134048e-09,4.032791804571279e-12,6.745347964248478e-10,-6.826284376997962e-10,1.3859287085057948e-14,0.0,-1.5623792674906184e-15,1.1822377224771324e-15,2.072108455820069e-16,3.933979124555418e-17,1.2651587371756486e-16,-1.4982308844866711e-22,8.785294291100549e-18,-1.0603660028701862e-23,1.0398403469873147e-22,-1.710235543692934e-18,0.0,3.2053248736429817e-23,0.0,0.0,0.0,0.0,8.492457719619773e-10,6.826284376997962e-10,6.826267201120019e-10,6.825998295821908e-10,6.698439384046461e-10,3.010171193205057e-16,4.0111869653187986e-15,7.375210770384634e-12,2.0393526817416485e-10,-1.023941461134048e-09,4.032791804571279e-12,6.745488612125428e-10,6.745347964248478e-10,1.3857576849514257e-14,1.3859287085057948e-14,1.4077853807014543e-15,2.458814535658941e-14,5.409279739377834e-12,-8.071925765530531e-10,8.12627852223136e-10,99.99826716808046,1.1815487269844036,98.81439070559586,0.0040605674197461954,0.8587144645509822,3.277370544288387e-05,7.989487738587512e-06,0.14124477225583632
999,1363.6363636363635,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1363.6363636363635,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678217286822,0.0,0.0,0.01875152773493734,0.05148710357200722,6.1821210706417325e-06,0.0009873269153086504,1.6936227070631182e-08,2.099176681632769e-08,0.0,0.14452114251502007,1.0487023598299394e-06,3.2388357311338844e-05,0.8554236444202481,8.086670417550822e-06,1.1902750825564994e-05,9.876641492184768e-15,5.297406639173677e-13,1.6206589305428946e-10,4.5905600054623776e-15,0.0,1.7864212072823475e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.490574842119213e-10,1.0239429139649592e-09,4.221219719808549e-12,6.741575890517093e-10,-6.826286966714998e-10,1.4333414100607762e-14,0.0,-2.6688348378385128e-15,1.3099376812919849e-16,-2.535476405554245e-15,2.5364811713405925e-15,2.53681063886897e-15,1.217816656831195e-21,3.2353735293554806e-20,-6.145775498861716e-24,-1.25200328837793e-21,-6.678453528500504e-21,0.0,2.9778502051908996e-23,0.0,0.0,0.0,0.0,8.490574842119213e-10,6.826286966714998e-10,6.826269558063182e-10,6.825992761924367e-10,6.698848387902793e-10,2.899571955376787e-16,3.9458065836232176e-15,7.2369809519139645e-12,1.995051066462797e-10,-1.0239429139649592e-09,4.221219719808549e-12,6.741693869827259e-10,6.741575890517093e-10,1.433340742215424e-14,1.4333414100607762e-14,1.4508756322200315e-15,2.547464013195158e-14,5.506876898210943e-12,-8.116629191828092e-10,8.171967215967543e-10,99.99830637729292,1.2367542556448388,98.75904626835924,0.0041994759959214775,0.855436251871382,3.238883465918254e-05,8.086789600955197e-06,0.14452327250435804
999,1365.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1365.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678218661098,0.0,3.313621664302815e-29,0.01875168995501528,0.05148710390719108,6.344408782151224e-06,0.0009870017481579754,1.6717850909820842e-08,2.1396892689606208e-08,0.0,0.1464165182025715,1.060957105959768e-06,3.2169612718956176e-05,0.8535285086261677,8.142220149762042e-06,1.1804148461626287e-05,9.702921121394978e-15,5.252918453180172e-13,1.6149205329809053e-10,4.7262606164890975e-15,0.0,1.7960707928265201e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.489467194244154e-10,1.0239432478992283e-09,4.332031541244075e-12,6.739355536857961e-10,-6.826288459569084e-10,1.461007622305895e-14,0.0,2.5097213375483806e-16,2.0723941426767113e-17,2.872846806488832e-16,-2.807770711549558e-16,-2.783673935147621e-16,4.627041551468499e-22,2.0811952160023512e-19,7.4228908173166e-24,-3.759317779790435e-22,-4.4430029582173316e-20,0.0,-7.434285755320336e-23,0.0,0.0,0.0,0.0,8.489467194244154e-10,6.826288459569084e-10,6.826270856308794e-10,6.825989425706609e-10,6.69906867445113e-10,2.8388518222712024e-16,3.90940795770565e-15,7.1589904065785365e-12,1.9701535948282157e-10,-1.0239432478992283e-09,4.332031541244075e-12,6.739504510022697e-10,6.739355536857961e-10,1.461003179302937e-14,1.461007622305895e-14,1.4762327272324277e-15,2.5993770162892423e-14,5.562987897465816e-12,-8.141742675401995e-10,8.197647254406297e-10,99.99832821490902,1.2692201990133998,98.72649926801382,0.004280532972783138,0.8535410226799327,3.217008437544931e-05,8.142339527357156e-06,0.14641866489616448
999,1369.5652173913045,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1369.5652173913045,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678222607384,0.0,0.0,0.018752153740607288,0.05148710479919085,6.8083415989376435e-06,0.0009860721833758496,1.6137768004136185e-08,2.25367208139499e-08,0.0,0.15171097320555235,1.095088314733447e-06,3.1572420618061575e-05,0.8482347004068425,8.29472083843766e-06,1.1540871394735248e-05,9.24971182664369e-15,5.133776280342775e-13,1.599600686427154e-10,5.115698978694674e-15,0.0,1.8231259512902091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.486299406336488e-10,1.0239438906142762e-09,4.648810116866248e-12,6.733000723960898e-10,-6.826292578590356e-10,1.5392063122830627e-14,0.0,8.175850633788873e-15,-2.786031984223528e-17,9.490634627233851e-15,-8.932836598851412e-15,-8.718067757327763e-15,-2.558056044320238e-22,1.6023070969162216e-17,-6.930774141090766e-24,3.2148487597972793e-22,-3.743643858338875e-18,0.0,-7.093073752642212e-23,0.0,0.0,0.0,0.0,8.486299406336488e-10,6.826292578590356e-10,6.826274249738774e-10,6.825979591539032e-10,6.699624220690928e-10,2.6806837036853834e-16,3.812861802174609e-15,6.9482404755049644e-12,1.9032289081606687e-10,-1.0239438906142762e-09,4.648810116866248e-12,6.73324951350196e-10,6.733000723960898e-10,1.538831947897229e-14,1.5392063122830627e-14,1.5487937168528495e-15,2.7469820265993326e-14,5.71857929105236e-12,-8.209210526271057e-10,8.266686505322118e-10,99.99838622319959,1.3620322840787273,98.63345807014852,0.004509645772756376,0.8482469654185104,3.1572877138063735e-05,8.2948407755822e-06,0.15171316686357603
999,1373.9130434782608,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1373.9130434782608,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678226793395,0.0,0.0,0.018752644148744654,0.0514871056495975,7.298842048861257e-06,0.0009850893801018163,1.5586300626690618e-08,2.3713866892266118e-08,0.0,0.15712551396430435,1.1298439166935836e-06,3.0981531409671835e-05,0.8428207876916716,8.446716715391736e-06,1.128907568342985e-05,8.830326718029616e-15,5.019180802023412e-13,1.5849868766730919e-10,5.5295982477539285e-15,0.0,1.8510172838146274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.482953589281138e-10,1.023944380673658e-09,4.9837287175746435e-12,6.726308999615777e-10,-6.826295976460068e-10,1.6186793404125943e-14,0.0,1.1844852705325347e-15,4.6901380200544e-17,-7.090102242310642e-16,-9.275532206413228e-17,-4.1417651961747557e-16,-1.0339757656912846e-21,-2.0737338239913366e-17,-7.900814308135698e-24,9.864678104320379e-22,5.2927874682219456e-18,0.0,2.1403298349809588e-23,0.0,0.0,0.0,0.0,8.482953589281138e-10,6.826295976460068e-10,6.826277392787768e-10,6.825968776598002e-10,6.700106322357171e-10,2.534650061689758e-16,3.721427393043622e-15,6.742915296128772e-12,1.8385267326203448e-10,-1.023944380673658e-09,4.9837287175746435e-12,6.726463830375452e-10,6.726308999615777e-10,1.619208619159416e-14,1.6186793404125943e-14,1.6256395621348635e-15,2.901929615961721e-14,5.876070850520653e-12,-8.27438148338255e-10,8.33344864124476e-10,99.99844136993734,1.460153635449163,98.53510389027612,0.00474247427472361,0.8428328149967683,3.098197352540518e-05,8.446837252569373e-06,0.15712775619245362
999,1376.7676767676767,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1376.7676767676767,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678229668838,0.0,0.0,0.01875298102734056,0.05148710618650923,7.635752558202032e-06,0.00098441432100318,1.523898631906325e-08,2.4506718783547234e-08,0.0,0.16074549253519418,1.1529980063119705e-06,3.0596953737512194e-05,0.8392012114129335,8.546161872908287e-06,1.112994810735866e-05,8.572129643690832e-15,4.946323043232206e-13,1.575793706720487e-10,5.815010510991943e-15,0.0,1.8698320600717262e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.480642835967183e-10,1.0239449388209363e-09,5.213776552401021e-12,6.721627296992695e-10,-6.826299600792902e-10,1.6761706695411718e-14,0.0,-5.058177745305559e-15,-1.5551813566603462e-16,5.2891452797839795e-15,-9.68413227060696e-16,8.16667257643165e-16,-4.270319912305004e-23,1.045442517929672e-16,-1.4400739759609888e-22,-1.3975313384311436e-22,-2.824733888569384e-17,0.0,-1.5302841332231012e-23,0.0,0.0,0.0,0.0,8.480642835967183e-10,6.826299600792902e-10,6.826279325342455e-10,6.825961133684322e-10,6.700383081152731e-10,2.4449145674450603e-16,3.6641170133182186e-15,6.611029837149451e-12,1.797228542550446e-10,-1.0239449388209363e-09,5.213776552401021e-12,6.72184752303906e-10,6.721627296992695e-10,1.6733459356526018e-14,1.6761706695411718e-14,1.6785093362911309e-15,3.0078049737014336e-14,5.98051758289975e-12,-8.315947164601484e-10,8.376069906021368e-10,99.99847610136808,1.5275695060479846,98.46751952936428,0.004910964587740138,0.8392130887422885,3.059738678037707e-05,8.546282827904427e-06,0.16074776758810308
999,1378.2608695652173,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1378.2608695652173,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678231212156,0.0,0.0,0.018753162037174243,0.05148710646084844,7.816770297568565e-06,0.0009840516210163903,1.5061797209494304e-08,2.4927650429973728e-08,0.0,0.16265944378219713,1.1652138468401312e-06,3.0396847507140254e-05,0.8372874674425388,8.598050754516956e-06,1.1048660606713327e-05,8.442226341198688e-15,4.908949254330684e-13,1.5711168156387744e-10,5.9686904861489935e-15,0.0,1.8798449317715801e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.479415851974938e-10,1.0239449657091504e-09,5.337376037554381e-12,6.71921189446488e-10,-6.826299764093207e-10,1.70208407785206e-14,0.0,-1.3711317688858642e-16,-9.286602674743754e-19,-1.4957031982777246e-16,1.4486691183486134e-16,1.4282536133377372e-16,-2.4867117164875394e-22,-1.1100665205275414e-19,-1.2229994603567226e-24,3.5827421839916396e-22,3.0887573150638307e-20,0.0,-1.049485402176654e-22,0.0,0.0,0.0,0.0,8.479415851974938e-10,6.826299764093207e-10,6.826280295905434e-10,6.825956962312459e-10,6.700515329264407e-10,2.3998177283986315e-16,3.634987385031782e-15,6.542960178632482e-12,1.775993805015729e-10,-1.0239449657091504e-09,5.337376037554381e-12,6.719380607478343e-10,6.71921189446488e-10,1.7020871666093755e-14,1.70208407785206e-14,1.7069480112250562e-15,3.0645301697708735e-14,6.035483414897196e-12,-8.337309134664156e-10,8.397987491311267e-10,99.99849382027905,1.5637684159460525,98.43124474163643,0.004986842417513654,0.8372992682354395,3.0397275922608316e-05,8.59817193609467e-06,0.16266173631670178
999,1382.6086956521738,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1382.6086956521738,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678235856078,0.0,0.0,0.018753708233594832,0.05148710723520962,8.362956414757735e-06,0.0009829572492471297,1.4562719098820352e-08,2.6177206868661152e-08,0.0,0.16831188876003958,1.201186993383228e-06,2.9818284333820802e-05,0.8316356138066658,8.748563738341683e-06,1.0819526201249116e-05,8.083084555699875e-15,4.802910762979415e-13,1.558028340081362e-10,6.4336408616659496e-15,0.0,1.909715730292007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.475689493695919e-10,1.0239456873541164e-09,5.71031744023726e-12,6.711759499698895e-10,-6.82630287640627e-10,1.7865100710576216e-14,0.0,-1.2927427215907965e-15,-2.1141027170837608e-16,-4.941800169657305e-15,3.5405452347063134e-15,2.926082829178846e-15,-7.1261609771443325e-22,-2.965525370886331e-17,-1.2800057048116135e-23,6.755181781524238e-22,8.980386775824829e-18,0.0,1.6026624368214908e-23,0.0,0.0,0.0,0.0,8.475689493695919e-10,6.82630287640627e-10,6.826282968586853e-10,6.825944128186254e-10,6.700851626240882e-10,2.2753337785555993e-16,3.553430565962287e-15,6.3483127075865245e-12,1.7155758352767646e-10,-1.0239456873541164e-09,5.71031744023726e-12,6.711888822508172e-10,6.711759499698895e-10,1.7874081097352044e-14,1.7865100710576216e-14,1.7929038176205736e-15,3.2351046702283885e-14,6.196841963543348e-12,-8.398048128305906e-10,8.460357987446377e-10,99.99854372809013,1.673028748955159,98.32173707143843,0.005234179606402299,0.8316471991388484,2.9818699725758555e-05,8.748685612652194e-06,0.16831423347581317
999,1386.9565217391305,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1386.9565217391305,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678240716954,0.0,0.0,0.018754283532374,0.05148710797479096,8.938197104589841e-06,0.000981804674917236,1.4087629359517363e-08,2.7461488471943872e-08,0.0,0.1740817956417327,1.2377511993350514e-06,2.9245769343787077e-05,0.8258662802810546,8.898094507111267e-06,1.0601565115608462e-05,7.750754080292284e-15,4.700898735492453e-13,1.545758148651392e-10,6.9250457991433325e-15,0.0,1.940741986638013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.471758294999812e-10,1.0239459644761917e-09,6.103098489203496e-12,6.703869527371427e-10,-6.826306415607374e-10,1.875096047981759e-14,0.0,-1.5077875409518984e-15,-1.9370338626289543e-18,-1.5271240349704922e-15,1.5198436542290936e-15,1.5170935644792016e-15,1.3813916229635562e-22,-1.3203726224983855e-19,4.409265454529565e-24,-1.1763251480585644e-22,4.342450467194135e-20,0.0,-2.0576117737256566e-23,0.0,0.0,0.0,0.0,8.471758294999812e-10,6.826306415607374e-10,6.826285419524695e-10,6.825930251941027e-10,6.701115626330567e-10,2.1604159010398547e-16,3.476649084054229e-15,6.158903398792814e-12,1.657217760775513e-10,-1.0239459644761917e-09,6.103098489203496e-12,6.704041766170121e-10,6.703869527371427e-10,1.8751003904322262e-14,1.875096047981759e-14,1.8836987150453106e-15,3.413984958347016e-14,6.360175661038435e-12,-8.456653911627818e-10,8.520615903721394e-10,99.99859123706405,1.788111469818178,98.2063947948991,0.005493735282722757,0.8258776610514346,2.9246172362282244e-05,8.89821712644181e-06,0.17408419455907664
999,1389.8989898989898,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1389.8989898989898,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678244125264,0.0,0.0,0.01875468977106352,0.051487108456580284,9.344370540807304e-06,0.0009809908605275918,1.3779032658340216e-08,2.8349728866445594e-08,0.0,0.1780527116200838,1.2628253955184296e-06,2.8861710620723866e-05,0.8218957422393481,8.998652660018121e-06,1.0460342300254556e-05,7.540055949089269e-15,4.634067095444778e-13,1.537937034820561e-10,7.272882463461104e-15,0.0,1.962455319670698e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.468996060199248e-10,1.0239461418516669e-09,6.380436693471441e-12,6.698384711960774e-10,-6.826307642509129e-10,1.9326872395625368e-14,0.0,6.8123344303914975e-15,1.3675552508482414e-16,-5.210877549495154e-15,3.156156679006401e-16,-1.996301535857853e-15,-1.3890430436296715e-21,-8.815378209456669e-17,-8.833943988969699e-23,1.1474949956542504e-21,3.0627454857363626e-17,0.0,1.1911400820763599e-22,0.0,0.0,0.0,0.0,8.468996060199248e-10,6.826307642509129e-10,6.826286956420057e-10,6.825920257495637e-10,6.701253487396065e-10,2.0877070536145147e-16,3.427343695579757e-15,6.033651486205245e-12,1.618863566118612e-10,-1.0239461418516669e-09,6.380436693471441e-12,6.698526178183782e-10,6.698384711960774e-10,1.935749985048273e-14,1.9326872395625368e-14,1.9479919840581166e-15,3.5399311524058516e-14,6.471852177824174e-12,-8.495134349135115e-10,8.560226343947247e-10,99.99862209673417,1.8693470650918775,98.12499052747023,0.005662407437900742,0.8219069906753733,2.8862105621073437e-05,8.998775815259787e-06,0.17805514844319023
999,1391.304347826087,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1391.304347826087,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287678245785912,0.0,0.0,0.01875488868739757,0.051487108681555385,9.543248568018995e-06,0.0009805923894469436,1.3635186567621664e-08,2.8779254402781326e-08,0.0,0.17996793031256206,1.274893268383161e-06,2.8679242341407525e-05,0.8199807012066384,9.04648061634236e-06,1.039466820727007e-05,7.44326542459646e-15,4.602756915368964e-13,1.534342552573591e-10,7.443415486846939e-15,0.0,1.9730424567603834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.467626264063461e-10,1.0239464259126363e-09,6.516234230232622e-12,6.695591671410479e-10,-6.826309507850053e-10,1.9650845680360162e-14,0.0,-2.224074459636484e-15,2.5846602407714745e-20,-2.201555452494017e-15,2.2104975126611662e-15,2.2150040094231857e-15,2.240108496370168e-21,1.5933788911679163e-19,1.0922908881601183e-23,-2.135592933504386e-21,-5.681938089173164e-20,0.0,-8.985249403857261e-23,0.0,0.0,0.0,0.0,8.467626264063461e-10,6.826309507850053e-10,6.826287656589121e-10,6.825915309454366e-10,6.701307756866346e-10,2.0543491735224267e-16,3.4045402026961675e-15,5.974656817655137e-12,1.600864033644657e-10,-1.0239464259126363e-09,6.516234230232622e-12,6.695766163744565e-10,6.695591671410479e-10,1.9650788860979267e-14,1.9650845680360162e-14,1.979531837910563e-15,3.6015140017208646e-14,6.525518123502421e-12,-8.513182429857947e-10,8.578817557812422e-10,99.99863648134323,1.9091529182882365,98.08508969668661,0.00575738502514697,0.8199918881574007,2.8679633610703866e-05,9.046604036970527e-06,0.17997038560495154
