,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,0.001259895277795026,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999998538341,0.0,0.0,0.01999999952483944,0.05000000093615399,3.1467016943706765e-10,6.719858657260888e-15,0.0009999993704954335,8.537308898898634e-17,0.0,0.0006052517601111907,7.170038610340631e-08,0.7597712131209968,0.1941215838103308,0.04549010710197626,6.104905628862437e-08,7.504053580966245e-07,8.684623888494621e-08,1.0869445733730116e-05,6.560416093246506e-21,0.0,4.759811696449892e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308860113634955e-12,4.861737036988401e-12,1.6205612484351973e-12,3.4607482985857823e-17,-3.2411579919246387e-12,4.396740877041184e-19,0.0,-1.0178081549954114e-16,-6.141531804972137e-20,-1.01834010898669e-16,1.1055191352939896e-16,9.881494115717424e-17,-8.717905795428867e-18,5.707031576455975e-18,-5.698822428822221e-18,3.0190836778096278e-18,-5.3926038442842604e-33,0.0,5.904016485423062e-30,0.0,0.0,0.0,0.0,2.4308860113634955e-12,3.2411579919246387e-12,3.2385130818365915e-12,3.2411113131794764e-12,-1.6178960298221523e-12,2.6391981206598738e-15,4.6669100742161256e-17,4.859050990353129e-12,1.0752599309696335e-19,-4.861737036988401e-12,1.6205612484351973e-12,-6.678685382510706e-17,3.4607482985857823e-17,4.39674087704113e-19,4.396740877041184e-19,4.935811314646562e-21,1.4352720614233087e-21,4.100837783249634e-21,-6.366690403960896e-25,1.0472557822455883e-20,6.295045665294374e-05,99.99890511874645,0.0010677505743282047,2.7130679214963156e-05,0.19412388305370476,0.7597802121147883,0.04549064590258402,0.0006052589289229823,-3.1003344481605346
999,500,101325.0,0.0017144061358519685,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999998925844,0.0,0.0,0.019999999650810483,0.05000000068796782,2.3124715489048924e-10,4.938359183005136e-15,0.0009999995373850018,6.273960405779741e-17,0.0,0.0006052518198191561,7.17003928207402e-08,0.7597712098664161,0.19412158237394692,0.045490111731305766,6.104905916845129e-08,7.504055573593123e-07,8.684625720674485e-08,1.0869447433030915e-05,6.5568625433981794e-21,0.0,4.759812425759936e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308865062873913e-12,4.8617386836204485e-12,1.6205615782700718e-12,3.460762643964677e-17,-3.2411586852740464e-12,4.396741305644399e-19,0.0,1.5558150708590182e-16,-7.183452718729706e-19,1.5490492004924914e-16,-1.5751227574834987e-16,-1.5623968563745272e-16,2.6073547336502667e-18,-3.900364966734876e-18,3.9421221936992494e-18,1.334767563604172e-18,1.3962992096807457e-32,0.0,-1.7679532837497193e-29,0.0,0.0,0.0,0.0,2.4308865062873913e-12,3.2411586852740464e-12,3.2385233817572297e-12,3.241111972968757e-12,-1.6178946745694367e-12,2.6391989459701843e-15,4.666911278935014e-17,4.859051979217855e-12,1.0752600324148071e-19,-4.8617386836204485e-12,1.6205615782700718e-12,1.899522206194604e-16,3.460762643964677e-17,4.396741305644539e-19,4.396741305644399e-19,4.935812469933357e-21,1.4352725058094726e-21,4.100838258636937e-21,-6.366690438868378e-25,1.0472559921103189e-20,4.6261499817533414e-05,99.99890511454069,0.0010677547829660338,2.7130676336634937e-05,0.19412388161767793,0.7597802088616331,0.04549065053205601,0.0006052589886328212,-3.2341137123745813
999,500,101325.0,0.002332883097864153,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999921062,0.0,0.0,0.019999999743385018,0.05000000050557889,1.6994062022021906e-10,3.6291484485184684e-15,0.0009999996600300672,4.6106540857008725e-17,0.0,0.0006052518636981059,7.170039775725553e-08,0.7597712074744942,0.19412158131857732,0.04549011513330209,6.104906128490034e-08,7.504057037955341e-07,8.684627067122775e-08,1.0869448681822363e-05,6.5542510838874585e-21,0.0,4.759812961725604e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308868700033373e-12,4.86173863788067e-12,1.6205618206587772e-12,3.460773186278216e-17,-3.24115913515442e-12,4.396741620615004e-19,0.0,-1.6894286185357564e-17,5.472072548430013e-20,-1.6832809527087184e-17,1.72055154981121e-17,1.6553023511440774e-17,-3.7270671625456154e-19,9.967100481700332e-20,-9.291751855402011e-20,2.797892084044246e-19,-7.703719777548942e-34,0.0,-4.348158493748141e-30,0.0,0.0,0.0,0.0,2.4308868700033373e-12,3.24115913515442e-12,3.238519830995115e-12,3.2411124578440188e-12,-1.6178938614178071e-12,2.6391995524867925e-15,4.666912164276812e-17,4.859052705928693e-12,1.0752601069691403e-19,-4.86173863788067e-12,1.6205618206587772e-12,1.8214596497756474e-17,3.460773186278216e-17,4.396741620614996e-19,4.396741620615004e-19,4.935813310267437e-21,1.4352728323844649e-21,4.100838647348148e-21,-6.366690526618561e-25,1.047256146340087e-20,3.399699328478223e-05,99.9989051114499,0.0010677578758649347,2.713067422140746e-05,0.1941238805625708,0.7597802064707591,0.04549065393415706,0.0006052590325131479,-3.367892976588628
999,500,101325.0,0.002721338768375309,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999323298,0.0,0.0,0.019999999780015338,0.050000000433410415,1.456825694130406e-10,3.111111846361219e-15,0.0009999997085588293,3.9525094841728e-17,0.0,0.0006052518810602457,7.170039971055023e-08,0.7597712065280845,0.19412158090093976,0.04549011647942658,6.104906212232512e-08,7.504057617379453e-07,8.684627599890903e-08,1.0869449175950246e-05,6.553217769620473e-21,0.0,4.7598131737977555e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308870139194705e-12,4.8617389529769265e-12,1.620561916568759e-12,3.460777357726665e-17,-3.2411593300249367e-12,4.396741745244868e-19,0.0,-1.6002669271797545e-17,2.7414714272140207e-20,-1.5965489516046255e-17,1.5566767615241228e-17,1.6513225013642068e-17,3.9872144959760364e-19,1.5877626249694715e-19,-1.490124384490685e-19,-5.477338279907263e-19,-1.7333369499485123e-33,0.0,-3.0925620081998036e-30,0.0,0.0,0.0,0.0,2.4308870139194705e-12,3.2411593300249367e-12,3.2385199665203868e-12,3.241112649700695e-12,-1.617893129581341e-12,2.6391997924746464e-15,4.666912514590921e-17,4.859052993475443e-12,1.0752601364683877e-19,-4.8617389529769265e-12,1.620561916568759e-12,1.9081958235744878e-17,3.460777357726665e-17,4.396741745244852e-19,4.396741745244868e-19,4.935813643462562e-21,1.4352729616048534e-21,4.100838796442859e-21,-6.366690551776021e-25,1.0472562073658014e-20,2.9144117067586572e-05,99.99890511022691,0.0010677590996821596,2.7130673384441482e-05,0.19412388014503712,0.7597802055247641,0.045490655280323,0.0006052590498758328,-3.4347826086956523
999,500,101325.0,0.0031744774091091873,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999419892,0.0,0.0,0.01999999981141689,0.05000000037154355,1.248872154517985e-10,2.667021036070627e-15,0.0009999997501603905,3.3883112610179496e-17,0.0,0.0006052518959441133,7.170040138503007e-08,0.7597712057167096,0.19412158054299306,0.04549011763338421,6.104906284024675e-08,7.504058114095436e-07,8.684628056609433e-08,1.0869449599542387e-05,6.5523319550063025e-21,0.0,4.759813355599235e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887137293004e-12,4.861738847944841e-12,1.6205619987870609e-12,3.460780933732453e-17,-3.2411594815908955e-12,4.396741852082693e-19,0.0,2.876126837738714e-17,3.791585943955275e-19,2.913728508860906e-17,-2.915561160068549e-17,-2.9158040222971064e-17,1.8325562910814287e-20,-4.222921878906305e-20,3.908448975253535e-20,2.0758929746700078e-20,1.3481509610710651e-33,0.0,-4.3755653796364334e-30,0.0,0.0,0.0,0.0,2.430887137293004e-12,3.2411594815908955e-12,3.2385203188860932e-12,3.2411128141722027e-12,-1.6178937801026442e-12,2.639199998207586e-15,4.666912814902357e-17,4.8590532399784995e-12,1.0752601617580054e-19,-4.861738847944841e-12,1.6205619987870609e-12,6.418476861114186e-17,3.460780933732453e-17,4.396741852082706e-19,4.396741852082693e-19,4.935813930903754e-21,1.4352730723799551e-21,4.100838920096806e-21,-6.3666905744056965e-25,1.047256259681352e-20,2.4983960950422657e-05,99.99890510917854,0.0010677601488094607,2.71306726669544e-05,0.19412387978717938,0.7597802047137443,0.045490656434316136,0.0006052590647601672,-3.501672240802675
999,500,101325.0,0.0037030695840051405,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92899999995027,0.0,0.0,0.01999999983833605,0.05000000031850784,1.0706027861236671e-10,2.2863209389312306e-15,0.000999999785823568,2.9046491115767843e-17,0.0,0.0006052519087032997,7.170040282047933e-08,0.7597712050212839,0.19412158023597112,0.0454901186226607,6.104906345561428e-08,7.504058539906497e-07,8.68462844813538e-08,1.0869449962674766e-05,6.551572585340765e-21,0.0,4.759813511447099e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887243054929e-12,4.8617393256714225e-12,1.6205620692720058e-12,3.46078399929033e-17,-3.2411596276511398e-12,4.396741943674623e-19,0.0,-1.5213037207255638e-17,1.1292366515646394e-19,-1.5098194213537484e-17,1.9080601936741212e-17,1.3304607535805775e-17,-3.982407141220108e-18,2.1907438448725598e-18,-2.1888227311390398e-18,1.793584309986345e-18,5.0074178554068125e-33,0.0,3.6265351130777794e-30,0.0,0.0,0.0,0.0,2.430887243054929e-12,3.2411596276511398e-12,3.2385182317969104e-12,3.241112955164029e-12,-1.6178956232463376e-12,2.6392001745695533e-15,4.6669130723410895e-17,4.859053451291214e-12,1.07526018343504e-19,-4.8617393256714225e-12,1.6205620692720058e-12,1.994931997373328e-17,3.46078399929033e-17,4.396741943674673e-19,4.396741943674623e-19,4.935814179296331e-21,1.435273167342558e-21,4.100839033199738e-21,-6.366690611840961e-25,1.0472563045273276e-20,2.1417643201494807e-05,99.99890510827976,0.0010677610481798806,2.7130672051865428e-05,0.19412387948023377,0.7597802040186233,0.04549065742362308,0.000605259077519754,-3.568561872909699
999,500,101325.0,0.00503896262506515,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999634542,0.0,0.0,0.01999999988119521,0.050000000234067365,7.86772433816225e-11,1.6801905667225434e-15,0.0009999998426044514,2.13458978256202e-17,0.0,0.0006052519290178553,7.170040510593027e-08,0.759771203913869,0.19412157974741048,0.04549012019766597,6.104906443548084e-08,7.504059217860188e-07,8.684629071497723e-08,1.086945054082392e-05,6.5503635601296184e-21,0.0,4.759813759582654e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43088741144386e-12,4.8617396966718534e-12,1.6205621814895118e-12,3.460788880107289e-17,-3.2411598519031118e-12,4.396742089494721e-19,0.0,1.3012902603343595e-18,7.865290365208181e-20,1.3816299854905842e-18,-2.192990422952173e-18,-1.0574817256539976e-18,8.113603905222269e-19,-4.855257930373825e-19,4.872124071044479e-19,-3.241480033848798e-19,2.792598419361492e-33,0.0,4.3254340250371406e-30,0.0,0.0,0.0,0.0,2.43088741144386e-12,3.2411598519031118e-12,3.2385211320377218e-12,3.241113179646403e-12,-1.6178936174723183e-12,2.6392004553684567e-15,4.66691348222739e-17,4.859053787735982e-12,1.0752602179519607e-19,-4.8617396966718534e-12,1.6205621814895118e-12,3.642919299551295e-17,3.460788880107289e-17,4.39674208949475e-19,4.396742089494721e-19,4.9358145726421e-21,1.4352733185363488e-21,4.100839203396478e-21,-6.366690628090995e-25,1.0472563759312303e-20,1.573955486344064e-05,99.99890510684881,0.0010677624801122946,2.713067107258768e-05,0.19412387899179465,0.7597802029116936,0.04549065899867684,0.0006052590978349472,-3.702341137123746
999,500,101325.0,0.0058780160722749,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999686708,0.0,0.0,0.01999999989815392,0.05000000020065557,6.744651508832179e-11,1.4403536991511476e-15,0.0009999998650717689,1.8298892250610008e-17,0.0,0.0006052519370560061,7.17004060102477e-08,0.7597712034757019,0.19412157955406756,0.045490120820878326,6.104906482318783e-08,7.504059486116064e-07,8.684629318153116e-08,1.0869450769589753e-05,6.549885167545706e-21,0.0,4.75981385776579e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887478072728e-12,4.861739911818223e-12,1.620562225892757e-12,3.4607908113749146e-17,-3.2411599356005557e-12,4.396742147194318e-19,0.0,3.990392479632223e-18,-3.2550932958708804e-21,3.9836958810095764e-18,-3.585124535921686e-18,-4.2928741534285566e-18,-3.985713478484079e-19,8.595152018604994e-20,-8.939305574243556e-20,3.0917830486763184e-19,-9.62964972193618e-35,0.0,-7.529513395548042e-31,0.0,0.0,0.0,0.0,2.430887478072728e-12,3.2411599356005557e-12,3.2385206441467446e-12,3.241113268470373e-12,-1.6178942950986765e-12,2.6392005664758005e-15,4.6669136444125286e-17,4.859053920861623e-12,1.0752602316093851e-19,-4.861739911818223e-12,1.620562225892757e-12,3.903127820947816e-17,3.4607908113749146e-17,4.396742147194317e-19,4.396742147194318e-19,4.9358147244978245e-21,1.4352733783614809e-21,4.1008392691677564e-21,-6.366690640368797e-25,1.047256404184405e-20,1.3492823113143981e-05,99.99890510628259,0.0010677630467065967,2.713067068509923e-05,0.1941238787984998,0.7597802024737185,0.04549065962190838,0.0006052591058733503,-3.7692307692307683
999,500,101325.0,0.006856782936641739,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999731429,0.0,0.0,0.019999999912691874,0.05000000017201316,5.781890905478668e-11,1.2347519706918664e-15,0.0009999998843320064,1.5686829371496256e-17,0.0,0.0006052519439466927,7.170040678547134e-08,0.7597712031001477,0.19412157938823774,0.04549012135514966,6.104906515551304e-08,7.50405971607871e-07,8.684629529600103e-08,1.0869450965703039e-05,6.549475062772296e-21,0.0,4.759813941932409e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308875351901904e-12,4.861740094777339e-12,1.6205622639590452e-12,3.4607924669671085e-17,-3.2411600245919543e-12,4.396742196659828e-19,0.0,-1.5035683821766353e-17,-7.1996836474406e-20,-1.5098278915603786e-17,1.5318084676463594e-17,1.512522783538265e-17,-2.198047721025163e-19,2.561628367167271e-19,-2.4675787916318407e-19,-2.695312304409709e-20,-5.7777898331617076e-34,0.0,5.276070036321142e-31,0.0,0.0,0.0,0.0,2.4308875351901904e-12,3.2411600245919543e-12,3.2385205628315816e-12,3.2411133446138886e-12,-1.6178939969430789e-12,2.6392006617210948e-15,4.6669137834438287e-17,4.859054034982358e-12,1.0752602433159243e-19,-4.861740094777339e-12,1.6205622639590452e-12,1.994931997373328e-17,3.4607924669671085e-17,4.396742196659821e-19,4.396742196659828e-19,4.9358148568292414e-21,1.435273429646805e-21,4.1008393290225776e-21,-6.366690651804006e-25,1.0472564284036195e-20,1.1566799362934532e-05,99.99890510579723,0.001067763532422497,2.71306703529135e-05,0.19412387863271113,0.7597802020983284,0.04549066015619614,0.0006052591127642529,-3.8361204013377925
999,500,101325.0,0.007998527336796691,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999769766,0.0,0.0,0.019999999925154614,0.050000000147459256,4.956558880317456e-11,1.0584985659524661e-15,0.0009999999008429544,1.3447623602839027e-17,0.0,0.000605251949853887,7.170040745004955e-08,0.7597712027780666,0.19412157924625306,0.04549012181311713,6.104906544047848e-08,7.504059913217473e-07,8.684629710863236e-08,1.0869451133816853e-05,6.549123498106998e-21,0.0,4.759814014087435e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308875841553677e-12,4.861740215056019e-12,1.6205622965887554e-12,3.46079388623358e-17,-3.24116007917264e-12,4.3967422390597685e-19,0.0,2.055918869599856e-17,-9.435827129499822e-20,2.046353814501605e-17,-1.961478201348022e-17,-2.094612953587272e-17,-8.487562293894562e-19,3.6487197714987507e-19,-3.661645078153797e-19,4.825917409435284e-19,5.7777898331617076e-34,0.0,-5.374683668004844e-30,0.0,0.0,0.0,0.0,2.4308875841553677e-12,3.24116007917264e-12,3.238520508621473e-12,3.2411134098908713e-12,-1.6178945390441653e-12,2.639200743374713e-15,4.6669139026345935e-17,4.859054132816756e-12,1.075260253354156e-19,-4.861740215056019e-12,1.6205622965887554e-12,5.551115123125783e-17,3.46079388623358e-17,4.396742239059775e-19,4.3967422390597685e-19,4.935814968157237e-21,1.4352734736115418e-21,4.100839375466763e-21,-6.366690658304021e-25,1.0472564491676056e-20,9.915704563857874e-06,99.99890510538111,0.001067763948807262,2.713067006816413e-05,0.19412387849076185,0.7597802017763888,0.04549066061417773,0.0006052591186716328,-3.903010033444815
999,500,101325.0,0.00933038717262036,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999802632,0.0,0.0,0.019999999935838363,0.050000000126410274,4.249038293016946e-11,9.074042197370249e-16,0.0009999999149970585,1.1528051719818425e-17,0.0,0.0006052519549177957,7.170040801975437e-08,0.7597712025020442,0.19412157912442865,0.04549012220573676,6.10490656847188e-08,7.504060082214626e-07,8.684629866252713e-08,1.086945127793676e-05,6.548822117296611e-21,0.0,4.759814075941079e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308876261305267e-12,4.8617401879509644e-12,1.6205623245625134e-12,3.460795102909158e-17,-3.2411601393649182e-12,4.396742275410265e-19,0.0,-9.046398358247411e-18,1.6684637830692023e-20,-9.026773116980498e-18,8.466941984289298e-18,9.385240501383227e-18,5.598313276105613e-19,-1.9842198888525687e-19,2.0136317996349999e-19,-3.5846816746738964e-19,-1.1555579666323415e-33,0.0,5.2949516729399816e-30,0.0,0.0,0.0,0.0,2.4308876261305267e-12,3.2411601393649182e-12,3.2385211320377218e-12,3.2411134658484062e-12,-1.6178937258925358e-12,2.6392008133702806e-15,4.666914004808269e-17,4.8590542166835915e-12,1.0752602619578085e-19,-4.8617401879509644e-12,1.6205623245625134e-12,2.6020852139652103e-17,3.460795102909158e-17,4.396742275410255e-19,4.396742275410265e-19,4.9358150710049764e-21,1.435273511300519e-21,4.1008394235872786e-21,-6.366690669017005e-25,1.0472564669664724e-20,8.500294153453158e-06,99.99890510502443,0.0010677643057547097,2.7130669824049707e-05,0.19412387836896772,0.7597802015004872,0.045490661006809444,0.0006052591237357003,-3.9698996655518393
999,500,101325.0,0.01088401916069003,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999830804,0.0,0.0,0.019999999944997075,0.05000000010836594,3.6425122362054646e-11,7.778776496833641e-16,0.0009999999271307453,9.882487807722979e-18,0.0,0.0006052519592588322,7.170040850813486e-08,0.7597712022654177,0.19412157902000216,0.045490122542308525,6.104906589409782e-08,7.504060227087653e-07,8.684629999460449e-08,1.086945140148333e-05,6.548563756878498e-21,0.0,4.7598141289652665e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887662113726e-12,4.861740386156673e-12,1.620562348542906e-12,3.460796145911864e-17,-3.241160206280521e-12,4.396742306571497e-19,0.0,2.7490089567379173e-17,-1.0956516259443734e-19,2.7402409445389263e-17,-2.4631437723303607e-17,-2.9215527652494764e-17,-2.7709714707182314e-18,9.79740836737382e-19,-9.578546559537727e-19,1.813116815369664e-18,3.851859888774472e-34,0.0,-9.368499640008346e-30,0.0,0.0,0.0,0.0,2.430887662113726e-12,3.241160206280521e-12,3.2385200207304954e-12,3.241113513818143e-12,-1.617895921401935e-12,2.639200873374211e-15,4.6669140923969806e-17,4.859054288578621e-12,1.0752602693334236e-19,-4.861740386156673e-12,1.620562348542906e-12,6.245004513516506e-17,3.460796145911864e-17,4.396742306571501e-19,4.396742306571497e-19,4.935815148214738e-21,1.4352735436094045e-21,4.1008394519862704e-21,-6.366690675396649e-25,1.0472564822246453e-20,7.28692546841242e-06,99.99890510471863,0.0010677646117503072,2.7130669614783052e-05,0.19412387826456717,0.7597802012639643,0.04549066134339157,0.000605259128076873,-4.036789297658862
999,500,101325.0,0.012696351276599727,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999854957,0.0,0.0,0.01999999995284843,0.05000000009289732,3.122564318773256e-11,6.668402005239277e-16,0.0009999999375324168,8.471818789904547e-18,0.0,0.0006052519629802995,7.170040892681111e-08,0.7597712020625311,0.194121578930526,0.04549012283082996,6.104906607361097e-08,7.504060351282964e-07,8.684630113654709e-08,1.0869451507394403e-05,6.548342275937229e-21,0.0,4.759814174421872e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887692961244e-12,4.861740308229642e-12,1.6205623690997614e-12,3.460797040032195e-17,-3.24116022576228e-12,4.3967423332838e-19,0.0,-1.165916980868627e-17,3.0048253613121063e-20,-1.1628877707963432e-17,1.1411750990228245e-17,1.1869150110293407e-17,2.171266761094487e-19,2.3389198823821717e-20,-2.31455148013957e-20,-2.4027219652090076e-19,-1.925929944387236e-34,0.0,2.300457114728715e-30,0.0,0.0,0.0,0.0,2.430887692961244e-12,3.24116022576228e-12,3.2385209965124502e-12,3.241113554941647e-12,-1.6178938885228616e-12,2.639200924814599e-15,4.666914167485201e-17,4.859054350212814e-12,1.0752602756569793e-19,-4.861740308229642e-12,1.6205623690997614e-12,2.3418766925686893e-17,3.460797040032195e-17,4.396742333283799e-19,4.3967423332838e-19,4.935815224241208e-21,1.435273571306785e-21,4.100839490739063e-21,-6.366690680572586e-25,1.0472564953054655e-20,6.246758318950718e-06,99.99890510445648,0.0010677648740671797,2.7130669435390764e-05,0.19412387817511323,0.7597802010611664,0.04549066163192187,0.0006052591317984569,-4.103678929765886
