,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
9999,1050,101325.0,1.2315506032928236e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287949410524726,0.0,0.0,0.018797046372791403,0.05145572001543555,2.9531336750559133e-08,0.000882864285130198,2.194156430764764e-05,4.7457178525851095e-05,0.0003844981184915349,0.9784706758512658,0.0009598162783683062,5.151902506443468e-07,1.88819381025084e-10,0.02018334610586691,2.863543547658386e-10,9.250364622120828e-07,2.1769781583481308e-07,1.145220551887734e-12,5.245159798560129e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.137911904518339e-09,7.511497291355642e-09,1.51234746482353e-13,4.52129061230197e-09,-5.007664862708575e-09,2.430358604253377e-10,2.441332396797364e-17,1.3276248831476094e-21,8.840492796660482e-24,1.0901335744653923e-22,-3.487487419012819e-21,-4.495025180066261e-17,-1.1589868688860204e-23,7.031035206700735e-24,2.7124064667448184e-18,1.7826562194998728e-17,3.134239039751706e-24,6.137911904518339e-09,5.007664862708575e-09,5.0048546471196065e-09,4.958288020489192e-09,3.654218384580923e-09,2.462252687793493e-12,4.9148915892374394e-11,7.520420578983922e-10,6.6902537297603575e-09,-7.511497291355642e-09,1.51234746482353e-13,4.764326514967194e-09,4.52129061230197e-09,2.430358782518999e-10,2.430358604253377e-10,3.4796290466369233e-13,2.2792633050774593e-13,6.014044202327523e-10,5.843899716387932e-10,1.7590337829127526e-11,97.80584356923525,0.006040130577528026,90.28740521756403,9.706554651858442,0.9784723036828072,0.00038449875816135877,0.0009598178751654821,0.02018337968386594,-0.09045226130653193
9999,1050,101325.0,1.3049019780144016e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288284220005928,0.0,0.0,0.01900741052420448,0.051197399024182,2.1779548442216454e-07,0.0007383286691271479,0.00019539292397950832,3.282906242973764e-05,0.00031782697924319684,0.9712402063002028,0.008484494655281461,9.341155209847805e-07,1.6620026122668811e-09,0.01994906763366356,2.4956926554124517e-09,7.238900177946629e-06,2.140945767272073e-07,7.830287545308029e-13,1.3162855122867911e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3657312698189104e-08,6.547173594332463e-08,1.1817546531578945e-11,4.0061590026027264e-08,-4.364782396883061e-08,1.7812994439398743e-09,-1.5757558024587894e-17,2.042739066311953e-19,2.750375536738817e-23,-2.0816517102779787e-22,4.521493789982872e-20,1.6868277332765167e-17,3.970709278324616e-24,1.902515408871964e-23,9.853550534678191e-18,-1.1213625377214132e-17,3.337156783768621e-23,5.3657312698189104e-08,4.364782396883061e-08,4.3605476265779416e-08,4.2868951530607053e-08,2.8336831065524282e-08,3.933843792746713e-11,7.769116440734647e-10,1.0675024338142665e-08,5.3808865632333364e-08,-6.547173594332463e-08,1.1817546531578945e-11,4.1842889442995956e-08,4.0061590026027264e-08,1.7812994327262491e-09,1.7812994439398743e-09,3.009265078510576e-12,1.960794104882678e-12,4.635968565118435e-09,4.4693427236005815e-09,1.7159590070121237e-10,80.46070760204917,0.05414953345528422,91.78370500126142,8.162145465283293,0.9712483690906961,0.0003178296504207571,0.00848456596323583,0.019949235295647252,-1.115577889447236
9999,1050,101325.0,1.3354515629298974e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928787524662228,0.0,0.0,0.01876718328534172,0.051487857505808914,4.052388393939935e-10,0.0009148553263243011,2.4248095318048763e-07,4.233633410531951e-05,0.00039904891259295514,0.9793738644980066,1.1708243966231052e-05,4.2443338733911684e-07,2.089917155932652e-12,0.020214721397722277,3.1761767121629688e-12,1.0521149797175738e-08,2.181719076589743e-07,1.0232336145654505e-12,3.814977896111469e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.820746695717457e-11,8.32596162153587e-11,2.2503956868429967e-17,5.080428634209044e-11,-5.5506409875244904e-11,2.3510535423869324e-12,-1.290363318745324e-17,-5.1369589787813725e-20,-5.089099471761792e-26,4.952097682807696e-23,3.509426098326341e-23,2.2185457046735606e-17,6.386893989986138e-26,-6.139231108792002e-26,-1.4025661994116464e-18,-7.827967498808761e-18,-5.1601853056530664e-24,6.820746695717457e-11,5.5506409875244904e-11,5.5480107708802713e-11,5.5054831593930967e-11,4.160835976724231e-11,2.2440687747292047e-14,4.490455714597354e-13,7.044443526766584e-12,7.555472266677916e-11,-8.32596162153587e-11,2.2503956868429967e-17,5.315531915287669e-11,5.080428634209044e-11,2.351045714419434e-12,2.3510535423869324e-12,3.861478659817183e-15,2.5327098190474423e-15,6.853606581200914e-12,6.6710384096452035e-12,1.8896236003973528e-13,99.97575190468196,8.10859334629185e-05,91.5286366315634,8.47128228250314,0.9793745078958487,0.00039904917474739744,1.1708251657940191e-05,0.020214734677745972,1.8743718592964829
9999,1050,101325.0,1.4149912974345758e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92879092430246,0.0,0.0,0.018773237231492063,0.05148456329656049,3.578544846857501e-09,0.0009002111315652557,2.5642619820621588e-06,4.849619739541216e-05,0.00039256874938282764,0.979283457925279,0.00011325346110676145,4.352395388326229e-07,2.2095893911738676e-11,0.02020995162001017,3.357206061074515e-11,1.1086188236857167e-07,2.181065269226072e-07,1.1718358411629755e-12,3.979433212390542e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.191774432178793e-10,8.801365291959129e-10,2.1056119012402203e-15,5.296832599269162e-10,-5.867576830693609e-10,2.8535115080292193e-11,-7.83151492021904e-18,-1.4173481302154704e-19,-8.013312184107456e-25,-9.55813660153559e-23,-1.5085190064641719e-21,1.7768877876102942e-17,4.2007474291743065e-25,2.5849394142282115e-26,-4.589558233595698e-18,-5.204459243211173e-18,-6.013215312348378e-24,7.191774432178793e-10,5.867576830693609e-10,5.864735569129886e-10,5.818635763463013e-10,4.384249590760079e-10,2.433148714805663e-13,4.8673432322086015e-12,7.612867876581331e-11,7.968920260651087e-10,-8.801365291959129e-10,2.1056119012402203e-15,5.582183619712344e-10,5.296832599269162e-10,2.8535109875832946e-11,2.8535115080292193e-11,4.081128640028408e-14,2.676349235921693e-14,7.220404522904785e-11,7.02664583360699e-11,2.0051616717434587e-12,99.74357380179379,0.0007177108699330364,90.27291141525109,9.726370873878977,0.9792842102547145,0.0003925690509717324,0.0001132535481131453,0.020209967146200637,0.8492462311557789
9999,1050,101325.0,1.4314589375234756,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999920543904,0.0,0.0,0.019999957114109054,0.05000005089039019,5.005168393922533e-11,3.4111349221264444e-08,0.0009999657794249122,2.8481782980945477e-13,6.021981364807875e-08,0.9384692427579706,0.04259624213169698,1.7309549343051278e-06,8.061025866798583e-09,0.01890378535678241,1.1864573894208411e-08,2.8687129087802776e-05,1.9814835028485623e-07,1.1313365859042463e-20,3.337576410422424e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.542014131574786e-07,3.054001494950595e-07,2.978639430307538e-10,2.0300098181475894e-07,-2.0360009967546183e-07,1.6949871643782364e-12,3.265468941721578e-21,3.0374402965192197e-19,8.567189979671619e-22,-4.9165547658620575e-21,3.086091441234409e-19,-1.8284053199431327e-17,7.782622497258928e-22,-9.26442286059391e-22,1.7672462117494067e-17,4.503449135725711e-26,2.8144820342116767e-22,2.542014131574786e-07,2.0360009967546183e-07,2.0323270869854966e-07,1.9674596875950728e-07,1.0799698635548567e-07,3.5378290944297997e-10,6.845323535397357e-09,7.841030064049782e-08,2.1888943381933182e-07,-3.054001494950595e-07,2.978639430307538e-10,2.0300267680192661e-07,2.0300098181475894e-07,1.6949871643782816e-12,1.6949871643782364e-12,1.3608067160550712e-11,8.807380247827153e-12,1.7192812679169923e-08,1.6313919518516053e-08,9.013086080619652e-10,0.0034220575087810443,0.2925970503020438,99.70573793365222,0.0016650160457511026,0.9384980260548421,6.022166061833075e-08,0.042597548578650196,0.01890436514484698,-6.155778894472361
9999,1050,101325.0,1.499268432786044e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928795832820598,0.0,0.0,0.018802689318323625,0.05144878141317756,3.562352414204863e-08,0.0008790124102256762,2.6600256490028e-05,4.7048157660846225e-05,0.0003827004138184813,0.9782752990547936,0.001163130269539328,5.322687710640996e-07,2.288382657257446e-10,0.020176998821185,3.469066581562978e-10,1.1154686989760383e-06,2.176001145460433e-07,1.1349933034609625e-12,5.5261994061571685e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.437120030837189e-09,9.100800997356716e-09,2.2209157104337437e-13,5.48012162862252e-09,-6.0672006553738054e-09,2.9331736648915974e-10,5.656504173208783e-17,-1.1586153403907748e-19,-7.909914607538327e-24,6.277525367453212e-23,-9.930094792471729e-21,-6.919601570480654e-17,2.079644343264117e-23,-7.858215819253763e-24,-1.4281144145079585e-17,2.70378810942425e-17,-3.9278154399197673e-23,7.437120030837189e-09,6.0672006553738054e-09,6.063695897785358e-09,6.005407505508694e-09,4.405342859264688e-09,3.083267590516985e-12,6.15171273285859e-11,9.369510742883702e-10,8.07781804421639e-09,-9.100800997356716e-09,2.2209157104337437e-13,5.773439078714601e-09,5.48012162862252e-09,2.9331739352704083e-10,2.9331736648915974e-10,4.214900078593815e-13,2.760225464338341e-13,7.249067218306637e-10,7.041727647332857e-10,2.143146965171045e-11,97.3399743509972,0.007321055877601113,90.32372653926703,9.668952404855375,0.9782771298423947,0.0003827011300209381,0.0011631324462726851,0.02017703658131173,-0.17587939698492416
9999,1050,101325.0,1.722585965398784e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287910987127674,0.0,0.0,0.0187739852243653,0.051483739073690735,4.3368778829324765e-09,0.0008994586555559965,3.120189629584186e-06,4.859380711316297e-05,0.0003922251796243375,0.9792602620217274,0.00013756259979347512,4.377824264422004e-07,2.6885190547177974e-11,0.02020915544699271,4.08464057823056e-11,1.3478766791820964e-07,2.1809445586222406e-07,1.1741481898821121e-12,4.0184060772098775e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.74980930615346e-10,1.070865679984878e-09,3.106533992007034e-15,6.442881282740093e-10,-7.13910454474211e-10,3.4808064308493314e-11,-1.0573935661339739e-17,-3.349161242408297e-20,1.790070544353036e-24,-5.185065347515013e-23,1.2891366751262383e-22,1.1336558891900232e-17,-2.762275345721895e-25,-1.654361225106055e-24,1.7262712895477773e-18,-2.4554810277844597e-18,1.3086255784530319e-24,8.74980930615346e-10,7.13910454474211e-10,7.135630126634359e-10,7.079212728457852e-10,5.330280714984274e-10,2.977880565166263e-13,5.956620583652168e-12,9.310004494227209e-11,9.69069318381572e-10,-1.070865679984878e-09,3.106533992007034e-15,6.790961795530858e-10,6.442881282740093e-10,3.480806185301229e-11,3.4808064308493314e-11,4.965375412961906e-14,3.2561044645145106e-14,8.77823380333847e-11,8.542264308502146e-11,2.441909747136697e-12,99.68798103704157,0.0008702867159758927,90.24774889644482,9.75138081683921,0.9792610402912626,0.00039222549134627704,0.00013756270912169434,0.020209171508269397,0.7638190954773876
9999,1050,101325.0,1.7426333860096472,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999934731632,0.0,0.0,0.01999996477186013,0.050000041803341305,4.111466665739042e-11,2.8020404863156397e-08,0.000999971889891527,2.243090717024817e-13,5.77355888540591e-08,0.9384689970728678,0.04259649788267974,1.7309588111176559e-06,8.061071839756175e-09,0.018903777634836718,1.1864640322276007e-08,2.868726539361178e-05,1.981482334555968e-07,9.744639663943808e-21,3.337587658478823e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.542028232471818e-07,3.0540180396632435e-07,2.978675198357026e-10,2.0300221745517547e-07,-2.0360120264333078e-07,1.6250742690298778e-12,1.0607634120615747e-21,-1.6203475583178746e-19,-3.1566512722666315e-22,2.629296974576368e-21,-5.477767084676023e-20,1.4604965593032274e-18,-6.721957232115736e-22,6.054962083888162e-22,-1.2468677569319402e-18,2.2012374699287116e-26,-1.1363393664947218e-22,2.542028232471818e-07,2.0360120264333078e-07,2.0323380878538726e-07,1.967470180214933e-07,1.0799746796978193e-07,3.5378572011048733e-10,6.845377196068875e-09,7.841084887141527e-08,2.1889047836908803e-07,-3.0540180396632435e-07,2.978675198357026e-10,2.0300384252944556e-07,2.0300221745517547e-07,1.6250742690298998e-12,1.6250742690298778e-12,1.3608137887831446e-11,8.807425824069801e-12,1.7192885802188426e-08,1.631398755750561e-08,9.013138083948288e-10,0.0028110108473127643,0.29259897875694635,99.70580469052601,0.0015963307170402678,0.9384977804938704,5.7737359640058436e-08,0.04259780434345321,0.01890435742531664,-6.241206030150753
9999,1050,101325.0,1.8251834943190425e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287969062765484,0.0,0.0,0.01880949305686162,0.05144041239744938,4.289560119583473e-08,0.0008743758813544528,3.221927234428413e-05,4.6550219840365665e-05,0.00038053772243278733,0.9780397449738192,0.001408249526783212,5.520106593170213e-07,2.77073113608696e-10,0.020169348930913957,4.1983432926515864e-10,1.3427993212247863e-06,2.1748235992309303e-07,1.122555429655569e-12,5.855680572815981e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.002348398428928e-09,1.1015188712548696e-08,3.255626599188337e-13,6.63620812533898e-09,-7.343459145356478e-09,3.5329994198208745e-10,1.1785163598409749e-17,2.5977441701105324e-19,5.428372769879244e-24,1.0429261184130498e-22,8.538312268421051e-21,-1.6996649146388493e-17,-1.2941105377969653e-23,7.858215819253763e-24,5.473161223471881e-18,-5.301082598304403e-19,2.0126984514034406e-23,9.002348398428928e-09,7.343459145356478e-09,7.339077186623216e-09,7.265912582219823e-09,5.301487585969954e-09,3.871945494962971e-12,7.72126608614306e-11,1.1697714218208029e-09,9.738228287110835e-09,-1.1015188712548696e-08,3.255626599188337e-13,6.9895080785761235e-09,6.63620812533898e-09,3.532999414519792e-10,3.5329994198208745e-10,5.100132297605148e-13,3.3390226669899897e-13,8.722001375571886e-10,8.469396503198044e-10,2.610440273382348e-11,96.77807276557158,0.008866738520648084,90.36896650041312,9.622166761066223,0.9780418172938614,0.0003805385287353462,0.0014082525106534829,0.02016939166674984,-0.2613065326633164
9999,1050,101325.0,1.933891750455232e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288424230418222,0.0,0.0,0.01909371829775044,0.051091830609777227,2.7174619242012547e-07,0.0006779364136550528,0.00026628930762168085,2.753058318095805e-05,0.0002904486180794156,0.9683070068860309,0.011537378515568906,1.0474478073500256e-06,2.2543180890353967e-09,0.019854356732605747,3.3759015204176613e-09,9.52787753102748e-06,2.1264034579568966e-07,6.535356001698005e-13,1.5651157340485135e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.260402243102237e-08,8.847933901387842e-08,2.1851922035843e-11,5.451488950037644e-08,-5.898622601276012e-08,2.2138163155958897e-09,1.662596014899174e-17,-3.2379157897775715e-20,-5.252596889711726e-23,-2.285086442177739e-22,-4.5877297120775586e-20,-3.214820907075091e-17,3.517537087267732e-23,9.429858983104514e-23,5.33060684571553e-18,1.027003584385167e-17,1.550963648536927e-23,7.260402243102237e-08,5.898622601276012e-08,5.892233084175132e-08,5.780511295550599e-08,3.7164624000593864e-08,5.984053899581937e-11,1.1784743205329851e-09,1.5756089332243377e-08,7.1247569557928e-08,-8.847933901387842e-08,2.1851922035843e-11,5.672870584286832e-08,5.451488950037644e-08,2.213816325865926e-09,2.2138163155958897e-09,4.054632058859225e-12,2.638736766980556e-12,6.065512679968627e-09,5.834840779285618e-09,2.3736526950883215e-10,73.37106923783192,0.0740916092677887,92.41969391784781,7.506214472884399,0.9683174736694706,0.0002904517576444133,0.011537503227299304,0.0198545713455857,-1.2864321608040203
9999,1050,101325.0,2.0970464013232307e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287912839221896,0.0,0.0,0.018774865351001032,0.051482735260981766,5.257992479987057e-09,0.0008986593561806723,3.796242942742914e-06,4.865460871179186e-05,0.00039185817122749,0.9792319904359862,0.00016712263829259629,4.4085111559647256e-07,3.2708882197678004e-11,0.020208201841556608,4.969073503543324e-11,1.6383276551498275e-07,2.1807992814439874e-07,1.1755618570929275e-12,4.065552516606985e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0644224494396897e-09,1.3027690922567947e-09,4.5850695338724924e-15,7.836480533495587e-10,-8.68512725613457e-10,4.242773173806017e-11,1.2150071973342652e-17,-2.819445117886995e-20,-2.81758396150875e-24,4.7213918400878277e-23,-1.7949308110534115e-22,-2.1534791115884083e-17,9.433829793357034e-25,1.2666203129718236e-24,-3.8363677926933716e-18,1.3249409121194827e-17,5.725640802515488e-24,1.0644224494396897e-09,8.68512725613457e-10,8.68087481599527e-10,8.611758925437763e-10,6.478647810601353e-10,3.6483956836760763e-13,7.297223917245882e-12,1.1395625524755483e-10,1.1781767905298314e-09,-1.3027690922567947e-09,4.5850695338724924e-15,8.260758104871001e-10,7.836480533495587e-10,4.2427744987469286e-11,4.242773173806017e-11,6.040444574185237e-14,3.9609152613305587e-14,1.06691689305944e-10,1.0381772374686672e-10,2.97397915742672e-12,99.6203757057257,0.0010558439969129898,90.22873990341228,9.770204252590803,0.9792328001762572,0.0003918584952603493,0.00016712277648858227,0.020208218551993968,0.6783919597989954
9999,1050,101325.0,2.121451784910628,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999946386049,0.0,0.0,0.019999971062263575,0.05000003433885352,3.377333300842716e-11,2.301703840654448e-08,0.000999976909288294,1.7774360607702794e-13,5.569494014231615e-08,0.938468795256714,0.04259670796737358,1.7309619956825562e-06,8.061109603866727e-09,0.01890377129170487,1.1864694889061702e-08,2.8687377360770305e-05,1.9814813748712672e-07,8.526967172848789e-21,3.3375968980798425e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.542039815538274e-07,3.054031630046403e-07,2.978704579909029e-10,2.0300323246274808e-07,-2.0360210866709485e-07,1.5676441923545947e-12,1.473710310762016e-21,3.915211275335991e-20,7.081199187208101e-23,-1.4765173934071544e-22,-2.100038545890097e-20,3.947067655086633e-18,8.012181273113731e-23,-3.9704669402545333e-22,-3.966401761134141e-18,1.4136387421560532e-27,1.468245587281624e-22,2.542039815538274e-07,2.0360210866709485e-07,2.032347124422149e-07,1.9674787992858435e-07,1.0799786358716486e-07,3.537880289148482e-10,6.8454212752691465e-09,7.841129921160069e-08,2.1889133640472526e-07,-3.054031630046403e-07,2.978704579909029e-10,2.0300480010694196e-07,2.0300323246274808e-07,1.5676441923545964e-12,1.5676441923545947e-12,1.3608195986120232e-11,8.807463262263915e-12,1.7192945868350622e-08,1.6314043447434954e-08,9.013180801639063e-10,0.002309071170597879,0.29260056287326097,99.70585952754269,0.0015399095840580531,0.9384975787796832,5.569664834678385e-08,0.042598014439499655,0.01890435108416886,-6.326633165829145
9999,1050,101325.0,2.273965752357932e-09,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287814039242658,0.0,0.0,0.018760268129636985,0.051487819983314885,1.4553895756790704e-10,0.000941209938132376,4.128998935058288e-08,2.9256589121529303e-05,0.0004106168530190248,0.9793675549051276,2.8953774141998725e-06,4.2350987649391797e-07,3.559367075511236e-13,0.02021828554782094,5.409508836486095e-13,1.7934628071610115e-09,2.1821021087842985e-07,7.072318403526162e-13,3.8014639607701425e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1678377300036909e-11,1.4180037352651276e-11,1.3762132180203392e-18,8.899999010339443e-12,-9.453362801916207e-12,2.7662946803022604e-13,6.169804878551763e-17,1.827540695190695e-20,1.241982609179961e-26,-1.606216728516055e-23,3.0665253890150234e-24,-8.876905742174403e-17,-3.0878974058744977e-27,4.442864618204738e-27,6.850225738635376e-18,2.0202519004928638e-17,1.4639238916984611e-24,1.1678377300036909e-11,9.453362801916207e-12,9.44889146199319e-12,9.376618718730463e-12,7.0881643773784464e-12,3.8135632127045826e-15,7.631264742328523e-14,1.1974411531205058e-12,1.2870299584669172e-11,-1.4180037352651276e-11,1.3762132180203392e-18,9.176710378937462e-12,8.899999010339443e-12,2.7664967054923107e-13,2.7662946803022604e-13,6.577767072475454e-16,4.31435759395133e-16,1.1677572714141897e-12,1.1366692294280216e-12,3.217725445134685e-14,99.99587100106494,2.911615921459149e-05,94.14739838333689,5.852572500503894,0.9793681888664317,0.0004106171188183096,2.895379288427002e-06,0.02021829863546164,2.6432160804020093
9999,1050,101325.0,2.409403560239522e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287888525410234,0.0,0.0,0.01876883501261908,0.05148763870810664,6.710433871537796e-10,0.0009091373402672324,4.3742090537265575e-07,4.509830603501573e-05,0.00039653589226724137,0.9793688032105974,2.0237269974258287e-05,4.2534833303628633e-07,3.769903886009517e-12,0.02021375730655177,5.7292347666658275e-12,1.8972348500670284e-08,2.181605799109923e-07,1.0899361763630841e-12,3.828758892295835e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2289618501597774e-10,1.5018657584936482e-10,6.723249232834274e-17,9.108734057815259e-11,-1.0012437914151672e-10,4.5184386831056974e-12,1.744527010974355e-17,-3.036356431422834e-20,-6.0988414304446865e-25,5.503012895465084e-23,-1.979095422309832e-23,-1.4921313735569184e-17,-3.1392719723270165e-25,5.44452864121817e-25,-7.137088262449532e-18,4.643459072798314e-18,1.5655039327419606e-24,1.2289618501597774e-10,1.0012437914151672e-10,1.0007684678024635e-10,9.930806808994356e-11,7.503437777094494e-11,4.056722488481177e-14,8.117427417263206e-13,1.2731108764999012e-11,1.3626219256475594e-10,-1.5018657584936482e-10,6.723249232834274e-17,9.560580134998749e-11,9.108734057815259e-11,4.5184433265647694e-12,4.5184386831056974e-12,6.9651364053615256e-15,4.568309866941315e-15,1.2358892605592333e-11,1.2029468635952626e-11,3.409574159104466e-13,99.95625790946274,0.00013429798188051048,90.97421195370222,9.0256537483159,0.97936945578465,0.0003965361564874548,2.0237283458777334e-05,0.02021377077540383,1.618090452261307
