,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),HX(13),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],NHO_X(10) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],HX(13) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(10) + X(1) ROP [kmol/m^2 s],NHO_X(10) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,OHX Coverage,X(1) Coverage,NH3X Coverage,Residence Time (s)
9999,1340.7035175879394,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1340.7035175879394,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678397592566,0.0,0.0,0.019126937583370317,0.051487090351873335,0.0003815627123726149,0.00023648809836913844,2.641601108933892e-08,5.507874688185781e-08,1.720816963764801e-05,0.6348325718086463,1.5490545738298384e-06,4.259563292953279e-06,1.0143562904491748e-12,0.36514173495090335,1.6123870168453663e-16,1.1733721799120488e-11,3.767483679401115e-13,2.676439821050401e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8048902731540237e-11,3.117984352575094e-11,7.933499880178797e-12,4.917090280949499e-12,-2.0786380437925017e-11,1.1452042288700108e-15,7.791667563776416e-21,-7.3185740443697055e-19,-1.9594036043944646e-20,9.005981711005042e-20,-3.352989537680769e-23,2.7356747845355804e-16,-1.9387045606711583e-26,-2.03440285480533e-24,-1.8611563782443123e-24,-2.729138410573016e-16,0.0,2.0786380437925017e-11,1.8048902731540237e-11,2.078638043795855e-11,2.078638043795857e-11,2.0225365531771226e-11,5.2628093745273256e-12,5.605981861335694e-13,5.605981861354307e-13,7.0283278124860794e-12,9.063172719215893e-13,9.051720676927192e-13,4.917090280949499e-12,4.167200558084098e-16,1.4928259568587852e-16,-3.117900460925839e-11,3.1179694243155254e-11,99.99735839889108,76.33363489475198,23.655346311171396,0.011018794076608628,0.6348461788966894,4.71249491835714e-05,4.242119854200101e-06,0.9999486329281845,4.259654593014627e-06,0.3651495614487176,2.777836902355572e-11,5e-09
9999,1346.7336683417086,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1346.7336683417086,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928767836843994,0.0,0.0,0.01913071324710255,0.05148709231455776,0.0003853429899898304,0.00022894009539545015,2.4999814526039038e-08,4.9509145759626254e-08,1.598426686150278e-05,0.622357220107436,1.5237520344041203e-06,4.36696142526904e-06,9.714542982431333e-13,0.3776181528527563,1.6544111888809516e-16,1.1885584424426837e-11,3.748899211121279e-13,2.752046254502287e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7970393781981814e-11,3.117962125506297e-11,8.012099912746285e-12,4.760151548920035e-12,-2.078640988360599e-11,1.0294003854751556e-15,-2.9896551206441844e-19,-7.85543015929402e-18,7.470240041139942e-21,-1.1298414899358993e-19,-8.789117125802698e-23,1.46330247614069e-17,3.554291694563791e-26,-2.2956230995165953e-24,7.858215819253763e-24,-6.373032894674201e-18,0.0,2.078640988360599e-11,1.7970393781981814e-11,2.0786409883693878e-11,2.078640988369385e-11,2.0222072997182736e-11,5.0615261248159656e-12,5.639033512910758e-13,5.639033512832177e-13,7.147851086987098e-12,8.65278226144661e-13,8.642488257591858e-13,4.760151548920035e-12,4.3353522232923056e-16,1.594648535012703e-16,-3.117902188195425e-11,3.1179461790209466e-11,99.9975000185474,77.08978938856654,22.90030605959598,0.009904551837470564,0.6223698293689619,4.2327217785966104e-05,4.034979193657457e-06,0.9999536378004479,4.367049902042356e-06,0.3776258035811361,2.572464411857556e-11,5e-09
9999,1370.854271356784,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1370.854271356784,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678279716984,0.0,0.0,0.01914412645347839,0.051487098708134234,0.0003987705184753605,0.0002021232399131005,2.040953408880791e-08,3.269876643672746e-08,1.192935767983726e-05,0.5721480287350591,1.4228789277633311e-06,4.783431368605291e-06,8.25681025493495e-13,0.4278307862473776,1.8403682396084367e-16,1.2450160689952328e-11,3.6630770219540204e-13,3.049335944833353e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7691509769744013e-11,3.1179487851728286e-11,8.291286853012541e-12,4.2025715149367465e-12,-2.0786505325346196e-11,6.798768707494132e-16,3.4385973673307227e-19,9.714310142954936e-18,6.829804135651605e-21,2.0287998749316002e-19,-3.1833528886220424e-23,-2.803027391926913e-16,-4.52364397489937e-26,-1.0970089074620645e-23,-3.825710333057753e-24,2.7003490620189667e-16,0.0,2.0786505325346196e-11,1.7691509769744013e-11,2.0786505325378023e-11,2.078650532537807e-11,2.020893482745197e-11,4.344129301784703e-12,5.770643305739667e-13,5.770643305777923e-13,7.573344956317278e-12,7.186217735660132e-13,7.179418966952638e-13,4.2025715149367465e-12,5.061673631026828e-16,2.0647276032169501e-16,-3.117904524651107e-11,3.1179281378967965e-11,99.99795904659112,79.77567044679071,20.217788031471255,0.006541521738039241,0.5721574130241858,2.7882484780753333e-05,3.3256945690605636e-06,0.9999687918187203,4.783509825754011e-06,0.4278378034659885,1.929864058480745e-11,5e-09
9999,1382.9145728643216,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1382.9145728643216,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678248046044,0.0,0.0,0.01914991640143384,0.051487101203926966,0.0004045657212566581,0.00019054647092293402,1.8628625062226518e-08,2.6769230164105044e-08,1.0324330057190598e-05,0.5470973711765942,1.3733475247734851e-06,4.981783035328647e-06,7.657495859509859e-13,0.4528827558996801,1.94483967680094e-16,1.270945212144607e-11,3.6150122302799917e-13,3.193449271542862e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7571114349764983e-11,3.1179293514689524e-11,8.411781467943403e-12,3.961866496356897e-12,-2.0786542354202122e-11,5.565892075962335e-16,-2.6917230009165536e-19,-7.699412476796657e-18,1.2790758637341213e-20,1.0230038600908804e-19,-5.935667129921532e-23,-5.121119915678349e-16,-6.462348535570529e-27,-1.5768231400987955e-23,-1.0339757656912846e-25,5.199655604415038e-16,0.0,2.0786542354202122e-11,1.7571114349764983e-11,2.078654235426148e-11,2.078654235426148e-11,2.0202386812316913e-11,4.033409828121926e-12,5.836096775205001e-13,5.836096775206035e-13,7.757184778693066e-12,6.551532784579334e-13,6.545966892503372e-13,3.961866496356897e-12,5.458644398368524e-16,2.341803264779689e-16,-3.117903343548365e-11,3.1179059334363046e-11,99.99813713749379,80.93487816131598,19.05976655456563,0.0053552841183971255,0.5471055182018383,2.279632699324248e-05,3.0323787671135068e-06,0.999974171292549,4.981857220865423e-06,0.4528894999409409,1.690790381514481e-11,5e-09
9999,1388.9447236180906,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1388.9447236180906,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678234594244,0.0,0.0,0.01915260587284861,0.05148710231147079,0.000407257456247132,0.00018516879289051107,1.784054824604401e-08,2.426657031649546e-08,9.609624610676597e-06,0.5346428196273102,1.3489452352925906e-06,5.078042691674353e-06,7.384867612685239e-13,0.4653378797048266,2.000151337708177e-16,1.2833997508991256e-11,3.590064714671777e-13,3.264041393625126e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.751519543009665e-11,3.1179037919793217e-11,8.467748373396695e-12,3.850053061733513e-12,-2.0786558739948604e-11,5.045535893404934e-16,-1.782070187158259e-19,-4.660466937744788e-18,2.5680082630134084e-21,-5.3097261207371845e-20,-1.0485483616389959e-22,-7.953275209616426e-16,4.846761401677897e-26,-1.9472368802220288e-23,6.307252170716836e-24,8.002168421306176e-16,0.0,2.0786558739948604e-11,1.751519543009665e-11,2.078655874005346e-11,2.078655874005341e-11,2.0199118408079125e-11,3.888870353162494e-12,5.868737336147425e-13,5.86873733608435e-13,7.842561723741602e-12,6.256912032444342e-13,6.251866496550938e-13,3.850053061733513e-12,5.665983790156164e-16,2.492022924293529e-16,-3.117902233596391e-11,3.1178788717500794e-11,99.9982159451754,81.47330597368635,18.521839412412554,0.0048546139010942355,0.5346504237598851,2.0650367681780388e-05,2.8987828578057685e-06,0.9999764508478735,5.078114915799379e-06,0.46534449812519907,1.586953056561537e-11,5e-09
9999,1394.9748743718592,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1394.9748743718592,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678222498674,0.0,0.0,0.01915516696368328,0.051487103336154964,0.00040982060164342657,0.00018004771009357895,1.7112723508078784e-08,2.2025833858190222e-08,8.947615348648024e-06,0.52225600789955,1.3248247441250585e-06,5.172212519314397e-06,7.128540524884941e-13,0.4777252138894086,2.057594062986808e-16,1.2955374154589285e-11,3.5646278889897585e-13,3.3335444044200767e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7461943159881654e-11,3.118113890615342e-11,8.521041626710323e-12,3.743574886051044e-12,-2.0786573873065713e-11,4.57963915002515e-16,-1.957199252880336e-19,-7.007860417058612e-18,1.5112815973542559e-21,-2.725028324128169e-19,-1.09859925104699e-23,1.2854348780112138e-15,-2.5849394142282115e-26,-2.2119861730788908e-23,5.790264287871194e-24,-1.2779602787686356e-15,0.0,2.0786573873065713e-11,1.7461943159881654e-11,2.0786573873076696e-11,2.078657387307672e-11,2.0195853826845132e-11,3.7511064539903424e-12,5.901321081461555e-13,5.901321081403652e-13,7.923835718825737e-12,5.976638717995894e-13,5.972059078845866e-13,3.743574886051044e-12,5.879381075510044e-16,2.6505103450197046e-16,-3.11790079567326e-11,3.118087385511892e-11,99.99828872764921,81.98601269378335,18.009580962838275,0.004406343378372436,0.5222631138107047,1.872922486328212e-05,2.7731344688289076e-06,0.9999784976391757,5.172282893387801e-06,0.477731713906402,1.4921521906701405e-11,5e-09
9999,1401.0050251256284,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1401.0050251256284,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678211609908,0.0,0.0,0.019157605901770763,0.051487104285034176,0.0004122614069241183,0.00017517078791330789,1.6439895397535098e-08,2.001747130902468e-08,8.334315864564309e-06,0.50995160629408,1.3010106174768406e-06,5.2641951638993015e-06,6.887354029200645e-13,0.4900300922893733,2.1172296661777267e-16,1.3073747461235517e-11,3.5387832053295286e-13,3.401880784019185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7411234699013858e-11,3.1178858845243176e-11,8.571791167935296e-12,3.6421731160408066e-12,-2.078658786273135e-11,4.16205788092777e-16,-8.553883903062683e-21,-1.6000917404234353e-18,7.658891645893605e-21,-2.181120814065173e-19,1.2814837146036356e-22,-1.021238752320991e-15,-1.615587133892632e-26,9.646165905493564e-24,9.822769774067204e-25,1.023057712367957e-15,0.0,2.078658786273135e-11,1.7411234699013858e-11,2.07865878626032e-11,2.0786587862603214e-11,2.0192593119428648e-11,3.619798519663485e-12,5.933848477954366e-13,5.933848477944543e-13,8.001197113752371e-12,5.710102599710165e-13,5.705940541829237e-13,3.6421731160408066e-12,6.098953694869327e-16,2.817640064516808e-16,-3.1178990243579605e-11,3.1178577081236725e-11,99.99835601046026,82.47424949423244,17.521745944837917,0.0040045609296353825,0.5099582547327429,1.700742897948451e-05,2.654908457738106e-06,0.9999803376611572,5.264263795271819e-06,0.4900364810034618,1.4054685040944267e-11,5e-09
9999,1407.035175879397,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1407.035175879397,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678201795878,0.0,0.0,0.01915992870778593,0.051487105164483,0.000414585911988308,0.00017052600341745756,1.5817326257291214e-08,1.821541141046083e-08,7.766033146132464e-06,0.4977436225147796,1.277523796753875e-06,5.353903015601926e-06,6.660239372541173e-13,0.5022385110321623,2.1791211411550479e-16,1.3189276090564224e-11,3.5126053353078475e-13,3.4689788928800772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7362939021660712e-11,3.1180090767872883e-11,8.620122579509464e-12,3.545598134481378e-12,-2.078660080724105e-11,3.787371318024644e-16,5.48399247706615e-20,-1.6454906823887045e-19,-1.5457160094802323e-20,1.4140111026786725e-19,1.0213418743042442e-22,1.8961153203470192e-16,5.816113682013476e-26,-1.2417402711098772e-23,4.601192157326216e-24,-1.896278612068415e-16,0.0,2.078660080724105e-11,1.7362939021660712e-11,2.0786600807138923e-11,2.078660080713886e-11,2.0189336326755246e-11,3.4946355654234683e-12,5.966319984074164e-13,5.966319984028152e-13,8.074831942136285e-12,5.456693745049814e-13,5.452906373731788e-13,3.545598134481378e-12,6.324819886074482e-16,2.993802029684273e-16,-3.117896927782009e-11,3.117979138766991e-11,99.99841826737426,82.93922297172941,17.057132977605125,0.0036440506654634363,0.49774985063469435,1.546256039509371e-05,2.5436137718925052e-06,0.9999819938245069,5.35397000741957e-06,0.5022447953952983,1.3260869688019015e-11,5e-09
9999,1413.0653266331658,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1413.0653266331658,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678192939812,0.0,0.0,0.019162141179353786,0.05148710598026743,0.0004167999315448592,0.00016610177746525032,1.524074030338358e-08,1.6596647294586074e-08,7.239348779476477e-06,0.4856453556019828,1.2543819270212853e-06,5.4412582796857035e-06,6.44621172587218e-13,0.5143371746216224,2.243332651339419e-16,1.3302111817363044e-11,3.4861625717569663e-13,3.5347731129789116e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.731693293535036e-11,3.118023769698465e-11,8.666156761677566e-12,3.453609268819257e-12,-2.0786612795639152e-11,3.450795844586913e-16,-1.6033140899503985e-19,-7.48680904880516e-18,4.570593946752249e-21,-4.788045886230186e-20,5.267783408770317e-23,3.2617006034725847e-16,-5.492996255234948e-26,4.089757855253329e-24,-5.169878828456423e-26,-3.1847966667237926e-16,0.0,2.0786612795639152e-11,1.731693293535036e-11,2.0786612795586477e-11,2.0786612795586532e-11,2.0186083480960914e-11,3.3753162948746917e-12,5.998736047549002e-13,5.99873604754952e-13,8.144921050120228e-12,5.215807911417961e-13,5.212357115573375e-13,3.453609268819257e-12,6.557098666246453e-16,3.1793977751879327e-16,-3.1178945567673835e-11,3.117991975720713e-11,99.99847592596964,83.38209579370196,16.614583996456584,0.003320209841463287,0.48565119726620676,1.4074870704478101e-05,2.438791661331648e-06,0.9999834863363809,5.441323730746769e-06,0.5143433614100625,1.253283953282643e-11,5e-09
9999,1419.0954773869348,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1419.0954773869348,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928767818493843,0.0,0.0,0.01916424889298551,0.05148710673761018,0.00041890905729655565,0.0001618869711192797,1.4706274189012844e-08,1.5140870995916793e-08,6.7511009105835385e-06,0.4736693576385567,1.2315996858316532e-06,5.526192967869152e-06,6.24436302130161e-13,0.5263135342495611,2.309929527210037e-16,1.3412399683971086e-11,3.4595172840594267e-13,3.599203934973249e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7273113115615777e-11,3.1180069891395416e-11,8.71000997790559e-12,3.3659743388532712e-12,-2.0786623908416944e-11,3.1481090024650554e-16,-2.485768243893605e-20,1.332822756869922e-18,1.6638395214109182e-20,-1.777611338829719e-19,1.4383572253046102e-22,1.327931052742236e-16,-3.8774091213423167e-26,2.9916584264758876e-23,-2.4298430493745184e-24,-1.3394011888953543e-16,0.0,2.0786623908416944e-11,1.7273113115615777e-11,2.078662390827311e-11,2.0786623908273147e-11,2.018283460665095e-11,3.261549710695157e-12,6.031097106110456e-13,6.031097106134753e-13,8.211639681492793e-12,4.986851073130445e-13,4.98370296412798e-13,3.3659743388532712e-12,6.795909812358211e-16,3.374843236908089e-16,-3.11789188759716e-11,3.1179732407071725e-11,99.99852937258109,83.8039886891536,16.19298233508283,0.003028975763564433,0.47367484370218826,1.2826952144566906e-05,2.3400139385652823e-06,0.9999848330327306,5.526256972529308e-06,0.5263196300408393,1.186416063222728e-11,5e-09
9999,1431.1557788944724,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1431.1557788944724,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678171144652,0.0,0.0,0.01916817120004673,0.05148710809547518,0.00042283383358880807,0.00015404335772857734,1.3750052776466066e-08,1.2648642401570869e-08,5.878446108289251e-06,0.45013046514931776,1.1871596583476143e-06,5.6885771282647995e-06,5.873915533436302e-13,0.5498530568851714,2.450546477175036e-16,1.3625878454103735e-11,3.405841304372016e-13,3.7237680619584084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7191558831890222e-11,3.118190234354151e-11,8.791614434865491e-12,3.2028889157304126e-12,-2.0786643790172805e-11,2.6299216922609547e-16,2.4222272524047053e-20,1.2819360790011256e-20,-3.881941651046453e-21,6.723965608871556e-20,2.381052317930961e-23,1.9365915102898893e-15,0.0,8.558168945012746e-24,2.584939414228211e-25,-1.9366919422559414e-15,0.0,2.0786643790172805e-11,1.7191558831890222e-11,2.0786643790148998e-11,2.0786643790148998e-11,2.0176348838928245e-11,3.049565269497853e-12,6.095655900123043e-13,6.095655900120458e-13,8.335635507477502e-12,4.562419195572142e-13,4.559789273879881e-13,3.2028889157304126e-12,7.293611998871253e-16,3.797018425798251e-16,-3.1178856588556785e-11,3.118152264169893e-11,99.99862499472235,84.58907106147174,15.408398542836302,0.002530395691950878,0.45013532183412974,1.0690802747529398e-05,2.159021194278207e-06,0.99998715017499,5.688638505195e-06,0.5498589895273651,1.0682563243212518e-11,5e-09
9999,1437.1859296482412,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1437.1859296482412,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678165199744,0.0,0.0,0.01916999579565237,0.05148710870419307,0.000424659509077914,0.0001503945664930613,1.3322263589026453e-08,1.1582345684151e-08,5.488845313933481e-06,0.4385887006632592,1.165518885523958e-06,5.765938569701921e-06,5.703828775685413e-13,0.561395095206352,2.5247029737964244e-16,1.3729326369805978e-11,3.3789092144896666e-13,3.783812981763417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7153635228830257e-11,3.119183384750567e-11,8.829574115709682e-12,3.127022417588089e-12,-2.078665268463748e-11,2.4082159342449523e-16,3.903068869788888e-19,2.803510360973092e-17,2.297005436258032e-21,-4.682650277206732e-19,-1.5810458809700075e-22,1.1826626896730429e-14,3.231174267785264e-26,-9.001092255188998e-24,6.3589509590014e-24,-1.1854586178490132e-14,0.0,2.078665268463748e-11,1.7153635228830257e-11,2.0786652684795587e-11,2.0786652684795554e-11,2.0173111965089905e-11,2.95082081633194e-12,6.127854450921972e-13,6.127854450858384e-13,8.393231483780306e-12,4.365834535228024e-13,4.3634263192937796e-13,3.127022417588089e-12,7.552746224498455e-16,4.024653119577663e-16,-3.117882152139277e-11,3.119143138219371e-11,99.9986677736411,84.95426768672432,15.043415234122778,0.0023170791529035905,0.43859327878403376,9.777036352534772e-06,2.076087020416923e-06,0.999988146875611,5.765998756302968e-06,0.56140095521721,1.01599768437537e-11,5e-09
9999,1443.2160804020102,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1443.2160804020102,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678159801792,0.0,0.0,0.01917173564131248,0.051487109270981435,0.00042640034462004703,0.0001469152195691667,1.2924461586093885e-08,1.0618875975455059e-08,5.127262560068578e-06,0.4272114402066551,1.1442722497265057e-06,5.84070288727777e-06,5.542934737619444e-13,0.5727726052233502,2.601517669118275e-16,1.3830740821820353e-11,3.3519725379080467e-13,3.8423175773811235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7117445861355298e-11,3.1178625305549827e-11,8.865769793192568e-12,3.054679894990732e-12,-2.0786660955775246e-11,2.2078900979351363e-16,-1.0948911261747627e-19,-2.2052319768055177e-19,6.044353835844436e-21,-1.304005369320527e-19,-1.6956556322483508e-22,-1.3657390266559146e-15,-3.231174267785264e-26,-8.334662562458287e-24,2.481541837659083e-24,1.3661935706161575e-15,0.0,2.0786660955775246e-11,1.7117445861355298e-11,2.0786660955944808e-11,2.0786660955944844e-11,2.0169879103347204e-11,2.8565761376068886e-12,6.15999962691167e-13,6.159999626886854e-13,8.448094267408406e-12,4.178963147939551e-13,4.176755257841616e-13,3.054679894990732e-12,7.818899148076401e-16,4.2639403087140605e-16,-3.117878321517477e-11,3.117819891151896e-11,99.9987075538414,85.30249055256797,14.69538511385903,0.002124333572983509,0.4272157610100882,8.951556644482301e-06,1.9977556717904867e-06,0.999989050686716,5.840761959968039e-06,0.5727783982279518,9.677268074175911e-12,5e-09
9999,1449.246231155779,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1449.246231155779,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678154894676,0.0,0.0,0.01917339517436338,0.051487109799050135,0.00042806078610233017,0.00014359644946189268,1.2554280606967348e-08,9.747273710477737e-09,4.791573680435879e-06,0.41600718603527853,1.1234235355325847e-06,5.912848592448172e-06,5.390622594147873e-13,0.5839770868515974,2.681061619836754e-16,1.3930234902654334e-11,3.325069711081676e-13,3.899252513308138e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7082946710857142e-11,3.11806210950809e-11,8.900293906805224e-12,2.985675371690376e-12,-2.0786668652697463e-11,2.0266654556045136e-16,1.3624884679177686e-19,1.2074980827527814e-17,-1.838035104926e-21,3.861030343912431e-19,-9.691260981368343e-23,6.057135472836431e-16,-1.615587133892632e-26,-9.760115285530929e-24,1.395867283683234e-24,-6.18308936657268e-16,0.0,2.0786668652697463e-11,1.7082946710857142e-11,2.0786668652794376e-11,2.0786668652794392e-11,2.0166650252944084e-11,2.7665963485453272e-12,6.192091804537893e-13,6.192091804523934e-13,8.500366552292288e-12,4.001300210584982e-13,3.999273545129377e-13,2.985675371690376e-12,8.092194062748964e-16,4.515376932300191e-16,-3.1178742029044735e-11,3.118016955738767e-11,99.9987445719393,85.6346354773521,14.363414556058682,0.0019499665892216732,0.4160112688799194,8.204988270655078e-06,1.9237264303497474e-06,0.9999898712843759,5.912906623277923e-06,0.5839828182134572,9.230786815843772e-12,5e-09
9999,1461.3065326633166,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1461.3065326633166,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678146358004,0.0,0.0,0.019176489971376567,0.05148711075059981,0.00043115718540098834,0.00013740732650596637,1.1888364775477429e-08,8.241951477498133e-09,4.19019071721697e-06,0.394147590739085,1.082927572252441e-06,6.049239809490057e-06,5.109524727068744e-13,0.6058370785636303,2.8486271516950147e-16,1.412388582143504e-11,3.271500894275553e-13,4.008324223463187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7018593023547524e-11,3.118186871958598e-11,8.964674640179498e-12,2.8569905095128176e-12,-2.0786682498496545e-11,1.713676958216916e-16,-2.2647585493061848e-20,6.088238008967521e-19,-4.02000477977332e-21,-3.283733415793402e-19,-1.0361083407080229e-22,1.844553817664832e-15,-3.554291694563791e-26,5.564586960105567e-24,-1.2407709188295415e-24,-1.8448075012084877e-15,0.0,2.0786682498496545e-11,1.7018593023547524e-11,2.0786682498600156e-11,2.0786682498600192e-11,2.016020456725885e-11,2.598547436018369e-12,6.256118607112656e-13,6.256118607125063e-13,8.597677198009676e-12,3.6716880986564337e-13,3.6699744216982173e-13,2.8569905095128176e-12,8.660706245047912e-16,5.056724468378641e-16,-3.117865216901343e-11,3.1181363047139143e-11,99.99881116352245,86.25401989263196,13.744331285381996,0.0016488219860328062,0.3941512490371417,6.916305381392974e-06,1.7874741989316848e-06,0.9999912962195764,6.0492959557732255e-06,0.6058427016669025,8.433752960451739e-12,5e-09
